model,scenario,carbon_budget_share,region
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1.8020712982057876,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.8654615973924127,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-500f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.6196939595438353,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f,1.6188549960682626,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.6196939595438353,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000,15.07317074955892,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,15.054858293259306,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1200,15.048480261617058,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,15.068429091529095,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,15.068429091529095,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-800f,15.105636085584353,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1000,14.477689510000056,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1200,14.638022296925742,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1400,14.815227983888446,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1400f,14.538219354821601,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,13.98383066995374,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,14.037785148021309,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,13.778898856996609,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,14.525917307880638,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,14.6612510405889,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,14.985116199939135,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,14.373517173209606,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,14.451085375262451,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,12.626950765120798,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,14.739598139087185,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,14.550249374820229,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,14.621439639502327,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,14.565889684819764,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,13.345678597321308,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,13.292657188102481,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,14.516796746239397,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,13.944643499285126,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,14.355335489856667,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,14.443103378243963,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,15.040844672827449,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,14.000561210563113,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),14.34729115807011,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,13.852736894051699,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,12.716309360510891,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,12.715592560055168,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,13.37159693854965,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,12.716309360510891,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,12.715592190661106,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,13.37159693854965,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,12.716309360510891,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,12.715592190661106,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,13.37159693854965,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,12.922830233447021,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,12.07778116399455,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,11.938757423002798,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,12.21994377213217,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,11.904847298330644,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,15.606417523632656,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,19.281473149793406,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,19.281473149793406,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,19.281473149793406,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,19.281473149793406,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,16.777987280774777,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,16.941795190760754,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,16.951171093963655,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,18.646698059855254,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,16.24110747349385,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,15.635665849259457,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-500f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-600f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-700f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,12.942436521200824,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900f,12.938789988512902,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,12.942436521200824,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1000,10.766044416164439,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1000f,10.779870174121022,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1200,10.777561230873216,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1200f,10.761248192879338,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1400f,10.761248192879338,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-800f,10.48863130836835,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1000,12.515442508474585,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1200,12.583017340951308,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1400,12.684439833521932,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1400f,12.504922733167778,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,9.634501997462511,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,9.369863405254623,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,9.426556437602061,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,9.996892431374933,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,9.926660761746023,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,10.12915785991276,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,9.862053399207634,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,10.462241772281779,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,8.265287831571712,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,10.415745009242391,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,9.29982533330569,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,8.990644062084813,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,9.976118142798873,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,9.153654973255655,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,9.144866883821603,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,9.953573375081717,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,9.449588850521192,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,9.707131087484214,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,10.579579612294907,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,11.25519563022999,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,9.80771014893029,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),10.796296249099697,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,9.778025979389954,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,14.471234443173698,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,14.135761043170987,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,14.758947854340292,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,14.471234443173698,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,14.135760308384272,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,14.758947854340292,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,14.471234443173698,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,14.135760308384272,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,14.758947854340292,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,14.631866497067673,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,14.31302612211769,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,14.457518593281911,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,14.475280277467816,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,14.074091005576603,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,9.066777481995844,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,9.101592146447484,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,9.101592146447484,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,9.101592146447484,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,9.101592146447484,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,8.615213540557585,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,8.613686552313997,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,8.896321708045361,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,9.50768398944637,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,7.570181155203141,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,7.915123718205136,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-500f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-600f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-700f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,16.813493383247142,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900f,16.874679027587813,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,16.813493383247142,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1000,17.20733100881458,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1000f,17.212350019349778,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1200,17.2063802081552,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1200f,17.188338401523477,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1400f,17.188338401523477,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-800f,17.26643126562907,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1000,15.66691789157115,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1200,15.854845582158099,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1400,16.12415377484621,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1400f,15.736856855367218,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,15.8197478855189,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,15.511932490903371,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,15.549070786700597,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,16.36063025287103,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,16.259334043639416,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,16.335973533606136,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,16.22024646568766,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,15.88364168067802,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,16.522237000801002,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,17.13992523641552,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,16.871016825863062,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,16.681637373778074,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,16.903534358850905,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,14.90709603244728,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,14.87836009688875,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,15.316836664518949,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,15.176002064934163,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,15.192432464107,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,11.871535860166588,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,12.458843561114302,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,11.018469384865359,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),12.848353853853029,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,10.905927068190008,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,10.193945764020876,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,10.208907203540093,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,11.607339344891916,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,10.193945764020876,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,10.208906522551214,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,11.60733836062509,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,10.193945764020876,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,10.208906522551214,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,11.607339344891916,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,10.737503852583853,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,9.49978116027677,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,9.196414726873652,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,9.69642952998153,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,9.268445511214555,R10REF_ECON
