model,scenario,final_energy_demand,energy_diversity,gini_coefficient,resilience_score,Region
WITCH 5.0,ENGAGE-INDCi2030-1400,0.2744299036838639,0.22677311129414968,1.0,1.5012030149780136,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.2751386833500699,0.22674111036172287,1.0,1.501879793711793,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.27670681385796747,0.22679250278667173,1.0,1.503499316644639,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.2764185860614302,0.2263273828814166,1.0,1.5027459689428468,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.2808035321784649,0.22621242949240097,1.0,1.5070159616708658,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.23528871862918194,0.2652618188356866,1.0,1.5005505374648687,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.24190967272003003,0.2508214972230616,1.0,1.4927311699430916,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.24506086032712765,0.24682435119901402,1.0,1.4918852115261416,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.24798796006860488,0.24234064672211322,1.0,1.490328606790718,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.2506816977496457,0.23890000659229718,1.0,1.4895817043419428,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.25153268400573703,0.2373486547945996,1.0,1.4888813388003366,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.25475969936182186,0.23657438057240596,1.0,1.4913340799342278,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.2538422261406449,0.2357758741887292,1.0,1.489618100329374,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.25630301667837857,0.23386637013251976,1.0,1.4901693868108983,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.25586904071847244,0.23407334040256447,1.0,1.489942381121037,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.26201846861334355,0.23149245278547445,1.0,1.493510921398818,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.25884570961806214,0.23237313925905453,1.0,1.4912188488771165,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.2601019616511425,0.23091973312624958,1.0,1.491021694777392,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.27916503918035274,0.5589874801219226,0.6837597638949159,1.5219122831971912,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.27995474371642975,0.5199853260427016,0.6837597638949159,1.4836998336540472,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.3034829502401165,0.5770407615882734,0.6837597638949159,1.5642834757233057,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.303384263178603,0.5646552395952205,0.6837597638949159,1.5517992666687395,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.3267195956690255,0.5380033425318407,0.6837597638949159,1.5484827020957819,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.2618431963625542,0.5467131341625107,0.6837597638949159,1.492316094419981,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,0.2909706162732254,0.5496673890485685,0.6837597638949159,1.5243977692167099,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,0.30803025744212925,0.5331779002020902,0.6837597638949159,1.5249679215391354,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,0.3259512913784363,0.5286926507467975,0.6837597638949159,1.5384037060201496,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.32790762012572433,0.5125592082418573,0.6837597638949159,1.5242265922624973,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.3035280962214286,0.43411666639090607,0.6837597638949159,1.4214045265072506,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.3466658397025191,0.650145918034034,0.6837597638949159,1.680571521631469,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.30972513557520215,0.4959843155488965,0.6837597638949159,1.4894692150190145,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.3527274591631691,0.5464138739657867,0.6837597638949159,1.5829010970238717,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.34720587058142144,0.6297308577202919,0.6837597638949159,1.6606964921966294,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.38757152758672225,0.7313364371387951,0.6837597638949159,1.8026677286204333,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.3421163089144484,0.6933538302699701,0.6837597638949159,1.7192299030793343,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.3834738031918832,0.4693410725282073,0.6837597638949159,1.5365746396150062,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.342451077615046,0.5348636429025635,0.6837597638949159,1.5610744844125253,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.40749966548122496,0.5772176559693255,0.6837597638949159,1.6684770853454665,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.3876727239687001,0.7441374095879002,0.6837597638949159,1.8155698974515162,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.38314950276529747,0.7067524692919619,0.6837597638949159,1.7736617359521754,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.3979017196159135,0.5845492099545625,0.6837597638949159,1.6662106934653917,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.41522195251624244,0.8584398016854438,0.6837597638949159,1.9574215180966021,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.3457402602243262,0.772198064033417,0.6837597638949159,1.801698088152659,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.4504718931770928,0.5623998239432334,0.6837597638949159,1.6966314810152423,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.46900926727936604,0.5266280382791265,0.6837597638949159,1.6793970694534086,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.4004565172744363,0.5129298461628926,0.6837597638949159,1.5971461273322447,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.125220357108524,0.6370917394830091,0.6837597638949159,1.446071860486449,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.13062416315486114,0.60595584324767,0.6837597638949159,1.420339770297447,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.02044274294248846,0.49380635262492945,0.6837597638949159,1.198008859462334,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.11226801728531606,0.5542467589428445,0.6837597638949159,1.3502745401230765,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.09059040334280503,0.6981335546796191,0.6837597638949159,1.4724837219173401,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.23414103702231606,0.4921972502693269,0.6837597638949159,1.4100980511865588,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.26992058862388535,0.5413936880580412,0.6837597638949159,1.4950740405768426,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.2697512050300656,0.5347570725453853,0.6837597638949159,1.4882680414703668,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.25706126502217935,0.5636314854879979,0.6837597638949159,1.5044525144050933,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.2307405776727488,0.55608358551953,0.6837597638949159,1.4705839270871945,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.2667923962913029,0.5689329181792424,0.6837597638949159,1.5194850783654612,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.26842507801205695,0.5803812280239152,0.6837597638949159,1.532566069930888,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.2496518049712343,0.5868198287612508,0.6837597638949159,1.5202313976274011,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.2415463725625904,0.5660667242313678,0.6837597638949159,1.491372860688874,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.24166567300477781,0.6045306199174687,0.6837597638949159,1.5299560568171624,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.195481003192797,0.49737825705963756,0.6837597638949159,1.3766190241473506,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.2024277790495017,0.4878080316300625,0.6837597638949159,1.37399557457448,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.2141934570400363,0.5205082022779519,0.6837597638949159,1.418461423212904,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.21732572003466094,0.5338702334070691,0.6837597638949159,1.434955717336646,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.2518002159232525,0.5224171161574837,0.6837597638949159,1.457977095975652,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.252355514914357,0.5135372413336983,0.6837597638949159,1.4496525201429713,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.23328120205454744,0.5443188929464323,0.6837597638949159,1.4613598588958956,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.22083172474495993,0.5351747739850984,0.6837597638949159,1.4397662626249743,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.22563673480825425,0.5270627538953658,0.6837597638949159,1.436459252598536,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.24966386919585928,0.47535421031612246,0.6837597638949159,1.4087778434068976,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.2275173159501915,0.5382436940609391,0.6837597638949159,1.4495207739060465,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.237517726514293,0.6116652197032227,0.6837597638949159,1.5329427101124318,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.2738365615476516,0.6308981077830268,0.6837597638949159,1.5884944332255944,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.2474888431427839,0.6286365837541534,0.6837597638949159,1.5598851907918534,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.23298850629346554,0.5904664991305104,0.6837597638949159,1.507214769318892,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.3596800548969194,0.6565996291834367,0.6837597638949159,1.7000394479752718,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.7176902781035974,0.7609840834628285,0.6837597638949159,2.162434125461342,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.7172137622205514,0.7495573513918762,0.6837597638949159,2.1505308775073435,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.6878836826083818,0.8810346850844124,0.6837597638949159,2.25267813158771,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.6971464538324436,0.8655186673730038,0.6837597638949159,2.2464248851003634,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.6843518386593556,0.7524039084625127,0.6837597638949159,2.120515511016784,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.6837021347156088,0.754569894598196,0.6837597638949159,2.1220317932087207,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.488202686525308,0.791351174410104,0.6837597638949159,1.9633136248303278,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.49541952645178505,0.7908916884891043,0.6837597638949159,1.970070978835805,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.22916883594892737,0.5902942933872768,0.6837597638949159,1.50322289323112,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.42186562997693916,0.654926930724621,0.6837597638949159,1.760552324596476,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,0.37470507065187875,0.6795371094620202,0.6837597638949159,1.7380019440088148,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.37295488080076955,0.6785506107079134,0.6837597638949159,1.7352652554035988,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.3719532888097147,0.6776390878296481,0.6837597638949159,1.7333521405342789,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.37313728341138624,0.6799355803710371,0.6837597638949159,1.7368326276773391,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,0.37469326304692574,0.6825337018123114,0.6837597638949159,1.740986728754153,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.37363977298693724,0.684368971103662,0.6837597638949159,1.741768507985515,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.37687566743127643,0.6852343289240829,0.6837597638949159,1.745869760250275,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.37288247631016525,0.6889470389020848,0.6837597638949159,1.745589279107166,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,0.36438256883770037,0.6967695358194123,0.6837597638949159,1.7449118685520286,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.3658529516196719,0.7008911496105349,0.6837597638949159,1.7505038651251228,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.3659937360211479,0.699958356940803,0.6837597638949159,1.7497118568568668,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.36599364506818877,0.7026799255325602,0.6837597638949159,1.7524333344956649,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.3711809138152248,0.7132969027894468,0.6837597638949159,1.7682375804995876,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-500f,0.36123923325752766,0.6656617895087829,0.6837597638949159,1.7106607866612262,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f,0.3620444523563856,0.6656233625997507,0.6837597638949159,1.7114275788510525,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.3622077659142735,0.6672674095982436,0.6837597638949159,1.713234939407433,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f,0.3640316717239096,0.6667446731919191,0.6837597638949159,1.7145361088107447,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.36552220059425555,0.6680412221621871,0.6837597638949159,1.7173231866513587,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800,0.3579793187229052,0.6699225518609307,0.6837597638949159,1.711661634478752,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.35741387325637225,0.6706123317994492,0.6837597638949159,1.7117859689507373,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f,0.36865518351572446,0.6712407352384401,0.6837597638949159,1.7236556826490803,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.3689515893832808,0.6721583915689713,0.6837597638949159,1.724869744847168,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900,0.35964134127171715,0.6719091129891317,0.6837597638949159,1.7153102181557647,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.36672031017281614,0.6756730331974183,0.6837597638949159,1.7261531072651506,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f,0.36913151359774504,0.6755044208989187,0.6837597638949159,1.7283956983915796,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.3693288141971685,0.676135852359555,0.6837597638949159,1.7292244304516395,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.0444791260689134,0.11853671524054273,0.30751139491439544,0.47052723622385156,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.04549220365458412,0.10560368399632823,0.30751139491439544,0.4586072825653078,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.049335492696051836,0.11982987863159693,0.30751139491439544,0.4766767662420442,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.050302685952730936,0.10842335570604458,0.30751139491439544,0.46623743657317096,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.055419921362277046,0.11880709933057529,0.30751139491439544,0.4817384156072478,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.04108537342812906,0.11075504518998948,0.30751139491439544,0.459351813532514,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1000,0.04706022690495406,0.11297905086660141,0.30751139491439544,0.4675506726859509,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1200,0.0520669734614995,0.12731888848259643,0.30751139491439544,0.4868972568584914,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400,0.05663629893210381,0.13746562136975726,0.30751139491439544,0.5016133152162565,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.05686512934453643,0.1265905448384839,0.30751139491439544,0.4909670690974158,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.02049904707289586,0.16014592239234537,0.30751139491439544,0.48815636437963666,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.021761827897203878,0.09632300659500884,0.30751139491439544,0.42559622940660813,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.02441085038107026,0.16323307734791148,0.30751139491439544,0.4951553226433772,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.02614833424682679,0.17964733978753641,0.30751139491439544,0.5133070689487587,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.016926078287635496,0.18063524257294847,0.30751139491439544,0.5050727157749795,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.027063148982133634,0.11698838494999378,0.30751139491439544,0.4515629288465228,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.028670134278169005,0.1888927462498695,0.30751139491439544,0.5250742754424339,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.044954871586527965,0.1467152192899677,0.30751139491439544,0.4991814857908911,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.03605841679568681,0.1589156733710052,0.30751139491439544,0.5024854850810875,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.0386679580134965,0.1200184135872799,0.30751139491439544,0.46619776651517186,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.026214555660522464,0.15546061144769627,0.30751139491439544,0.4891865620226142,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.026124841418597004,0.13117933823612088,0.30751139491439544,0.4648155745691133,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.04113924889910477,0.12837107639736273,0.30751139491439544,0.477021720210863,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.03793251252803343,0.26280820775895364,0.30751139491439544,0.6082521152013824,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.025559239731783725,0.22728392903047182,0.30751139491439544,0.5603545636766509,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.04381603786496916,0.19612953261906732,0.30751139491439544,0.5474569653984319,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.04434548073079679,0.16862992685176326,0.30751139491439544,0.5204868024969556,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.03514423223644447,0.171798470027976,0.30751139491439544,0.5144540971788159,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.049108960129368315,0.3681804816609936,0.30751139491439544,0.7248008367047574,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.05116725021065889,0.36006999543181234,0.30751139491439544,0.7187486405568666,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.01822549801276862,0.3031226473444458,0.30751139491439544,0.6288595402716098,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.057690903552930994,0.3387361311023779,0.30751139491439544,0.7039384295697043,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.05438575529748162,0.43424985227839463,0.30751139491439544,0.7961470024902717,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.04686178886365802,0.14982575802139392,0.30751139491439544,0.5041989417994474,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.05175713413395479,0.12855566273224278,0.30751139491439544,0.487824191780593,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.04801300168575834,0.14877277392098748,0.30751139491439544,0.5042971705211412,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.0402486855469714,0.15856721468732676,0.30751139491439544,0.5063272951486936,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.05192526975769719,0.16428828326273312,0.30751139491439544,0.5237249479348258,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.054333056590299834,0.1338932031203962,0.30751139491439544,0.49573765462509145,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.04925857962426224,0.1523926943642604,0.30751139491439544,0.5091626689029181,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.04150113767257782,0.17615685760242256,0.30751139491439544,0.5251693901893958,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.055640244882943245,0.12240719561067687,0.30751139491439544,0.4855588354080156,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.05739571538975245,0.12529643761005796,0.30751139491439544,0.49020354791420584,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.03731523796791767,0.24556280435151184,0.30751139491439544,0.590389437233825,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.03860149652736573,0.24793385957057495,0.30751139491439544,0.5940467510123362,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.04103954198122074,0.2384207134290622,0.30751139491439544,0.5869716503246785,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.04255462315218487,0.23181840902547454,0.30751139491439544,0.5818844270920549,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.04365582305141557,0.22618794955750823,0.30751139491439544,0.5773551675233193,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.04107677488259451,0.2590117497026441,0.30751139491439544,0.607599919499634,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.03508969493656337,0.25190994843937925,0.30751139491439544,0.594511038290338,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.04475176338311799,0.21984256089176918,0.30751139491439544,0.5721057191892827,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.046558815709105035,0.21115774356270745,0.30751139491439544,0.565227954186208,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.04183659126824543,0.13308820105003114,0.30751139491439544,0.482436187232672,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.049711890410133575,0.19261627728545874,0.30751139491439544,0.5498395626099878,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.05599770318418417,0.13465264308434138,0.30751139491439544,0.498161741182921,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.05900731288780005,0.12448108023566977,0.30751139491439544,0.49099978803786526,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.06070412742971294,0.12310874429389104,0.30751139491439544,0.49132426663799944,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.05311900693065081,0.15274636778360853,0.30751139491439544,0.5133767696286547,R10EUROPE
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.02500868154429031,0.5980261892021527,0.30751139491439544,0.9305462656608383,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.04263015262357219,0.4302327631681953,0.30751139491439544,0.7803743107061629,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.04598931744414474,0.4701736380310223,0.30751139491439544,0.8236743503895625,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.038128739102005864,0.4493274446832335,0.30751139491439544,0.7949675786996349,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.044587451851466176,0.5255351479279446,0.30751139491439544,0.8776339946938063,R10EUROPE
