model,scenario,shannon_index,region
IMAGE 3.2,SSP2_SPA2_19I_D,1.1721660174590731,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LI,1.1412096037930166,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.1628927507805464,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_RE,1.1789163889547845,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.9590981052251146,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.9601444980023686,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.9607832028731647,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.9672693302985848,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.973188553480689,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.9623006468564015,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.009608587693399,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.0188107797674693,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.0114138206902716,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.9683820922829939,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.0108676508096035,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.9826232546593188,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.021311141614529,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.0015480779256025,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.0080299297059812,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.9227088216148993,R10INDIA+
