,scenario,model,mean_value,mean_value_2050,region
225,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.7260179064811044,0.9996158342412029,R10AFRICA
226,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.7135394376485928,0.9688800687722823,R10AFRICA
227,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.7669189372846392,1.2148707001239636,R10AFRICA
228,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.6915361856635982,0.9247854056783842,R10AFRICA
229,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.7183032204919724,1.104828845404716,R10AFRICA
230,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.6941351968832772,0.9292577689188815,R10AFRICA
231,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.6797106055070679,0.9806762785062177,R10AFRICA
232,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.7063007688136307,1.0078687627948808,R10AFRICA
233,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.6009184887405362,0.860835425596696,R10AFRICA
234,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.7485718243371329,1.1126631409543641,R10AFRICA
235,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.7190417405804123,1.0464114881337834,R10AFRICA
236,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.7214777590396804,1.0502544039644508,R10AFRICA
237,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.6935072672901749,1.0051952883725745,R10AFRICA
238,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.6938455420233853,0.9324401680710137,R10AFRICA
239,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6825553900856804,0.8880877940002472,R10AFRICA
240,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.6208837966985921,0.8267655676024717,R10AFRICA
241,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.7377548189345515,1.0395566149470103,R10AFRICA
242,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.713832352776223,0.9733884348821297,R10AFRICA
243,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.6978963697280578,0.940331751589591,R10AFRICA
244,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.6961743989715601,0.9341106069896843,R10AFRICA
245,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.6471165955949889,0.9163450520546413,R10AFRICA
246,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.6752621380512748,0.9440963188046103,R10AFRICA
247,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.6878210793242185,0.932479191634451,R10AFRICA
248,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6854934038030023,0.8933397349228842,R10AFRICA
249,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.6941987286846294,1.0367323970860522,R10AFRICA
250,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.6455914388043491,0.9246644470606918,R10AFRICA
251,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,1.5260398681145886,1.8823401631244105,R10AFRICA
252,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,1.7303528546129783,2.1637946733283533,R10AFRICA
253,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,1.506208525771632,1.8905025006376164,R10AFRICA
254,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,1.6142870104034304,2.060543776111484,R10AFRICA
255,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,1.4374901818362673,1.8071683410790558,R10AFRICA
256,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,1.447963163491418,1.7704789024560663,R10AFRICA
257,CO_Bridge,REMIND-MAgPIE 1.7-3.0,1.401449505997932,1.7142604715378131,R10AFRICA
258,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,1.7086832531922473,2.1217742887026483,R10AFRICA
259,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,1.5619584369107042,1.9795485224404783,R10AFRICA
260,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,1.6481675535468094,2.0485944143845747,R10AFRICA
261,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,1.6049193579428513,1.9972312905339407,R10AFRICA
262,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,2.018481350407902,2.5156635643911556,R10AFRICA
263,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,1.447963163491418,1.7704789024560663,R10AFRICA
264,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,1.4374901818362673,1.8071683410790558,R10AFRICA
265,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,1.4124292315645763,1.7179826483182696,R10AFRICA
266,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,1.3682860071254817,1.6787924075332403,R10AFRICA
267,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,1.745174922963474,2.092863466361817,R10AFRICA
268,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,1.5432667017434778,1.9076956250418928,R10AFRICA
269,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,1.659604091762401,2.0247332837374206,R10AFRICA
270,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,1.6129817600511172,1.9786212319196013,R10AFRICA
271,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.7096137267752535,1.1366548333915492,R10AFRICA
272,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.7493811081300917,1.189000957864574,R10AFRICA
273,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,1.2010003638033329,1.4737736054103756,R10AFRICA
274,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,1.343199080868664,1.5935478639538432,R10AFRICA
275,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,1.3910016790407942,1.6306482868443102,R10AFRICA
276,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,1.3741783371457887,1.6039044069864183,R10AFRICA
277,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,1.3248080720022608,1.537915921219418,R10AFRICA
278,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,1.4092173447659802,1.8752611212204155,R10AFRICA
279,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,1.4178378603251742,1.8763751269107622,R10AFRICA
280,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,1.2550624982832936,1.4641437311625694,R10AFRICA
281,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,1.274234355483331,1.4907875064882514,R10AFRICA
282,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,1.2715336962215726,1.4844022492522,R10AFRICA
283,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,1.2505807262372717,1.4568828495839472,R10AFRICA
284,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,1.3980638074448068,1.6631944840980222,R10AFRICA
285,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,1.3698155424597265,1.6196065858302509,R10AFRICA
286,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,1.4383437199750297,2.0386800912324197,R10AFRICA
287,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,1.3040119339718363,1.5316359896411202,R10AFRICA
288,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,1.3301186994682856,1.7923681297354865,R10AFRICA
289,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,1.2560153727615075,1.4849278498474827,R10AFRICA
290,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,1.263158100075763,1.6286664679177743,R10AFRICA
291,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,1.2864461595966492,1.5847471112528613,R10AFRICA
292,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,1.2142884668939418,1.4438626260166758,R10AFRICA
293,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,1.2547939306652074,1.4679288529683516,R10AFRICA
294,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.7985329787079523,1.3578893401712724,R10AFRICA
295,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.7483992544094339,1.2254094762550263,R10AFRICA
296,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,1.2418096739376017,1.5798184144570266,R10AFRICA
297,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.7922713103907781,1.1146868137998491,R10AFRICA
298,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.7066249421314239,0.938802048286286,R10AFRICA
299,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.7888623595784447,1.083708056451497,R10AFRICA
300,EN_INDCi2030_500f,WITCH 5.0,0.30348039154794676,0.42151742678631937,R10AFRICA
301,EN_NPi2020_400f,WITCH 5.0,0.22954496648143405,0.2782033764312061,R10AFRICA
302,EN_NPi2020_450,WITCH 5.0,0.2244936840243691,0.3182465038441521,R10AFRICA
303,EN_NPi2020_450f,WITCH 5.0,0.2250552535081124,0.2795253956040531,R10AFRICA
304,EN_NPi2020_500,WITCH 5.0,0.22513646079376454,0.30850726274729706,R10AFRICA
305,EN_NPi2020_500f,WITCH 5.0,0.22687955003848273,0.28346760079818195,R10AFRICA
306,SSP1_SPA1_19I_D,IMAGE 3.2,0.4041793027607604,0.6580361473243972,R10CHINA+
307,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.4522192653503965,0.796607233391109,R10CHINA+
308,SSP1_SPA1_19I_LI,IMAGE 3.2,0.4021832291056613,0.6816511570108716,R10CHINA+
309,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.44395337268831364,0.6665233301411486,R10CHINA+
310,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.4711012973089084,0.7252886454566224,R10CHINA+
311,SSP1_SPA1_19I_RE,IMAGE 3.2,0.40540808227122743,0.6778580751642304,R10CHINA+
312,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.5559363320471434,0.8688141904031509,R10CHINA+
313,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.4212017357797518,0.620445074671418,R10CHINA+
314,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.47860275599510604,0.7160551356049943,R10CHINA+
315,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.5150534246209998,0.7465217093201013,R10CHINA+
316,SSP2_SPA2_19I_D,IMAGE 3.2,0.4414927799059385,0.6551980223363272,R10CHINA+
317,SSP2_SPA2_19I_LI,IMAGE 3.2,0.4072308028244025,0.6654067293138171,R10CHINA+
318,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.5381904456183483,0.7822787297156185,R10CHINA+
319,SSP2_SPA2_19I_RE,IMAGE 3.2,0.5175652632612348,0.7538516199523945,R10CHINA+
320,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.2957224442407403,0.41362666698866757,R10CHINA+
321,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.2900559652733742,0.40311420083697713,R10CHINA+
322,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.27885359451061204,0.40380530073456156,R10CHINA+
323,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.2900294850597398,0.3952057383878883,R10CHINA+
324,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.2858583486704318,0.38322633861574706,R10CHINA+
325,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.2762044946322539,0.39951149282059045,R10CHINA+
326,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.2924206181463176,0.4300734826099806,R10CHINA+
327,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.2886638771870838,0.4191167921058801,R10CHINA+
328,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.28215110902604673,0.4026826537311358,R10CHINA+
329,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.31212901930896714,0.4664395091583812,R10CHINA+
330,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.2774754554215959,0.3911785784326856,R10CHINA+
331,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.3079923036932632,0.46259900936545284,R10CHINA+
332,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.2644821305025742,0.3670946871446478,R10CHINA+
333,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.2932131717585037,0.43700348599005834,R10CHINA+
334,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.2877793595770653,0.4117239985451982,R10CHINA+
335,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.2827953677283073,0.40978406629473596,R10CHINA+
336,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.3218728517754094,0.48102182852155095,R10CHINA+
337,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.31755907847915477,0.47619361880479794,R10CHINA+
338,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.3107964263549747,0.46549104668558355,R10CHINA+
339,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.30160714281606615,0.4470452792374043,R10CHINA+
340,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.2654644421555657,0.3698237668847716,R10CHINA+
341,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.28060018224764943,0.3739128029407933,R10CHINA+
342,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.25468084921077544,0.34172966232633784,R10CHINA+
343,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.31405220345831564,0.45849525095552796,R10CHINA+
344,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.2958355937641808,0.41541550001494204,R10CHINA+
345,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.29285580507681575,0.4092188188990925,R10CHINA+
346,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.2676235719694031,0.36838997508821336,R10CHINA+
347,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.2801475097499509,0.412433718658678,R10CHINA+
348,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.2826916777444461,0.3941495338443898,R10CHINA+
349,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.26578123239734647,0.37321974342479813,R10CHINA+
350,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.27973880381123567,0.36882512290051805,R10CHINA+
351,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.25547614669979457,0.39041314203555255,R10CHINA+
352,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.2508951624727159,0.3621489262539348,R10CHINA+
353,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,1.0066816658942712,1.208840933520924,R10CHINA+
354,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,1.074887916749255,1.3148227190990351,R10CHINA+
355,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,1.0432048552236948,1.304170590725475,R10CHINA+
356,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,1.128239914980079,1.4589564557598758,R10CHINA+
357,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.9936169508558904,1.1826162945989553,R10CHINA+
358,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,0.9537503997999709,1.077936488538032,R10CHINA+
359,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.9171716004898559,1.0688660924876505,R10CHINA+
360,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.9681228282170563,1.0503141496111068,R10CHINA+
361,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,1.0021991281395055,1.1850098158041988,R10CHINA+
362,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.9541850115510706,1.0629142125272404,R10CHINA+
363,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.9656225912171276,1.11452752854359,R10CHINA+
364,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.9534470739382286,0.9050504995533559,R10CHINA+
365,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.9537503997999709,1.077936488538032,R10CHINA+
366,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.9936169508558904,1.1826162945989553,R10CHINA+
367,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.936652239503402,1.0699068646976615,R10CHINA+
368,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.9481430865272102,1.1217649531591378,R10CHINA+
369,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,0.9388328565043467,0.9300557557450094,R10CHINA+
370,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.991777926801005,1.12730239622283,R10CHINA+
371,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,0.934464492089638,0.9814970891074409,R10CHINA+
372,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,0.9525628057317714,1.0473760080944883,R10CHINA+
373,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.4617227961148502,0.7823091033878109,R10CHINA+
374,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.5026882928961351,0.8705968426416156,R10CHINA+
375,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.7250937939966096,1.0142685830989713,R10CHINA+
376,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.8171039303042987,1.157746243009107,R10CHINA+
377,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.6831056710520961,0.7421758383030119,R10CHINA+
378,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.6775833094707946,0.747133408479587,R10CHINA+
379,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.6710827286871448,0.7496661247172371,R10CHINA+
380,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.6655714381508098,0.8899483763488822,R10CHINA+
381,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.6522533951570382,0.8689075752043277,R10CHINA+
382,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.6584734436244091,0.7442552692380373,R10CHINA+
383,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.6111423235491847,0.7105754562633344,R10CHINA+
384,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.6093829506313283,0.7077538087070268,R10CHINA+
385,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.658758567621332,0.74445876195423,R10CHINA+
386,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.7447384486560318,0.9018937802820766,R10CHINA+
387,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.7338081631973226,0.8947851331548917,R10CHINA+
388,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.7023099738477531,0.996467235159777,R10CHINA+
389,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.7199670564080596,0.8922154732138134,R10CHINA+
390,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.6759285180658117,0.9178402781179515,R10CHINA+
391,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.7176270315196466,0.8880552182825665,R10CHINA+
392,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.6701557252704782,0.9048585596571346,R10CHINA+
393,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.6582890163712241,0.8725275359878157,R10CHINA+
394,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.7087037590089084,0.8759697253773072,R10CHINA+
395,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.6634697112470419,0.8450462664167575,R10CHINA+
396,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.3619849486037169,0.6309334356687155,R10CHINA+
397,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.43519148086390125,0.702282414840791,R10CHINA+
398,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.6775018697362225,0.8892213255219852,R10CHINA+
399,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.5382914050808447,0.7614983375979436,R10CHINA+
400,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.5875798827214649,0.8382615790410008,R10CHINA+
401,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.5872400537655129,0.8412809519595841,R10CHINA+
402,EN_INDCi2030_500f,WITCH 5.0,0.38633489000568133,0.44300183421094874,R10CHINA+
403,EN_NPi2020_400f,WITCH 5.0,0.37143317859211106,0.42149027787829013,R10CHINA+
404,EN_NPi2020_450,WITCH 5.0,0.37237584523243505,0.43715276022978067,R10CHINA+
405,EN_NPi2020_450f,WITCH 5.0,0.37135003869694627,0.4240887713853486,R10CHINA+
406,EN_NPi2020_500,WITCH 5.0,0.38225336376411206,0.434450239148792,R10CHINA+
407,EN_NPi2020_500f,WITCH 5.0,0.3697805495034802,0.42254833393838825,R10CHINA+
408,SSP1_SPA1_19I_D,IMAGE 3.2,0.46956546533826266,0.7590147834942265,R10MIDDLE_EAST
409,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.5016003132275538,0.8143892836118805,R10MIDDLE_EAST
410,SSP1_SPA1_19I_LI,IMAGE 3.2,0.47273048901689907,0.7299395310489393,R10MIDDLE_EAST
411,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.908225740425497,0.7787173689568034,R10MIDDLE_EAST
412,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.912075494724663,0.8692706098170422,R10MIDDLE_EAST
413,SSP1_SPA1_19I_RE,IMAGE 3.2,0.7837859745532377,0.8438953710265296,R10MIDDLE_EAST
414,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.8255258993028578,0.9367000257883819,R10MIDDLE_EAST
415,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.5619575593200082,0.7549252845612124,R10MIDDLE_EAST
416,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.8908367317529784,0.8558283984543039,R10MIDDLE_EAST
417,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.9392573284161129,0.9007343826109335,R10MIDDLE_EAST
418,SSP2_SPA2_19I_D,IMAGE 3.2,0.5240612354071823,0.755555148299679,R10MIDDLE_EAST
419,SSP2_SPA2_19I_LI,IMAGE 3.2,0.4959183699412615,0.7289438829774838,R10MIDDLE_EAST
420,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.9268800830831646,0.8748298256241447,R10MIDDLE_EAST
421,SSP2_SPA2_19I_RE,IMAGE 3.2,0.8869045057491624,0.8767311804914938,R10MIDDLE_EAST
422,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.3600596724144203,0.5122917918012395,R10MIDDLE_EAST
423,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.3573485937622516,0.5013845135392281,R10MIDDLE_EAST
424,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.3116216312483858,0.4223663753178184,R10MIDDLE_EAST
425,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.3769690625881096,0.5203177449540357,R10MIDDLE_EAST
426,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.37129885109953453,0.5056953424679096,R10MIDDLE_EAST
427,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.3101657551506639,0.41738090962880076,R10MIDDLE_EAST
428,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.31909714416538004,0.44482190749206657,R10MIDDLE_EAST
429,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.3272566760936029,0.45765945927003954,R10MIDDLE_EAST
430,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.3182447492006748,0.4307736154722651,R10MIDDLE_EAST
431,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.3355933512701276,0.4704939577843321,R10MIDDLE_EAST
432,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.31870241945548194,0.43085103450565415,R10MIDDLE_EAST
433,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.3316484430108834,0.4599388492600708,R10MIDDLE_EAST
434,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.31648904743742384,0.437009725653639,R10MIDDLE_EAST
435,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.3261838097660579,0.44212103348357906,R10MIDDLE_EAST
436,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.39096976559398955,0.5335865690964481,R10MIDDLE_EAST
437,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.3353186666329143,0.4553240223034398,R10MIDDLE_EAST
438,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.33751627432150216,0.4612779294867654,R10MIDDLE_EAST
439,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.32717553429543056,0.45514678955986987,R10MIDDLE_EAST
440,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.32400186381927565,0.4457040995383573,R10MIDDLE_EAST
441,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.3309297418779005,0.4579608151204029,R10MIDDLE_EAST
442,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.31828804000399286,0.43612733261585285,R10MIDDLE_EAST
443,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.3841748009377463,0.5180808470847161,R10MIDDLE_EAST
444,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.340855038035557,0.46570520714541985,R10MIDDLE_EAST
445,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.33461232545427055,0.43824511518012704,R10MIDDLE_EAST
446,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.3353379967554621,0.43356994342483285,R10MIDDLE_EAST
447,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.33253245033503936,0.4294018630727313,R10MIDDLE_EAST
448,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.3214651970133015,0.42810857497000887,R10MIDDLE_EAST
449,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.32478611379880257,0.44183243681917894,R10MIDDLE_EAST
