model,scenario,year,Final Energy,Final Energy|Electricity,Food Demand|Crops,Food Demand|Livestock,Final energy share electricity,Share of food demand from crops
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2040,405.7443134711888,146.8979033364402,2399.636878535003,386.0211092663068,0.3620455012165468,0.8614255192285866
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2045,408.7307671507089,172.0523941751018,2409.198662770381,374.7888398797251,0.4209430950708487,0.8653769675607524
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2050,417.5043036280214,197.0276532034666,2418.737420241609,363.7211459665764,0.4719176580728372,0.8692806604979423
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2055,437.1412385965768,218.1129154938662,2422.709366293014,359.9136627246924,0.4989529612765622,0.8706566937125703
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2060,458.3418175501154,237.4652449868605,2427.251116597521,355.5681563521322,0.5180963985702568,0.8722273631606529
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2070,507.0361293159744,280.2146931842273,2450.975301349579,330.2414203793369,0.5526523199880364,0.8812600910244616
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2080,553.9921796234531,324.8800043657679,2465.409946113574,316.9433595197805,0.5864342788856476,0.8860880252417713
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2090,597.2019614764574,363.5227599702485,2472.898660422587,309.7159180224536,0.6087099229739873,0.8886960772714967
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,2100,637.4691495723946,395.2868814433673,2478.153561144008,306.5116922032234,0.6200878610494645,0.8899287115983548
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2020,429.2819766768688,85.94045362879577,1983.436273809033,441.3744604530137,0.2001958113733838,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2025,428.7923146589173,91.79710832491644,2186.649674067613,424.9714590239925,0.21408291423771533,0.837276757474804
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2030,423.8103456564802,104.8726467269699,2389.242910376221,410.9724431896635,0.24745183264585643,0.8532354153882066
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2035,419.9638657723996,122.4180774490106,2394.235625959754,399.0974396865326,0.29149669156382935,0.857125007900125
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2040,420.3099886301212,143.8108639356562,2398.801502552415,387.8519716918568,0.34215428570795114,0.8608180115408715
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2045,422.2530636393988,167.8189642691746,2406.962214360266,377.9072335915424,0.39743693704136346,0.8642998385904652
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2050,430.1661742751513,192.2572766453788,2414.530237777929,368.72898682351,0.4469372259902598,0.8675189922791644
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2055,449.5414077177792,213.6309391665348,2418.96297353,364.9970469310998,0.47521971391042955,0.868892856129936
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2060,470.6036685516034,233.5216360520642,2423.075722972358,361.5379197071277,0.4962172028339335,0.8701658592179995
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2070,517.4090652735406,277.7116077583645,2443.215985885984,341.2722087643468,0.5367351026436803,0.8774380838029723
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2080,565.5930638455897,323.8519564915063,2455.561362939387,329.3580592255603,0.5725882744911452,0.8817351566425131
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2090,610.0183915924927,364.0760078063389,2465.84139628441,319.0825247138826,0.5968279199843383,0.8854250479490645
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,2100,650.9522695035189,402.036638270903,2473.085066295364,314.0848621630215,0.6176130833333391,0.8873104725492121
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2020,429.2819766768688,85.94045362879577,1983.436273809033,441.3744604530137,0.2001958113733838,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2025,379.9739705736313,88.31140338182507,2189.416228603567,418.6216324770847,0.2324143499843027,0.8394879005691938
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2030,355.6505838672558,107.7894710279031,2394.637756192545,398.5532996451514,0.30307688477782674,0.8573125533922266
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2035,340.8990963312443,130.0553464237429,2405.907429215867,382.4680800957725,0.3815068676432363,0.862834801547159
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2040,336.6431041037132,151.5571613944055,2416.164097463655,367.5012036267493,0.45020129492304617,0.867979385494803
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2045,342.951511371933,173.1056797545645,2431.4855119824,350.5850944851535,0.5047526370771125,0.8739841132463931
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2050,365.8815268228961,193.4774628747179,2443.345948327269,337.5226259415762,0.5287981182181142,0.8786269048941593
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2055,408.4624235234703,212.1187020355943,2438.949181030142,341.943471971367,0.5193101980001495,0.8770382338914463
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2060,448.7547360714021,229.0333235171968,2434.897178161407,346.966165688754,0.5103752787597432,0.8752756254343733
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2070,533.6874515497874,266.3044865624424,2437.861878779308,346.8185091091163,0.4989895973553708,0.8754548239655959
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2080,614.0841616086303,305.1327866348003,2434.073535132958,359.0574745270359,0.4968908265529706,0.8714498269915582
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2090,687.1589298853509,348.7183814313183,2431.48130790633,369.6285213354675,0.5074784977174062,0.8680421176360948
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,2100,755.3824948058343,394.1590678928798,2433.448933963323,377.0502931078896,0.5218006382239445,0.8658422356156243
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2020,429.2819766768688,85.94045362879577,1983.436273809033,441.3744604530137,0.2001958113733838,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2025,431.3731174830575,91.96533982911704,2186.651975877389,425.0020973988297,0.21319209774987669,0.8372670784589472
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2030,428.5340248282937,104.3483298469753,2389.246649041913,411.042105686403,0.2435006879297062,0.8532143854835134
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2035,426.299738581606,120.9845165074939,2394.179452422472,399.2322418616252,0.28380152638619077,0.8570807723478291
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2040,426.8835878549589,142.0942068968857,2398.70550119891,388.0486033705717,0.33286406631581417,0.8607524780409285
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2045,429.2687108543976,165.7135649744696,2406.954622494691,378.069388233785,0.3860369059851592,0.8642491458682635
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2050,436.298821641373,189.3844922372448,2414.582883708904,368.8162936065411,0.43407060217300847,0.8674942866217774
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2055,455.0205727985332,210.9353399381953,2417.558759539073,366.7303570414043,0.46357319327535096,0.86828582029879
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2060,476.0908923034591,230.861391954597,2421.747775689762,363.4918225961498,0.4849103305413508,0.8694935176062234
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2070,522.1038234495518,276.96951304366,2441.992309201634,343.1090948925944,0.5304874253050211,0.8768055287365092
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2080,570.1980653550593,324.1669843712341,2455.338963967072,331.2765452875387,0.5685164578195773,0.8811186745400151
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2090,615.3834525977684,365.3447791375373,2465.233203088325,321.4791931676161,0.5936863878859231,0.8846385462670866
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,2100,657.1209277576652,404.6653421901531,2472.040952320501,316.3871249819414,0.615815636204158,0.8865356694844294
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2020,429.2819766768688,85.94045362879577,1983.436273809033,441.3744604530137,0.2001958113733838,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2025,392.8569484159801,90.27250582535667,2188.620738677422,419.602328547165,0.22978467401261493,0.8391232966919259
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2030,374.4582066619702,108.2842964603416,2392.964032261779,400.6545029545673,0.2891759201263592,0.8565822434581107
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2035,364.7957224649189,130.1017965004736,2402.751180619,385.9470889905425,0.35664287843447784,0.86160313821094
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2040,362.2991406087349,153.1476205580968,2411.266932124146,372.5220415765864,0.42271041631724054,0.8661816520232276
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2045,364.7445390263511,176.8381140978786,2423.582097227698,358.8085753988657,0.4848273111091126,0.8710430641789954
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2050,385.0618055058293,198.7145677955053,2434.565494553371,346.714714012323,0.5160588896488126,0.8753398837900178
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2055,416.7248564786122,216.6660802624567,2434.522469245795,346.832057427816,0.519925982081601,0.8753010254170607
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2060,455.0649088334011,232.1519959586804,2431.775224648464,350.7987492222554,0.5101513903891699,0.8739301263806926
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2070,536.19989895083,269.3462468720089,2435.443260945126,349.9145776781413,0.5023243148665871,0.8743735642056334
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2080,615.2855775579758,306.7467633371808,2432.594918146754,361.0397378489873,0.49854372428919375,0.8707634382061669
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2090,687.514661533593,347.2738945181747,2430.370551270089,370.915461286432,0.505114892740664,0.8675910065506214
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,2100,755.455287137455,390.1432144884522,2432.997864779818,377.656080697506,0.5164345542762291,0.8656340880010507
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2020,429.2819766768688,85.94045362879577,1983.436273809033,441.3744604530137,0.2001958113733838,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2025,435.0114790016642,91.6372796253704,2186.651975877389,425.0020973988297,0.2106548540642529,0.8372670784589472
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2030,434.6858659833076,102.6762763675234,2389.252730481874,411.3434957877647,0.23620799386991403,0.8531228843596388
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2035,432.9457301322774,119.5054779265785,2393.837791023611,399.9560754126384,0.2760287712967307,0.8568412364929341
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2040,433.584070451431,140.5072195717537,2397.942477170147,389.0429591720447,0.32405992089484054,0.8604072507523942
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2045,435.5232992004145,164.2657992407915,2405.85747407201,379.3888761148631,0.3771687979549434,0.8637862406356233
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2050,441.9523728575776,187.9941249704903,2413.347770727294,370.2399502896928,0.42537190999780605,0.866991815097379
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2055,460.3354232905244,209.7881678936486,2416.408894281949,368.0268511119947,0.4557289256474365,0.867827134556511
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2060,481.1306890528409,229.8958751443238,2420.214195434113,365.3123653592462,0.47782417620646755,0.8688533900552003
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2070,525.9163572764131,277.5074790845854,2440.122270461484,345.52193718446,0.5276646661490545,0.8759633637935229
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2080,574.2584495960901,325.143345630906,2447.45706584801,339.5029834181951,0.566196885495718,0.8781816109966898
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2090,619.7705758113557,367.9164084760047,2461.912803174095,328.8593222140686,0.5936332295129645,0.8821618865896018
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,2100,661.991578451062,407.859447005985,2472.437575781933,322.0248020288585,0.6161097214564282,0.8847632358245825
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2020,429.2819766768688,85.94045362879577,1983.436273809033,441.3744604530137,0.2001958113733838,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2025,413.0733137460718,91.07797861641696,2187.451928094958,422.8250754568722,0.2204886531895528,0.8380152470862173
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2030,401.3732663734801,107.3622775688493,2390.816301691667,406.7493051127782,0.26748736541149726,0.854605981670831
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2035,392.9632070235771,127.1823504394495,2397.589927308649,393.6244962744008,0.3236495126420799,0.8589773351166946
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2040,392.8222081700513,150.4348740662404,2403.581512085194,381.3650996756574,0.38295918850167887,0.8630619710750829
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2045,395.7328306359583,176.0057820518378,2413.897720874072,369.661259397743,0.44475911126451034,0.8671983378050623
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2050,407.3025290687819,199.765970951741,2423.582435277582,358.8255388262358,0.4904609146632776,0.8710377693832589
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2055,430.6916364466526,218.8598805005147,2426.306373254669,357.081104404497,0.5081591142706661,0.8717098832733116
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2060,459.4668304436288,235.7854703731441,2427.655499408402,356.7425128080288,0.5131719087218685,0.8718780464420546
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2070,538.6626033926527,270.6405682386898,2432.219038951545,354.8162717619245,0.502430587410593,0.8726904282848527
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2080,617.2188962375774,306.7622714456553,2431.058276463371,363.9866129431425,0.49700725839018645,0.8697743230090198
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2090,688.3592964972908,345.7656959902966,2429.688632046969,372.8289873627467,0.5023040986730648,0.8669664073543721
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,2100,756.2352504271186,389.1325947265532,2432.857976128659,378.7297482533864,0.5145655330226575,0.8652968410094241
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2020,419.8505533551446,79.87818765648237,1983.436273809033,441.3744604530137,0.19025385823158542,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2025,392.6378177800837,79.82706676792897,2187.272074148962,423.9324270111666,0.20330967408911202,0.8376487070151656
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2030,386.3416868461127,93.869729827746,2390.497067201833,408.9977694577412,0.2429707510831885,0.8539030098923964
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2035,382.0567038126738,114.9322453894598,2396.584617048412,396.0381027431378,0.300825098061392,0.8581841721989932
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2040,382.6609048433652,136.6106028976299,2401.936587533779,384.1823066843738,0.35700172442112627,0.8621084306625816
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2045,386.3947148377566,162.3470036037459,2411.088790090589,373.3946843457384,0.4201584477466619,0.8659016339030973
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2050,394.8197383441287,185.5132203438786,2418.696132625788,364.2998820644841,0.4698681507715895,0.8690979505031636
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2055,411.8007712763799,204.4918041133005,2421.266611934762,362.934472520343,0.49657945875010495,0.8696450214940661
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2060,431.2924685632519,218.1750934426183,2423.606880950596,361.7186922039475,0.5058634438236695,0.8701341431356335
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2070,532.4747814959978,267.8841205045395,2428.896920157236,358.6362996739227,0.5030925967083626,0.8713427710484306
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2080,618.6124225458624,308.6263092898051,2428.656614556852,366.7859985297808,0.49890092413545784,0.868791440463595
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2090,684.1437466393925,343.2906754209181,2428.537331740937,374.6227811399827,0.5017815000242402,0.8663569806738696
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,2100,724.1081391856518,371.2320405218009,2432.061198217664,379.9722778015018,0.5126748622647672,0.8648763320060447
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2020,430.8425738400495,85.84414105432616,1983.436273809033,441.3744604530137,0.19924711777948814,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2025,420.1100839296058,90.41315793373616,2187.018018995433,422.1627868165361,0.21521301533168127,0.8382010223760019
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2030,404.5906179737451,103.3286777440472,2390.02726203524,405.430545890282,0.2553906916120147,0.8549681040648053
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2035,389.9702876135492,122.4440491488427,2397.903056479852,391.7777258718225,0.3139830213684938,0.8595618078059966
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2040,383.6846231608591,144.0594910450447,2405.65737992697,378.560027505097,0.37546329028840963,0.8640335964804381
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2045,379.7355595999717,168.5501309381592,2418.905703681667,363.7822253835402,0.4438618577510005,0.8692694852398536
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2050,386.6769271127203,189.8317881805105,2431.846407271441,349.4658133336811,0.4909312526039925,0.8743521814111007
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2055,406.749803973271,208.3813874118335,2435.795546200404,344.4015485503518,0.5123085134308435,0.8761233334138033
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2060,443.2099116217106,224.3154614006077,2433.163606697452,347.7210603939362,0.5061156249413165,0.8749602727114792
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2070,522.2760850602969,262.2041976619021,2438.514988564106,345.5372802247022,0.5020413631070828,0.8758869278072042
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2080,601.2305662855445,302.7215729599384,2436.469041135778,356.1131665293518,0.5035032979613445,0.8724788958577885
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2090,674.6159357277272,347.5401777119918,2434.769366642985,365.733537000282,0.5151674594480049,0.8694043357268127
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,2100,748.8986072885491,396.6732397370566,2435.353114906771,374.3466411246859,0.5296754939540422,0.8667663189559337
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2020,428.7476267711214,86.53182370761722,1983.436273809033,441.3744604530137,0.20182461267315785,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2025,408.8073946521718,92.80328195286528,2187.426976712168,423.5480725690053,0.22700979279454003,0.8377816468657515
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2030,397.7591048247947,111.2832966026972,2390.777255530759,408.233225272438,0.2797756110490931,0.8541508765071532
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2035,393.9162146482822,133.5240099023885,2397.317373620314,395.3336480637818,0.33896550824039756,0.8584378624489294
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2040,397.259199123858,158.5366520811165,2402.367944300551,384.160532350226,0.3990761005176565,0.8621365130235592
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2045,406.2934213285316,184.1139841262202,2409.487221798693,375.3771025781385,0.4531552185220946,0.8652081182941879
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2050,424.6115504297414,207.4038703369692,2415.450735675331,367.9383816231252,0.48845555455818296,0.8678092188632812
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2055,451.6420868588194,226.3839898172816,2416.446222622432,367.9454335416285,0.5012464435982642,0.8678542823790345
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2060,480.8104498560385,244.726271960558,2416.750823599917,370.1634918382436,0.5089870073203121,0.8671780148432564
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2070,551.6506483018234,283.7356453826191,2425.177201936235,366.2845848961512,0.5143393672355108,0.8687839516113195
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2080,625.6877621968858,323.8757940245528,2426.136047285942,372.8643138235186,0.5176316584607236,0.8667866146056074
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2090,693.0587250175346,361.9286747361475,2427.012338907803,378.5616590511567,0.5222193468915504,0.8650680184067294
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,2100,756.0687744603113,403.7515440181813,2431.157018080421,382.4650706391034,0.5340143088257848,0.8640666519599429
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2020,428.8217683906344,85.85755270601351,1983.436273809033,441.3744604530137,0.20021733744589598,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2025,409.2326220055704,91.17874505082736,2187.373761641102,423.0770294919626,0.2228041953351076,0.8379295135809374
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2030,399.5125792651876,109.673119701556,2390.689428008266,407.4366839148502,0.2745173128297355,0.8543894493608709
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2035,395.0748434383868,130.3703328403195,2397.257932621601,394.6742727387124,0.32998895020925617,0.858637587266279
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2040,397.3312694355495,155.2375211842726,2402.83181211522,383.0406145145772,0.39070048880070196,0.8625060462736409
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2045,404.5926175352564,180.8789992430527,2411.706694973954,372.6874685563323,0.44706450736781134,0.8661513253267964
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2050,419.3669983947875,204.7169811390585,2418.449088776989,364.5495440378945,0.4881571080286584,0.8690083639497989
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2055,445.1419903510842,224.1003898171485,2419.399637306854,364.6025373681425,0.5034357456154612,0.8690365472107773
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2060,473.9882960263658,241.9240234906325,2419.881597802184,365.6621962079498,0.5104008379927917,0.8687286134239757
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2070,548.4824017413385,279.2489581730497,2428.078204331042,362.197160956913,0.5091302059764937,0.8701930406357816
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2080,623.1508050721209,316.1842827607363,2428.205544152331,369.894099106499,0.5073960912625997,0.8678052441779025
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2090,692.2260089569154,354.6882527835072,2428.357141728151,376.5998990278828,0.5123879313895923,0.86573773018414
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,2100,756.0149959289834,398.147770806862,2432.031642450818,381.2904566686294,0.5266400441139691,0.8644696756237151
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2020,428.9840917537978,85.71622749331979,1983.436273809033,441.3744604530137,0.19981213555703128,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2025,409.3350863053349,90.91644968236206,2187.451676884597,422.8204999111931,0.22210763925217208,0.8380167004537352
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2030,398.5205600810803,108.3961542120212,2390.780829932334,406.8552033244562,0.27199639132788445,0.8545717890075832
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2035,393.4230299700089,128.8836033166017,2397.489226868462,394.0617873987197,0.32759547229969394,0.8588376908088975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2040,395.5090646986225,153.1497755524436,2403.076381755993,382.497245827578,0.3872219102465921,0.8626863630384861
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2045,401.0849614264604,178.8018167816603,2412.239400578081,371.9599984047687,0.44579536501630695,0.8664032473605674
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2050,414.5234329748843,203.0533153522237,2419.996589887847,362.8806869020282,0.48984761583919084,0.8696023393023565
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2055,439.4228929678952,222.4896565560072,2421.166655796552,362.4166725489442,0.5063224063118227,0.8698021112361105
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2060,467.6840667298732,240.0740841834138,2421.358227521963,363.4814892249271,0.5133253434568612,0.8694784884605395
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2070,545.7092237599536,277.4210496281194,2429.306492597178,360.5632436974334,0.5083678954822858,0.8707598283150243
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2080,621.9092694902157,312.9229172694409,2429.529878708383,368.3277385180079,0.5031649030186452,0.8683536516475261
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2090,691.8862695005571,351.8627012865395,2429.220633861869,375.5656533044618,0.5085556930339635,0.8660982995307301
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,2100,756.5551888002785,395.0090782177407,2432.445280387432,380.58394636358,0.5221153513521383,0.8647067215852761
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2020,428.890853295642,85.81279428786698,1983.436273809033,441.3744604530137,0.2000807282982897,0.8179757066328975
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2025,411.4864939943625,90.93868213337772,2187.452809414612,422.819367381178,0.22100040574994817,0.8380171343280358
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2030,400.1987560608953,107.4540850431189,2390.817621387464,406.7408777838003,0.2685017967091542,0.8546086246617215
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2035,393.0854851619785,128.0634668958861,2397.615963416561,393.5240088479573,0.32579037316301585,0.8590095757438199
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2040,394.0310106198411,151.6178096210764,2403.337145502298,381.7270736478524,0.3847864902373291,0.8629377839752885
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2045,398.2329909562651,177.2024534475345,2413.20314196641,370.635087177599,0.4449718066351648,0.8668618444500764
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2050,410.9077443624956,201.1217001188887,2421.520717379327,361.1173339327106,0.4894570688389428,0.870224827205809
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2055,434.3068085891553,220.4719716287813,2423.75611393742,359.8630162081117,0.5076410667955771,0.8707211729108582
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,2060,462.5530532586076,237.6475811662931,2425.124982977027,359.9595310374709,0.5137736730783773,0.8707545393232555
