model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.1559407148312838,0.26869938106372665,0.8505156258598042,0.39218383611377583,1.6673395578685906,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.14688625447614262,0.36665920081862485,0.7952301952647264,0.555184773665318,1.8639604242248118,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.16393587871613058,0.1270615517060774,0.6236546189745008,0.3073392003974465,1.2219912497941552,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.13100717327672468,0.6076468777838946,0.9935831216256771,0.6015579542375453,2.3337951269238415,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.1739297663474584,0.0,0.6186720364229739,0.29782463243247376,1.090426435202906,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.14486474081231107,0.5073924426034611,0.9491363159082069,0.8949659207988095,2.4963594201227886,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.14589216487426485,0.5511083189256722,0.9609102539385226,0.7280459909803292,2.385956728718789,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.1444054053510148,0.5481771255088788,0.9588161860112759,0.7302881336434777,2.3816868505146473,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.15629941034871603,0.5625616482725073,0.9611757231292176,1.0,2.680036781750441,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.12066580504019092,0.5892097434387283,0.8250050789965386,0.8949659207988095,2.4298465482742673,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.12886726222125325,0.6325918052208677,0.8396830655583798,0.7280459909803292,2.32918812398083,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.12861415017882072,0.6459671360235731,0.8134010147769912,0.7302880892550749,2.3182703902344604,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.15329538911201693,0.6448599289286926,0.9201392556877307,1.0,2.71829457372844,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.12138658328474197,0.6205720853387632,0.7816934908424952,0.8949659207988095,2.41861808026481,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.11101835307816606,0.6609439352753196,0.7515151547352926,0.8949659207988095,2.4184433638875875,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.16504271031360043,0.4909997544540498,0.9848279637552217,0.8949659207988095,2.5358363493216816,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.16435572862766415,0.4890551689950884,0.9850874189481914,0.8949659207988095,2.5334642373697536,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.15765990306153882,0.4942331764957401,0.9734125921702418,0.8949659207988095,2.52027159252633,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.15531500600346468,0.50093360889044,0.9678277745058453,0.8949659207988095,2.5190423101985595,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.16985284615188107,0.5187480345952895,0.9987453237732405,0.7280459909803292,2.4153921955007402,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.17881938548256424,0.5110764666572257,1.0,0.7302880892550749,2.4201839413948654,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.1568955963877771,0.5413597687810479,0.9621986515245359,1.0,2.6604540166933606,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.14346086159407007,0.5093275083963237,0.9503559081382384,0.8949659207988095,2.4981101989274417,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.13733352885154346,0.5190891834345303,0.9346399152269756,0.8949659207988095,2.4860285483118587,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.17133880593595377,0.4900017159056658,0.9788362539672083,0.8949659207988095,2.535142696607638,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.1259688204233356,0.5471014917549682,0.8828069122983805,0.8949659207988095,2.450843145275494,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.11755240291493993,0.6354490195979419,0.6284776703111197,0.6485641491756885,2.03004324199969,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.12533903957732276,0.666247726273113,0.6934043246681739,0.5566443717389029,2.0416354622575126,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.09070217419049192,0.6721446418680503,0.6469717843581452,0.6867985647541357,2.0966171651708234,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.13386590701435658,0.5919372837319825,0.6359511049379253,0.6093694838880057,1.9711237795722703,R10INDIA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.1229561843722461,0.527857951775924,0.6721663606421859,0.7906468032485965,2.1136273000389525,R10INDIA+
