model,scenario,final_energy_demand,energy_diversity,gini_coefficient,resilience_score,Region
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.4057978063281887,0.29208617183510105,0.0,0.6978839781632897,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.43926559404153,0.2324513038087628,0.0,0.6717168978502928,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.3462191563922657,0.25193987053993133,0.0,0.598159026932197,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,0.38799401889348767,0.2585501542216995,0.0,0.6465441731151872,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,0.41246114184281724,0.22165415057726676,0.0,0.634115292420084,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,0.43816368366989755,0.2116181948366486,0.0,0.6497818785065461,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.44096947164136163,0.1755188615582461,0.0,0.6164883331996077,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.4060040932429102,0.0,0.0,0.4060040932429102,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.46787271422143095,0.48337556913604657,0.0,0.9512482833574776,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.4148919544991592,0.13843176280708183,0.0,0.5533237173062411,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.4765663547937844,0.2512702618327264,0.0,0.7278366166265108,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.4686472323827287,0.437695915463943,0.0,0.9063431478466717,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.5265400967812722,0.6650431585120775,0.0,1.1915832552933496,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.4613477276726876,0.5800552965774408,0.0,1.0414030242501284,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.5206630958767194,0.07881625860661012,0.0,0.5994793544833296,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.46182785658489706,0.22542607882800333,0.0,0.6872539354129004,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.5551212489396633,0.32019516688262517,0.0,0.8753164158222885,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.5266852337331792,0.6936859339511314,0.0,1.2203711676843105,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.520197980676978,0.6100353789674071,0.0,1.130233359644385,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.5413557705674898,0.3365998623269252,0.0,0.877955632894415,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.5661966370129006,0.9494428900740652,0.0,1.5156395270869658,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.4665452380648045,0.7564729626047256,0.0,1.22301820066953,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.6167524853784389,0.28703957367246624,0.0,0.9037920590509051,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.6433389889764616,0.2069985277359429,0.0,0.8503375167124045,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.5450198891619463,0.17634818126685595,0.0,0.7213680704288022,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.1502731940699155,0.45416623318403754,0.0,0.604439427253953,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.15802339148737712,0.38449820698460196,0.0,0.5425215984719791,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.13355846875119656,0.0,0.13355846875119656,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.13169680739224135,0.2687967088530457,0.0,0.40049351624528706,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.10060653765395954,0.5907501538213304,0.0,0.69135669147529,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.30648841810598815,0.12995802686186197,0.0,0.4364464449678501,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.35780384024412726,0.24003736072388057,0.0,0.5978412009680079,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.35756090845121585,0.2251876226621729,0.0,0.5827485311133888,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.33936085844321684,0.2897954740686173,0.0,0.6291563325118341,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.3016114423146266,0.272906694353418,0.0,0.5745181366680446,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.3533173527704073,0.30165767802884796,0.0,0.6549750307992552,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.3556589626555922,0.32727380753318097,0.0,0.6829327701887732,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.3287341302336535,0.34168047826030407,0.0,0.6704146084939575,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.31710923089747867,0.29524443482094725,0.0,0.6123536657184259,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.31728033288948476,0.38130920302730387,0.0,0.6985895359167886,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.25104177702093056,0.14155077222812953,0.0,0.39259254924906006,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.2610049185257616,0.12013694457009036,0.0,0.38114186309585196,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.27787938189380484,0.19330510803658751,0.0,0.47118448993039236,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.28237170755530877,0.22320327855157118,0.0,0.5055749861068799,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.33181540459272574,0.19757639225357226,0.0,0.529391796846298,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.3326118204466393,0.17770725641128904,0.0,0.5103190768579283,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.30525523344142,0.24658264367519767,0.0,0.5518378771166177,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.2874000576512168,0.22612224919823018,0.0,0.513522306849447,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.2942914553557408,0.207971224288904,0.0,0.5022626796446448,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.32875143287585246,0.09227093605616477,0.0,0.4210223689320172,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.29698860528758353,0.23298910161293518,0.0,0.5299777069005187,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.3113313029090111,0.3972732042251319,0.0,0.708604507134143,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.36342017121166725,0.44030769215208626,0.0,0.8037278633637535,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.3256319868493092,0.43524742621005824,0.0,0.7608794130593675,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.3048354459967584,0.34984007401775435,0.0,0.6546755200145127,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.48653784322958615,0.4978160501179259,0.0,0.984353893347512,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.0,0.7313811558268949,0.0,1.7313811558268948,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.9993165757367132,0.7058133076019416,0.0,1.7051298833386548,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.9572510564869499,1.0,0.0,1.9572510564869499,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.9705358237424146,0.965282183616657,0.0,1.9358180073590716,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.9521856474737648,0.7121826123772516,0.0,1.6643682598510163,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.9512538350097786,0.7170291078083716,0.0,1.6682829428181503,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.6708663996563818,0.7993289441842514,0.0,1.4701953438406332,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.6812168699879972,0.7983008229141738,0.0,1.4795176929021712,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.29935723323598384,0.34945475560133193,0.0,0.6488119888373158,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.5757250715008928,0.4940733089688767,0.0,1.0697983804697695,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,0.5080868842763754,0.549139736608879,0.0,1.0572266208852543,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.505576742952312,0.5469323994399936,0.0,1.0525091423923056,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.5041402488228298,0.5448928243050952,0.0,1.0490330731279252,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.5058383467607422,0.5500313339317654,0.0,1.0558696806925076,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,0.5080699496809016,0.555844752349912,0.0,1.0639147020308135,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.5065590227763769,0.559951253351406,0.0,1.066510276127783,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.5111999777904258,0.5618875320070542,0.0,1.07308750979748,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.5054728996442284,0.5701948944822918,0.0,1.0756677941265202,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,0.493282239880188,0.5876980977323985,0.0,1.0809803376125864,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.49539107886178696,0.5969204016421213,0.0,1.0923114805039082,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.4955929933819199,0.5948332343525615,0.0,1.0904262277344814,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.49559286293619653,0.600922871552049,0.0,1.0965157344882455,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.5030325002033795,0.6246788554524602,0.0,1.1277113556558396,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-500f,0.4887740337960368,0.5180930583080139,0.0,1.0068670921040508,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f,0.48992888778726956,0.5180070762991781,0.0,1.0079359640864476,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.49016311386861405,0.5216857084637505,0.0,1.0118488223323645,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f,0.4927789794223225,0.5205160612701721,0.0,1.0132950406924945,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.4949167121430291,0.5234171503201464,0.0,1.0183338624631755,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800,0.4840986289071989,0.5276267136406037,0.0,1.0117253425478026,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.4832876608678464,0.529170128561611,0.0,1.0124577894294575,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f,0.49941007033144497,0.5305762106901136,0.0,1.0299862810215585,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.499835178851173,0.5326295097117416,0.0,1.0324646885629147,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900,0.4864823197271713,0.5320717372134022,0.0,1.0185540569405735,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.4966350539343468,0.5404936849775354,0.0,1.0371287389118822,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f,0.5000932281168798,0.5401164070620186,0.0,1.0402096351788983,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.5003761987829258,0.5415292645307823,0.0,1.0419054633137081,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.40582911832271984,0.044276595037923486,0.0,0.4501057133606433,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.42075074828717784,0.01849834269157225,0.0,0.4392490909787501,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.4773585912938608,0.04685414175455813,0.0,0.524212733048419,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.49160439051439103,0.024118541660738978,0.0,0.51572293217513,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.5669762024094446,0.04481552741747805,0.0,0.6117917298269226,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.3558425014900527,0.02876608938373342,0.0,0.3846085908737861,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1000,0.44384617853716835,0.033199000622316184,0.0,0.4770451791594845,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1200,0.517590599003379,0.06178131405608155,0.0,0.5793719130594606,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400,0.5848922398884546,0.08200588754679068,0.0,0.6668981274352453,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.58826268533827,0.060329571931729,0.0,0.6485922572699989,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.05262629322996665,0.12721249936202367,0.0,0.17983879259199032,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.07122580471166859,0.0,0.0,0.07122580471166859,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.11024328356114255,0.1333658487179585,0.0,0.24360913227910105,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.13583470092220298,0.1660829272788853,0.0,0.30191762820108825,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.0,0.16805202538242597,0.0,0.16805202538242597,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.14930901637381253,0.04119044700413403,0.0,0.19049946337794654,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.17297831898688856,0.18451096756814261,0.0,0.3574892865550312,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.4128363788440295,0.10044228229346958,0.0,0.5132786611374991,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.28180040661237415,0.12476035422125124,0.0,0.4065607608336254,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.32023636549638934,0.04722993158850582,0.0,0.36746629708489514,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.13681007679159995,0.11787368887192178,0.0,0.25468376566352174,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.1354886748185543,0.0694760026435912,0.0,0.20496467746214553,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.35663603384476195,0.06387854594785171,0.0,0.42051457979261364,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.30940398153258314,0.331840033979434,0.0,0.6412440155120172,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.12715792187596167,0.2610326722563593,0.0,0.38819059413232093,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.39606248548728684,0.19893540540326107,0.0,0.5949978908905479,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.4038606547913403,0.1441229052624408,0.0,0.5479835600537811,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.26833537303036675,0.15043847846599737,0.0,0.41877385149636415,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.474021990837231,0.541869145922603,0.0,1.015891136759834,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.5043385661784948,0.525703240442326,0.0,1.0300418066208208,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.019139166221032396,0.4121951941280994,0.0,0.4313343603491318,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.6004255219720497,0.48318036024337807,0.0,1.0836058822154278,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.5517439600235265,0.6735593023893527,0.0,1.2253032624128792,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.4409233826279775,0.10664224043458011,0.0,0.5475656230625576,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.5130269724268441,0.06424646534975953,0.0,0.5772734377766037,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.45787960788129556,0.1045434215773137,0.0,0.5624230294586092,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.34351891726020783,0.124065802749866,0.0,0.46758472001007384,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.5155034437226398,0.1354690961188184,0.0,0.6509725398414582,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.550967760234592,0.07488530634816905,0.0,0.6258530665827611,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.4762257378846975,0.1117586846427415,0.0,0.587984422527439,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.3619662972346891,0.15912566189544627,0.0,0.5210919591301354,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.5702213497647393,0.05199127675475225,0.0,0.6222126265194915,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.5960776925430508,0.05775014394863154,0.0,0.6538278364916823,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.3003121383185978,0.2974663165997184,0.0,0.5977784549183163,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.31925745359767765,0.3021923285152533,0.0,0.621449782112931,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.35516744964686253,0.28323062671364846,0.0,0.638398076360511,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.37748309547597914,0.27007084492937067,0.0,0.6475539404053499,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.39370267988455154,0.25884815457547034,0.0,0.6525508344600219,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.3557158534262579,0.3242728943081629,0.0,0.6799887477344209,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.26753209259104316,0.3101175101896892,0.0,0.5776496027807323,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.40984479607001817,0.24620045991113773,0.0,0.6560452559811559,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.4364608879826033,0.22888979171100726,0.0,0.6653506796936106,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.36690719662442833,0.07328076785155876,0.0,0.44018796447598707,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.4829025570161674,0.19193274834346002,0.0,0.6748353053596274,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.5754863566845295,0.07639902998053405,0.0,0.6518853866650636,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.6198149283260254,0.056124965152373696,0.0,0.6759398934783991,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.6448073268065154,0.053389610884443287,0.0,0.6981969376909587,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.53308601056804,0.11246363017948349,0.0,0.6455496407475234,R10EUROPE
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.11904874478639019,1.0,0.0,1.1190487447863902,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.37859556982088,0.6655523986074707,0.0,1.0441479684283508,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.42807274230123155,0.7451629656668041,0.0,1.1732357079680356,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.31229420471728764,0.7036121163390008,0.0,1.0159063210562884,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.4074246498651464,0.855510102811184,0.0,1.2629347526763304,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.360709147765806,0.8448846431623609,0.0,1.2055937909281669,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.3577998490237602,0.8444794669789678,0.0,1.202279316002728,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.9783751264366183,0.5050740829158678,0.0,1.483449209352486,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.8852476264966616,0.6023033769339521,0.0,1.4875510034306136,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.31196404125009786,0.703547411213556,0.0,1.015511452463654,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.7841968364894516,0.8368097983230868,0.0,1.6210066348125385,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000,0.8735257550839887,0.5219142889985722,0.0,1.395440044082561,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.8787806281593699,0.5193544860874856,0.0,1.3981351142468554,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.8667981852990895,0.5054052475263234,0.0,1.372203432825413,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.8830023821516121,0.5055289995926304,0.0,1.3885313817442424,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200,0.8970406097507518,0.5086859262526521,0.0,1.405726536003404,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.9056050377285277,0.5039098883677569,0.0,1.4095149260962847,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.9092213998688646,0.5045545711143486,0.0,1.4137759709832132,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.9209998859342741,0.5003352835984229,0.0,1.421335169532697,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400,0.9412153946555556,0.5059047065469674,0.0,1.447120101202523,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.9626536205424204,0.5009857514077053,0.0,1.4636393719501257,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.9484819389996543,0.5034781452572646,0.0,1.451960084256919,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.9658949973886228,0.49692508168648486,0.0,1.4628200790751076,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.0,0.484882057668932,0.0,1.484882057668932,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-500f,0.7510906814692236,0.6070268767446176,0.0,1.3581175582138414,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f,0.7763275282843127,0.5684752634755553,0.0,1.344802791759868,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.7928231481207823,0.5571761754960163,0.0,1.3499993236167986,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f,0.8002217796201014,0.5447919862408171,0.0,1.3450137658609185,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.8131941561262774,0.5354251887288796,0.0,1.348619344855157,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800,0.823700826958375,0.5774606493626254,0.0,1.4011614763210005,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.833378760175739,0.5730017041240417,0.0,1.4063804642997808,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f,0.8205910195424367,0.5255203350995892,0.0,1.346111354642026,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.8322724205107822,0.5193376855674273,0.0,1.3516101060782095,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900,0.8438015131168546,0.5486696026478465,0.0,1.392471115764701,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.8602531963864574,0.539412204312317,0.0,1.3996654006987743,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f,0.845177750293651,0.5114871564073278,0.0,1.3566649067009788,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.8603733601982477,0.5103111449442952,0.0,1.370684505142543,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.39298144186378653,0.06689645958963848,0.0,0.459877901453425,R10REST_ASIA
