model,scenario,flexibility_score,region
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,36.80006985050886,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200,36.819792386375894,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,36.83506818510773,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f,36.84374102768426,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,36.85808455511638,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400,36.8512720473467,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,36.874509706920406,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f,36.866562328306244,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,36.90301462167954,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,36.94846259812896,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-500f,36.370100861850794,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f,36.51095381537614,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,36.547068388213326,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f,36.612774986987866,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,36.61875331828882,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800,36.437811727359566,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,36.47671376040673,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f,36.67438615754064,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,36.680241229153026,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900,36.60737875921831,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,36.618110611560944,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f,36.7342749665386,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,36.74583682110385,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000,39.57978392675034,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,39.623401521579666,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1200,39.61475491788165,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,39.61927074209077,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,39.62156280344865,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-800f,39.59164077902047,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1000,39.5238590076719,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1200,39.56580443338503,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1400,39.59674913460073,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1400f,39.60179930446182,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,39.156540291714876,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,39.4181523424367,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,38.97371287054065,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,39.24546737412915,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,39.27429018468899,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,39.49892043137808,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,39.08341715599061,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,39.57837601417826,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,39.07268122543417,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,39.611894440034796,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,39.60200205789065,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,39.45351001690058,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,39.4970156787528,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,37.4096235938009,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,37.83103080753567,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,38.39914669742835,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,38.601681412882925,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,38.75190002665438,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,37.64916409474728,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,37.88703528350727,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,37.8417491102026,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),37.91260817691317,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,36.96451073764511,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,38.29043934705425,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,38.46115665496191,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,38.45541074416778,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,38.45013443628901,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,38.48719575663089,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,38.59781379184347,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,38.617625759493045,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,38.66576275701189,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,38.5288364806014,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,38.63684758447181,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,38.0725909028195,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,38.129885358524255,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,38.20526522119609,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,38.25147034990515,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,38.27409195112219,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,38.2611425498076,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,38.31300376823271,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,38.298938031673515,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,38.3480077681611,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,38.01257761832226,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,38.42772603218909,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,38.607598999845095,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,38.69678712151908,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,38.729945157240344,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,38.51290490033503,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,37.8691029211968,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,37.85783855949502,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,37.85041324904632,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,37.58498969682569,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,37.60387632590251,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,37.147858476796515,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,37.15231171385662,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,37.23719868380646,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,37.63805266498654,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,36.89657787181055,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,36.35617695711693,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000,39.21942053863527,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,39.21667861586679,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000f,39.23889381631106,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,39.23901483133973,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200,39.25646995461161,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,39.25390295305001,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200f,39.2680606771799,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,39.26813744673554,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400,39.29164848948975,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,39.28802711618057,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400f,39.292503663580234,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,39.29239714270853,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,39.31066823399528,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-500f,39.103777864740515,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-600f,39.13821348439522,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,39.14347630673386,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-700f,39.16461758401775,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,39.17293563193081,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800,39.120660336025864,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,39.1212613498527,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800f,39.204001993926596,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,39.2066002536777,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900,39.16747316055751,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,39.18059627991872,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900f,39.22363928618796,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,39.223885246335676,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1000,38.99580189709434,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1000f,39.07667350743977,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1200,39.06809984656573,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1200f,39.068197006295875,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1400f,39.08254072981639,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-800f,38.990566601898415,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1000,39.12614838312936,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1200,39.09632889069876,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1400,39.12701672240377,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1400f,39.11957081427572,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,39.506259348552064,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,39.55197738399846,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,39.35620237187233,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,39.45027571510923,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,39.440366968365666,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,39.48842594731928,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,39.288417581116235,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,39.76881023500191,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,40.221031896858875,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,39.780230074092174,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,39.57206728207324,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,39.33175301413007,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,39.44801526429606,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,37.65751609767093,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,38.34726186851943,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,37.93443986216253,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,38.54784064295853,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,38.63116257220485,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,38.991458332161834,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,38.980235142208635,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,38.87489708898663,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),39.29687119903214,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,38.30996518856864,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,38.945918635807274,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,39.03084018892553,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,38.989998984634965,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,38.9288412632146,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,39.02819511127667,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,39.15259530438215,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,39.13046302469362,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,39.04449928873653,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,39.0795897273741,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,39.1988490834416,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,38.9298504537916,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,38.92362226388802,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,38.91417167693931,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,38.934569267668444,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,38.9910462734415,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,38.943782453759326,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,38.91244548971774,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,38.933186945905334,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,38.938021518295415,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,38.93313067184168,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,38.97730421125983,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,39.20943272646043,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,39.29817102025624,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,39.340122783826864,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,39.11690093243033,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,38.956532510763886,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,39.30005429653342,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,39.29947479495406,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,39.16664122161228,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,39.17925340203783,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,38.76365222137533,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,38.762701100761305,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,38.64932804298519,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,38.70635849003202,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,38.35014830592339,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,37.40877887378586,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000,38.604759612966255,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,38.554323007993005,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000f,38.636295399592186,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,38.61533318605087,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200,38.63586910183518,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,38.60553140200732,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200f,38.68745237742462,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,38.672924949801164,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400,38.694521756828635,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,38.67645185755339,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400f,38.72751696343655,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,38.70973450484274,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,38.752948813703455,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-500f,38.43772614310495,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-600f,38.48514299170337,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,38.47879347405518,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-700f,38.53820755828387,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,38.523035874063126,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800,38.466345946668206,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,38.44087494860209,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800f,38.57844729201525,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,38.56220491751192,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900,38.539851164477696,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,38.531236466401175,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900f,38.61408900664842,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,38.593786882176374,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1000,39.83610481277174,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1000f,39.90233611565177,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1200,39.88363636250238,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1200f,39.89725161743142,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1400f,39.90410271507,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-800f,39.83337345863986,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1000,39.746276317541245,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1200,39.815511273072005,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1400,39.83625205354457,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1400f,39.82003254838373,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,39.68279884860421,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,39.62313443611644,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,39.30271744131653,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,39.75460334366647,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,39.81772435559493,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,39.8033495582377,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,39.47506403729447,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,39.95209629711079,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,39.07402164807713,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,39.93201087976757,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,39.95453018993889,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,39.70716927502881,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,39.603556262829905,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,38.238813368456036,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,38.58109591838823,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,38.931921610712905,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,39.260722969828265,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,39.340660836467045,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,39.08969248562227,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,39.201148269441354,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,38.94715888866425,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),39.580797068538374,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,37.91501749823026,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,39.45273741961019,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,39.52468614455666,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,39.5271325706125,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,39.51211425235703,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,39.50156158142523,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,39.58237755276818,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,39.58366764690387,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,39.637866378232765,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,39.527117363338704,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,39.551371726157626,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,39.36655108410771,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,39.38270748875472,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,39.40391701157814,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,39.42868038831911,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,39.46226956304284,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,39.46938239698306,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,39.45160101868082,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,39.45764466374693,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,39.47141795063907,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,39.34973978390022,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,39.47779474467937,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,39.59698396529596,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,39.62255368826023,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,39.65161736024989,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,39.56181171146278,R10REF_ECON
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,39.12315898152701,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,39.62853402602668,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,39.61863544559389,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,39.48584524737108,R10REF_ECON
