,model,scenario,total_CDR,total_CDR_gdp,total_CDR_land,region
199,IMAGE 3.0,ENGAGE-NPi2020-1400f,913.6839629946207,0.0050198948757062,0.30704234597058766,R10AFRICA
200,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,31147.069414072794,0.13315553210349215,10.46682932268888,R10AFRICA
201,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,28260.87484726053,0.15376592604195755,9.496936922177941,R10AFRICA
202,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,31812.624534322786,0.1360008189265616,10.690486057641635,R10AFRICA
203,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,17926.02603117793,0.07663480319609405,6.023958543516888,R10AFRICA
204,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,14780.659552096778,0.06318817868016746,4.9669726147227475,R10AFRICA
205,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,15113.433388830399,0.08223139210186968,5.07879973097059,R10AFRICA
206,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,18997.15895803098,0.08121395871575418,6.383907833712953,R10AFRICA
207,IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,33060.516177805905,0.2334114648669482,11.109944857696767,R10AFRICA
208,IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,32247.23165459177,0.17545548269318653,10.836641617120236,R10AFRICA
209,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,19367.717458293766,0.10537872682247171,6.508497079230267,R10AFRICA
210,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,14530.492071690865,0.07905963921231722,4.882953575300144,R10AFRICA
211,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,13558.161175105655,0.07376923820595473,4.556203001098629,R10AFRICA
212,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,17871.58264220258,0.09723833638080158,6.005722857041564,R10AFRICA
213,IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,23683.91231408185,0.1692488821195836,7.958948928952792,R10AFRICA
214,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,24966.188610523677,0.178412225863775,8.389856264736133,R10AFRICA
215,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,13743.359151030989,0.09821215946222431,4.618438547852396,R10AFRICA
216,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,11457.33116445353,0.08187585167272654,3.850221719735326,R10AFRICA
217,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,11732.518289509717,0.08384238121699315,3.942698006810806,R10AFRICA
218,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,8724.990569985039,0.0904734586954702,3.6923360984982767,R10AFRICA
219,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,7132.264806541828,0.0738968307703119,3.0183091429161713,R10AFRICA
220,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,9367.018065528071,0.09599311311729661,3.96403625439037,R10AFRICA
221,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),8607.588909696575,0.08922591851070182,3.6426527911262356,R10AFRICA
222,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,10117.72258037913,0.10746806622816207,4.2817275294991015,R10AFRICA
223,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,16736.468591871635,0.10624750251097351,7.906013355679184,R10AFRICA
224,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,17168.86701661624,0.13591682606861383,8.110270765313722,R10AFRICA
225,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,17194.011600967064,0.1361158824241946,8.122148624648823,R10AFRICA
226,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,16448.644074793472,0.10442031680969396,7.770050116862064,R10AFRICA
227,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,17452.908952954193,0.11079565426982488,8.244447179527617,R10AFRICA
228,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,18329.10715049781,0.14510183264604182,8.65834779505927,R10AFRICA
229,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,18634.84536754669,0.14752220016528134,8.802773150627049,R10AFRICA
230,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,18357.716802712097,0.11653961236716152,8.671862491499914,R10AFRICA
231,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,17812.40615520157,0.11307783701876013,8.414267334042018,R10AFRICA
232,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,18783.66904738821,0.11924366919595752,8.873074839063271,R10AFRICA
233,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,17272.67691272773,0.1096514938968404,8.159308734142325,R10AFRICA
234,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,17086.170423450847,0.10846750167177911,8.071206349397912,R10AFRICA
235,POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,16918.926401558296,0.10740579265362912,7.9922032154045075,R10AFRICA
236,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,16780.97682804145,0.10653005249505486,7.92703826351232,R10AFRICA
237,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,17047.703809085266,0.13495764113299957,8.053035397428404,R10AFRICA
238,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,16862.582656498565,0.13349213502398277,7.965587421367315,R10AFRICA
239,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,16130.63711487831,0.10240152502655145,7.619829222980707,R10AFRICA
240,POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,16787.643172207252,0.10657237220035033,7.930187327230217,R10AFRICA
241,POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,16813.33830231704,0.10673549164134073,7.942325254697338,R10AFRICA
242,POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,17383.978628816978,0.11035806645094606,8.21188570694165,R10AFRICA
243,POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,17124.010188224693,0.10870771844634865,8.089081188647038,R10AFRICA
244,POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,21961.60382328829,0.13941803460815314,10.37427532492596,R10AFRICA
245,POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,22197.76327140665,0.17572793398376865,10.485832893994047,R10AFRICA
246,POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,22111.586491337308,0.1403701640142263,10.445124499003928,R10AFRICA
247,POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,21737.89148230735,0.13799784985534025,10.268597550315578,R10AFRICA
248,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,1986.6131000000005,0.022011101945025025,0.9034375923878907,R10AFRICA
249,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,243.4331413,0.0020570272791916424,0.1100037209544872,R10AFRICA
250,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,233.06326510000002,0.0019687764210177933,0.10531773217849068,R10AFRICA
251,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,666.7426644999999,0.005676362448948379,0.30129083337803225,R10AFRICA
252,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,608.7572784,0.005173993394702001,0.2750881224491954,R10AFRICA
253,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,885.3685433,0.0075179359318101584,0.4000845310500622,R10AFRICA
254,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,900.1833814000001,0.007643128906347933,0.40677913026377377,R10AFRICA
255,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,1250.4092331999998,0.012527331510954757,0.5650408470814368,R10AFRICA
256,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,775.3469684000002,0.0077662236829176895,0.3503674606477307,R10AFRICA
257,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1540.4041019000001,0.015574175870813691,0.6960851019612385,R10AFRICA
258,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,2146.6653036000002,0.02215094864371625,0.9700452854481322,R10AFRICA
259,WITCH 5.0,ENGAGE-INDCi2030-1000,3726.047542990894,0.02414362041632648,1.5804104772245662,R10AFRICA
260,WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,3725.289165010851,0.024217532884521418,1.5800888096957633,R10AFRICA
261,WITCH 5.0,ENGAGE-INDCi2030-1000f,3719.09575679687,0.023958438257658032,1.577461863281857,R10AFRICA
262,WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,3714.144979728637,0.023994356469127353,1.5753619813402653,R10AFRICA
263,WITCH 5.0,ENGAGE-INDCi2030-1200,3701.218425753538,0.023738258765346864,1.5698791577581872,R10AFRICA
264,WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,3698.294288498852,0.02380987816107049,1.5686388791249093,R10AFRICA
265,WITCH 5.0,ENGAGE-INDCi2030-1200f,3693.391979368618,0.02363284164609537,1.5665595549556326,R10AFRICA
266,WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,3688.1968110878515,0.023681067157433296,1.5643560139951012,R10AFRICA
267,WITCH 5.0,ENGAGE-INDCi2030-1400,3662.3133267182643,0.02330600030451324,1.5533774826122357,R10AFRICA
268,WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,3660.1340975560115,0.02338413568988886,1.552453158228137,R10AFRICA
269,WITCH 5.0,ENGAGE-INDCi2030-1400f,3655.0359177799396,0.023259358463329202,1.5502907551348015,R10AFRICA
270,WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,3626.5210131098747,0.023156763978190487,1.5381961015970593,R10AFRICA
271,WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,3621.780987593932,0.023026467100717242,1.5361856103455993,R10AFRICA
272,WITCH 5.0,ENGAGE-INDCi2030-500f,4071.1978120166,0.027003500700344518,1.7268066504057726,R10AFRICA
273,WITCH 5.0,ENGAGE-INDCi2030-600f,4071.309819589194,0.026810901142357863,1.7268541586404942,R10AFRICA
274,WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,3941.8390894856843,0.025986430236014393,1.6719388909235249,R10AFRICA
275,WITCH 5.0,ENGAGE-INDCi2030-700f,3794.3072677775945,0.0247981118387986,1.6093629752752951,R10AFRICA
276,WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,3731.0843848077056,0.024429633362174803,1.5825468637004678,R10AFRICA
277,WITCH 5.0,ENGAGE-INDCi2030-800,5277.989478616602,0.03505160421553185,2.2386697363477763,R10AFRICA
278,WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,4804.865721866324,0.03193937398712474,2.0379933537829458,R10AFRICA
279,WITCH 5.0,ENGAGE-INDCi2030-800f,3730.357594666728,0.024241588053824842,1.582238594216439,R10AFRICA
280,WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,3729.0126069313756,0.02430247414818228,1.5816681149930356,R10AFRICA
281,WITCH 5.0,ENGAGE-INDCi2030-900,3805.5365767424187,0.02487546636501686,1.6141259090101003,R10AFRICA
282,WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,3731.0555126864188,0.02443343827987732,1.5825346175327915,R10AFRICA
283,WITCH 5.0,ENGAGE-INDCi2030-900f,3725.427821196889,0.02409218278960872,1.5801476209928866,R10AFRICA
284,WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,3723.882531445814,0.024146728703020943,1.579492183271073,R10AFRICA
285,IMAGE 3.0,ENGAGE-INDCi2030-1000,29021.021795851604,0.03191264832691779,26.679517917397348,R10CHINA+
286,IMAGE 3.0,ENGAGE-INDCi2030-1000f,12931.69414613553,0.014220195638179618,11.888325921158392,R10CHINA+
287,IMAGE 3.0,ENGAGE-INDCi2030-1200,13591.585129921796,0.014945837521081383,12.494974903034393,R10CHINA+
288,IMAGE 3.0,ENGAGE-INDCi2030-1200f,10921.516709035097,0.01200972606628946,10.040335684028454,R10CHINA+
289,IMAGE 3.0,ENGAGE-INDCi2030-1400f,11353.769524117175,0.012485048133619508,10.437713033659756,R10CHINA+
290,IMAGE 3.0,ENGAGE-INDCi2030-800f,28818.574342119136,0.0316900292047831,26.493404536993943,R10CHINA+
291,IMAGE 3.0,ENGAGE-NPi2020-1000,23346.18629942443,0.0256723777125841,21.462545325245085,R10CHINA+
292,IMAGE 3.0,ENGAGE-NPi2020-1200,17272.861479928357,0.018993912684608254,15.879234734744744,R10CHINA+
293,IMAGE 3.0,ENGAGE-NPi2020-1400,14032.932779148752,0.015431160623030364,12.900713288063791,R10CHINA+
294,IMAGE 3.0,ENGAGE-NPi2020-1400f,15833.243109878222,0.017410852133137675,14.555769132184285,R10CHINA+
295,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,40914.3489986061,0.04773496717081916,37.614313615059295,R10CHINA+
296,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,36722.996231241275,0.05143401432065425,33.761023477939474,R10CHINA+
297,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,27247.26913075959,0.03178951955206704,25.049581658337807,R10CHINA+
298,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,20580.675461752726,0.02401157275051644,18.920696532517134,R10CHINA+
299,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,5183.680728979758,0.006047825163496717,4.765579738952379,R10CHINA+
300,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,4066.008821320147,0.0056948282386003485,3.738056078368596,R10CHINA+
301,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,11825.259470638774,0.013796586929357993,10.871467570538899,R10CHINA+
302,IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,21174.997204969764,0.02985514617201526,19.466534338621546,R10CHINA+
303,IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,18974.802409009055,0.02657599757631673,17.443857918283065,R10CHINA+
304,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,12665.348451028243,0.017739013165055238,11.643469802899583,R10CHINA+
305,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,13815.669779402579,0.019350146507890312,12.70097972474232,R10CHINA+
306,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,5411.531661544308,0.007579359680345336,4.974912907627957,R10CHINA+
307,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,31708.163276058818,0.04441026853454346,29.149852689621596,R10CHINA+
308,IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,6278.4567567822505,0.00889189982525226,5.771891862199028,R10CHINA+
309,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,6165.246063653947,0.00873156454200661,5.667815350455073,R10CHINA+
310,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1911.9500070096983,0.0027078099908636865,1.7576880934107846,R10CHINA+
311,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,2341.332566166981,0.0033159254642421755,2.1524267680529086,R10CHINA+
312,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,2694.5056391282246,0.003816108822573905,2.477104768513894,R10CHINA+
313,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,20038.788025213034,0.017807673257073865,17.072316046777768,R10CHINA+
314,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,18573.516403786904,0.01649012812235141,15.823958102979644,R10CHINA+
315,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,20090.168630852415,0.01779120783955956,17.11609044755723,R10CHINA+
316,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),18088.618419323917,0.016037878497719676,15.410842717419312,R10CHINA+
317,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,20551.71790860828,0.01833548981546509,17.509313587155084,R10CHINA+
318,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,20605.123151417178,0.02685516423243284,21.544349763121073,R10CHINA+
319,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,20323.99288332025,0.026667865929927207,21.25040496209407,R10CHINA+
320,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,20308.812800997333,0.026647947580097187,21.234532938394207,R10CHINA+
321,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,20505.21075307711,0.026724945944167276,21.439883138986257,R10CHINA+
322,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,20165.496320362487,0.0262821877613776,21.08468377889504,R10CHINA+
323,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,19781.72552167932,0.025956336783984443,20.6834198672482,R10CHINA+
324,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,19927.203773134785,0.026147224201029277,20.83552933581346,R10CHINA+
325,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,20126.6074567972,0.026231502948179254,21.044022275812335,R10CHINA+
326,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,19928.137545223635,0.02597283222676025,20.83650567127787,R10CHINA+
327,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,19715.668605442443,0.02569591622726901,20.61435193219038,R10CHINA+
328,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,20938.452494736113,0.027289600571033582,21.89287298746689,R10CHINA+
329,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,20974.863288517394,0.027337055654880645,21.93094346492108,R10CHINA+
330,POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,20926.132344837584,0.027273543416389958,21.879991258170858,R10CHINA+
331,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,20824.205627556243,0.027140699816662436,21.773418498028683,R10CHINA+
332,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,20645.420335407653,0.02708962282817429,21.58648378095634,R10CHINA+
333,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,20721.230549448566,0.027189096225737886,21.66574959047916,R10CHINA+
334,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,20890.02825605257,0.027226488068714583,21.842241465997954,R10CHINA+
335,POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,20645.889290447634,0.02690829574495718,21.586974111993445,R10CHINA+
336,POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,20477.680865879454,0.026689065564488856,21.41109837927543,R10CHINA+
337,POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,20989.038473482527,0.027355530522391328,21.945764785842172,R10CHINA+
338,POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,20306.78142225305,0.026466328112638063,21.23240896496068,R10CHINA+
339,POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,19679.699183111396,0.025649036393698123,20.57674294486316,R10CHINA+
340,POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,19344.046809013755,0.02538204228896287,20.22579080091132,R10CHINA+
341,POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,19112.181912584736,0.024909377164644343,19.98335699502004,R10CHINA+
342,POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,20058.429213261454,0.026142644565058874,20.97273631871441,R10CHINA+
343,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,9710.528600000001,0.016785790057441633,10.52712505988264,R10CHINA+
344,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,2495.4624863000004,0.004389104223028428,2.6797352872482096,R10CHINA+
345,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,2477.8599819000005,0.004357118937554223,2.660832958544179,R10CHINA+
346,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,3353.0165414,0.005915527741461355,3.6006138317225505,R10CHINA+
347,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,3283.553179,0.005791660229043275,3.52602107610466,R10CHINA+
348,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,5880.5650824,0.010384224383587342,6.3148045088955564,R10CHINA+
349,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,5806.038565499999,0.010252611546304852,6.234774719520224,R10CHINA+
350,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,7171.523965899999,0.009869006634070835,7.701091857831328,R10CHINA+
351,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,5909.295037700002,0.008166585138078839,6.345655974482052,R10CHINA+
352,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,10015.191450600001,0.013853220711886133,10.754744696047089,R10CHINA+
353,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,10562.9112131,0.014823999975815768,11.342909808988002,R10CHINA+
354,WITCH 5.0,ENGAGE-INDCi2030-1000,7362.529649399606,0.00887605276394923,10.315550390441219,R10CHINA+
355,WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,7345.444684996519,0.008858502181873354,10.291612855434714,R10CHINA+
356,WITCH 5.0,ENGAGE-INDCi2030-1000f,7330.78137616297,0.008822300948441514,10.27106827247668,R10CHINA+
357,WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,7320.1253059107685,0.008810793033275682,10.256138182563951,R10CHINA+
358,WITCH 5.0,ENGAGE-INDCi2030-1200,7316.527514505209,0.008800108009936495,10.251097360957024,R10CHINA+
359,WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,7307.8679655209,0.00879382512963829,10.2389645726139,R10CHINA+
360,WITCH 5.0,ENGAGE-INDCi2030-1200f,7309.468926966879,0.008784642548789327,10.241207660147069,R10CHINA+
361,WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,7299.076130136578,0.008775316558292091,10.226646439411024,R10CHINA+
362,WITCH 5.0,ENGAGE-INDCi2030-1400,7278.585006485258,0.008738670074875575,10.197936576273264,R10CHINA+
363,WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,7269.69835475645,0.008732279571575694,10.185485597047897,R10CHINA+
364,WITCH 5.0,ENGAGE-INDCi2030-1400f,7279.152536184647,0.008737791837964413,10.198731735205167,R10CHINA+
365,WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,7265.755538859466,0.008725183110675954,10.17996136583901,R10CHINA+
366,WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,7220.830085401942,0.008664696641727015,10.117016861569027,R10CHINA+
367,WITCH 5.0,ENGAGE-INDCi2030-500f,8352.72925667379,0.010141271758199096,11.70290696920419,R10CHINA+
368,WITCH 5.0,ENGAGE-INDCi2030-600f,8009.543432874055,0.009693350413356243,11.22207350200315,R10CHINA+
369,WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,7823.939858329144,0.009463802021235436,10.962026600050073,R10CHINA+
370,WITCH 5.0,ENGAGE-INDCi2030-700f,7727.842461892309,0.009331826195862836,10.82738571131488,R10CHINA+
371,WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,7602.569151767371,0.009179197585336042,10.651866806168393,R10CHINA+
372,WITCH 5.0,ENGAGE-INDCi2030-800,9662.543211623448,0.011732873815845242,13.538071307793727,R10CHINA+
373,WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,9654.35067562775,0.011716403572420207,13.52659284564641,R10CHINA+
374,WITCH 5.0,ENGAGE-INDCi2030-800f,7436.113878529492,0.008965779198196213,10.418648355363237,R10CHINA+
375,WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,7388.86819475664,0.008910173343055936,10.352453004729988,R10CHINA+
376,WITCH 5.0,ENGAGE-INDCi2030-900,8034.522144925235,0.009710925433375551,11.257070870451546,R10CHINA+
377,WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,7594.701147976568,0.009175968470735627,10.640843042130603,R10CHINA+
378,WITCH 5.0,ENGAGE-INDCi2030-900f,7357.025399105546,0.008861262569284038,10.30783845256473,R10CHINA+
379,WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,7329.0155199903265,0.008829361377111756,10.268594152955455,R10CHINA+
380,IMAGE 3.0,ENGAGE-INDCi2030-1000,1561.8853897018896,0.012668263513573542,3.0253020385327978,R10MIDDLE_EAST
381,IMAGE 3.0,ENGAGE-INDCi2030-1000f,772.1111909043672,0.006262500496289633,1.4955447917102327,R10MIDDLE_EAST
382,IMAGE 3.0,ENGAGE-INDCi2030-1200,1178.8365275971273,0.009561400515998662,2.2833535504914386,R10MIDDLE_EAST
383,IMAGE 3.0,ENGAGE-INDCi2030-1200f,826.7787607371932,0.006705902544132021,1.601433425759399,R10MIDDLE_EAST
384,IMAGE 3.0,ENGAGE-INDCi2030-1400f,1027.2907382766803,0.00833223094559225,1.9898161447476557,R10MIDDLE_EAST
385,IMAGE 3.0,ENGAGE-INDCi2030-800f,1492.9568167309694,0.012109192193893123,2.891790480196317,R10MIDDLE_EAST
386,IMAGE 3.0,ENGAGE-NPi2020-1000,2308.84730592221,0.01872678128425899,4.472133811688072,R10MIDDLE_EAST
387,IMAGE 3.0,ENGAGE-NPi2020-1200,3130.4236329800274,0.02539048751795955,6.063490356442423,R10MIDDLE_EAST
388,IMAGE 3.0,ENGAGE-NPi2020-1400,2628.6512789905646,0.021320672635205654,5.091579782585619,R10MIDDLE_EAST
389,IMAGE 3.0,ENGAGE-NPi2020-1400f,2635.6787025450794,0.021377671217814254,5.105191587232287,R10MIDDLE_EAST
390,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,7360.322481604076,0.0710691743389787,14.256588723288493,R10MIDDLE_EAST
391,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,3483.1208950352666,0.035096462539140234,6.7466367401864415,R10MIDDLE_EAST
392,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,11264.904609341094,0.10877070557630657,21.819575490590807,R10MIDDLE_EAST
393,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1229.996786112932,0.011876498108217762,2.3824442956685634,R10MIDDLE_EAST
394,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,53.11794413407923,0.0005128917165828162,0.1028868891599358,R10MIDDLE_EAST
395,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,30.744024093176456,0.00030978152134385434,0.0595496879777701,R10MIDDLE_EAST
396,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,23.81793456368607,0.0002299791820442204,0.04613418748449556,R10MIDDLE_EAST
397,IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,2876.8306076991403,0.029924397451940418,5.572292025631224,R10MIDDLE_EAST
398,IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,2017.6070064844725,0.020329718908901725,3.9080143971642824,R10MIDDLE_EAST
399,IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1681.5946863606114,0.016944007025422217,3.2571735840385037,R10MIDDLE_EAST
