model,scenario,Final energy per cap reductions,Share of final energy from electricity,Share of food demand from crops,region
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,-0.01798893135014154,0.21044352337902425,0.0,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_D,-0.021605256852139404,0.18080248188892944,0.0,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LI,-0.021968936235107296,0.21491826866188185,0.004755908289627686,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LIRE,-0.023473124130190738,0.16841238078591875,0.004755908289627686,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_RE,-0.029314134370707026,0.14536789787917992,0.0,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,-0.009283488669677507,0.11614555159886297,0.01033782904108993,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,-0.009079073035557973,0.11475783785442722,0.01034393632842634,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,-0.01027949182081972,0.11310999962747492,0.008013452949657829,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,-0.006445388344118577,0.10283738478386939,0.00795608962267702,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,-0.006238917538606975,0.10192611014539571,0.007768072396725945,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,-0.009680134497352721,0.11130936553793763,0.00802018348391198,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,-0.006031372163987948,0.12845470446532847,0.007778836124025967,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,-0.004305088421524363,0.11882728117006325,0.007231567050108967,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,-0.002410617978799094,0.11268634527888327,0.00743511713970102,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,-0.015905209915597192,0.15880496732079846,0.011951914507889017,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,-0.0015741266203027002,0.1120403636766758,0.0075191860038356095,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,-0.01173906718291099,0.13578071871572014,0.010763296631660202,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,-0.0006808771884629361,0.1135758970782988,0.007732515575274768,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,-0.006568786236956878,0.1288114190199809,0.005583706346193873,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,-0.00633420906949371,0.12701465040326748,0.005392122748385519,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,-0.006807534838027075,0.13604772991188796,0.008088753597474296,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,-0.006759076639164828,0.11919198197876318,0.005402565295798967,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,-0.006946338321960628,0.12257811667647972,0.005392122748385519,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,-0.006851154469244787,0.1284646568093597,0.005389133697554227,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,-0.006917260761205447,0.12763138207518082,0.005583706346193873,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,-0.0005132934212133677,0.12325442305026124,0.006528490933648046,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,-0.0016008388649447133,0.12490692590858382,0.00812055992772076,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,-0.0035636291447350144,0.13159473270983424,0.010159569427300008,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,-0.0037257671545697507,0.10108930170067953,0.004993409624265754,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,-0.0025915596266677457,0.10575609577092132,0.004645867360053901,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,-0.0015789239916250489,0.10674687311721204,0.004645867360053901,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,-0.0009172792507366745,0.11583066029631434,0.004645867360053901,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,-0.0037798323273344897,0.11783132022705362,0.005402565295798967,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,-0.004334919645541904,0.11904328398371516,0.005402565295798967,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,-0.0007650741546618989,0.1214944058177283,0.005975728802049773,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,-0.0009836272303655885,0.11274371980965397,0.006715633098667073,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,-0.008533834262496265,0.12559237600560413,0.005392122775727093,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,-0.005909434599706359,0.1273579960552207,0.005402565295798967,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,-0.01073986139737547,0.1559259671819197,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,-0.01968335765591131,0.1788765280842072,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,-0.007286467204270383,0.12609988761792643,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,-0.012929577908692737,0.17871625594347357,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,-0.004710540582834974,0.11624370934867534,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,-0.00834069473890442,0.16026165657075514,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_Bridge,-0.003650525882218994,0.1278813913047811,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,-0.020710424131367283,0.1744929577360313,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,-0.011243812968161335,0.1560894059453018,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,-0.013877814315107942,0.17462210377696225,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,-0.009782513961994685,0.15591282164046705,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,-0.023448236565658927,0.20061197497208663,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,-0.00834069473890442,0.16026165657075514,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,-0.004710540582834974,0.11624370934867534,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,-0.003234497882198928,0.12709983580221246,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,-0.006544290237513642,0.1134463279469744,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,-0.023063856102175935,0.19053723198265532,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,-0.011802798001332923,0.1438985038096104,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,-0.017507935758261227,0.17903987126133508,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,-0.012913146944998878,0.15929979298027303,0.0017000072808031064,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,-0.008984681970060547,0.21882562399059013,0.01985724321492932,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,-0.009501868625670012,0.2703077691196246,0.01985867673858921,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,-0.006457921346174081,0.16250893362417723,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,-0.008108502705680455,0.22829460105697652,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,-0.014226971764115623,0.2763948675149916,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,-0.013585741148517134,0.2716331551643391,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,-0.012817818908261003,0.2613500515273866,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,-0.02874795232372907,0.28107372905879713,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,-0.028338197299409066,0.26987480384440643,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,-0.011780812984222816,0.2438181759607918,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,-0.009296357618164296,0.21362933134437795,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,-0.00947451391219422,0.21291230737135175,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,-0.012012868499947614,0.24503483759598177,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,-0.005270754790264537,0.21394803337527174,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,-0.005535982712087065,0.216913838027959,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,-0.010809723204932134,0.25144605400144304,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,-0.0053295993113531975,0.21922354560701146,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,-0.005180930053887013,0.20389351958654608,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,-0.005050625796829709,0.21586997753139558,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,-0.0051327731607499205,0.21317309745973256,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,-0.005034502391032342,0.21749565080930344,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,-0.004818322888075627,0.21127627017887962,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,-0.003930142025078534,0.18456344588439433,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,-0.009739234723689594,0.230043277449071,0.05427047458758727,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,-0.007022131028564617,0.23578910735220626,0.01984227193245791,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,-0.007117494577290023,0.23756216410254277,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,-0.009436445668688419,0.24285374717303834,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,-0.0041287186530631625,0.13964552320249102,0.0,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,-0.007139556913619734,0.14160261489496828,0.0,R10MIDDLE_EAST
WITCH 5.0,EN_INDCi2030_500f,-0.0196903059813993,0.2230537768818619,0.0,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_400f,-0.018948669541417947,0.18202484888236814,0.0,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450,-0.021409891554817415,0.21488001078074548,0.0,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450f,-0.018983994445447308,0.1804845463198841,0.0,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500,-0.01942372849835622,0.20265923817936882,0.0,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500f,-0.018021766266014316,0.1738696879281763,0.0,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D,-0.010253967067051534,0.06453978968736307,0.019699691732867453,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D_LB,-0.013940106206376777,0.1176667410034814,0.01969969173286734,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LI,-0.011908382429605263,0.05470489171181592,0.04198482068157339,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE,-0.011048760165584773,0.07607116620503276,0.04232867738391766,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,-0.014296880435460124,0.12474310646778614,0.04232867738391766,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE,-0.009313795025153795,0.07075162559878714,0.019661238748587273,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,-0.01279315973219046,0.1035361502162701,0.01969969173286734,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_D_LB,-0.014118244536829819,0.11750728326165177,0.002262638905648595,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,-0.014422655641338225,0.1206967583852867,0.030638585696704967,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,-0.011928470325169326,0.10770051867465957,0.002262638905648595,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_D,-0.015211777050250078,0.10536281966390287,0.002262638905648706,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LI,-0.016104847351737533,0.12696522394130882,0.030638585696704967,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LIRE,-0.016569820221892434,0.08161838646558545,0.030638585696704967,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_RE,-0.016599958071395,0.0839150544211115,0.002335466487786486,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,-0.016698155810489612,0.17657251869981122,0.08652384177178218,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,-0.01294383456109835,0.15959773065945537,0.08728983966450543,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,-0.015261808321158865,0.1604538190247507,0.08652384177178218,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,-0.014114480090130554,0.15949044531610623,0.08652384177178218,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,-0.010698153170988448,0.14883628738991178,0.08728983966450543,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,-0.012261375261357524,0.13434296329258422,0.08690563697510789,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,-0.011343440306297706,0.13710398562645604,0.09581086520626092,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,-0.00992761202610598,0.13983390821779723,0.09402997728160656,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,-0.009590213357017832,0.1290247347490195,0.0932525904398751,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,-0.017456597783624725,0.16797802678075208,0.10854418290068746,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,-0.009699134907694584,0.13165852907191172,0.09304051395808244,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,-0.015236781116176448,0.16424865256678445,0.10813074272707968,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,-0.009724957411283264,0.1239104273059462,0.09289254774430644,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,-0.011726286048941742,0.1389379965136971,0.10448590832893578,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,-0.012870473008911684,0.1429894041672296,0.09385397450041433,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,-0.011703869567074435,0.13969748403978605,0.09691826241972712,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,-0.012912440798592745,0.14173766417593803,0.10364256342975176,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,-0.011935083467227353,0.1496084163340386,0.10448590832893578,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,-0.012078519939450957,0.14311143394288572,0.10448590832893578,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,-0.012250282927281891,0.1368030891256758,0.10448590832893578,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,-0.009126109698774268,0.11027067635295906,0.09166364142102523,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,-0.007117673793280599,0.10495060861462102,0.09146814241381662,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,-0.010935991047542545,0.09603797567191927,0.08993614811716111,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,-0.010511385961778766,0.13312184922390258,0.0932525904398751,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,-0.009432343501773327,0.1386023329500961,0.09304051395808244,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,-0.009026212900937552,0.12363477832615499,0.09216831068758458,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,-0.009220262032484577,0.12232305500100471,0.09166364142102523,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,-0.009594761814662109,0.13817042436195293,0.0932525904398751,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,-0.010189519776839115,0.1482627685048305,0.0932525904398751,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,-0.008269895492947918,0.09329262871563943,0.09060454922816541,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,-0.007315249068437002,0.10164327814579777,0.08993614811716111,R10EUROPE
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,-0.014738506990950417,0.14732493668350904,0.10776335907400258,R10EUROPE
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,-0.01565362272133905,0.17024561821622763,0.11379105449635041,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,-0.005188739291148339,0.08621082343684822,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,-0.007858372908535444,0.12559269008810325,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,-0.0030453579066849895,0.08846085077582277,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,-0.00658086178879197,0.11526496478528114,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,-0.004386959336625612,0.08913098024620414,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,-0.006968070181162328,0.09285609339400758,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CO_Bridge,-0.01017440948977269,0.08684553899731967,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,-0.00728961638050972,0.12640223226531327,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,-0.008404776372824607,0.11557596333878617,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,-0.010325097411203688,0.11551621161382974,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,-0.0152051253741661,0.10422359364136341,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,-0.02404607395128519,0.19124059831692208,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,-0.006968070181162328,0.09285609339400758,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,-0.004386959336625612,0.08913098024620414,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,-0.010325097411203688,0.08103422033648228,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,-0.0152051253741661,0.08356974491563307,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,-0.01264220961252345,0.15745485295450895,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,-0.008348056041364696,0.11412261825502573,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,-0.010325097411203688,0.1316949879817873,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,-0.0152051253741661,0.11907713858543462,0.021499982425366215,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,-0.016706192104214646,0.15466176368492052,0.04041859610434628,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,-0.019251776980920836,0.19783150471000416,0.040192852249902766,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,-0.01345327558041011,0.15582904514983986,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,-0.01441912742131607,0.18869894806986653,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,-0.01861991027261331,0.18262962981881764,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,-0.01807141087818201,0.18672146918526766,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,-0.01762362201520018,0.18761254816255435,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,-0.02675406345759687,0.3080592686934731,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,-0.01772304399475501,0.2613855461048778,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,-0.016941028413153744,0.18622032195657318,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,-0.01554721931908036,0.1779642842150551,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,-0.01084756693270622,0.14643891547998739,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,-0.011612010018900332,0.1628376795046642,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,-0.014907868905795929,0.18364637261092503,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,-0.014757956417725593,0.17697969511912837,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,-0.01648321423369252,0.23400110368209665,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,-0.014669695327504798,0.17191133594741403,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,-0.016433712515958196,0.2305099824900685,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,-0.014611049211083998,0.17201493970439374,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,-0.015030416608456235,0.1884604937916075,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,-0.013583456734837282,0.16367646861653967,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,-0.01433974453106518,0.16783732450250327,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,-0.012899212017106351,0.15788775151266787,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,-0.020850656041271377,0.18454794594450602,0.14470668585122592,R10EUROPE
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,-0.01825692148220956,0.18910346158088753,0.040323502855648896,R10EUROPE
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,-0.015826321417895056,0.20940003946295865,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,-0.017406380653299275,0.21386133683922237,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,-0.011831194605466527,0.11744587549616542,0.0,R10EUROPE
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,-0.01523194069041417,0.14148988514762978,0.0,R10EUROPE
WITCH 5.0,EN_INDCi2030_500f,-0.006384380017094668,0.21594011451295902,0.006327803318579406,R10EUROPE
WITCH 5.0,EN_NPi2020_400f,-0.013172325564949738,0.16242668038021013,0.012122242638994085,R10EUROPE
WITCH 5.0,EN_NPi2020_450,-0.01913529900657683,0.16990311391234308,0.012196290723156533,R10EUROPE
WITCH 5.0,EN_NPi2020_450f,-0.011847347341957915,0.16186954394892256,0.011339398331641548,R10EUROPE
WITCH 5.0,EN_NPi2020_500,-0.017046313259677218,0.16588284872406417,0.012196290723156533,R10EUROPE
WITCH 5.0,EN_NPi2020_500f,-0.01084133307871446,0.15789071405511185,0.010500748968217843,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D,0.0,0.12394620433283637,0.0008450903141242749,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_D_LB,-0.0007333724866817395,0.12948251970577224,0.0008450903141242749,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_LI,0.0,0.11854973658034723,0.009362187895607499,R10REST_ASIA
