model,scenario,final_energy_demand,energy_per_gdp,region
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,4192.30075,0.000141906487374831,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,4222.71665,0.00014144786111331602,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,4141.12625,0.00013998297225856695,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,4123.821900000001,0.00013925823892998998,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,3929.2302500000005,0.00013954723021383195,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,4395.473999999999,0.0001460416110024168,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,4346.8775000000005,0.00014393976930263867,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,4345.017699999999,0.00014452246392782032,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,4282.1723,0.00014249149089655275,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,4143.8158,0.00014326951141915687,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,4104.76075,0.00013831197168865303,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,4028.53855,0.00013841158510926119,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,3999.6645999999996,0.000136855394151217,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,2395.7015999999994,6.556462142017003e-05,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,2334.03765,6.420822598026077e-05,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,3821.25765,0.00012193476710571424,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,3331.3766,0.00010775130716306474,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,4235.67105,0.00013551756543043713,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,4172.7214,0.00013333729092074987,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,4105.45295,0.00013106924401038483,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,3007.42735,0.00010851804358771045,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,3016.9309999999996,0.00010874695223283642,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,4091.2427000000002,0.00013049082431031763,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,3245.88915,0.00011568913935647773,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,3244.2516,0.00011562543278786644,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,4096.4072,0.0001306736086284041,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,4173.37745,0.000133492013708352,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,4097.1504,0.00013094367281975256,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,3820.89265,0.00012277311604169964,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,4078.93915,0.00013025368219990265,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,3875.26105,0.00012413541630022692,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,4041.9015,0.00012897568000987204,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,3870.8913000000002,0.00012371881266782126,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,3099.1144,0.00011052923156527267,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,3983.3121500000007,0.00012697505744983543,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,3157.6719500000004,0.00011246899480792304,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,2055.3942500000003,5.614954681976784e-05,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,2430.98495,6.660151582868595e-05,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,3704.9334000000003,0.00011833206605394525,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,3380.42385,0.00010679968835896413,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,3466.46445,0.000109035839499699,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,3295.5807999999997,0.00010413423924799803,R10MIDDLE_EAST
WITCH 5.0,EN_INDCi2030_500f,3125.3609006992806,9.178544790647381e-05,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_400f,3198.6886704064786,9.319733210765187e-05,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450,3067.9831286676394,8.913182183137713e-05,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450f,3222.360540683085,9.3657806948839e-05,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500,3125.2289690886596,9.070744210712184e-05,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500f,3267.9828600085866,9.478219280574213e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D,3167.5921555175782,7.563713373927888e-05,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2949.982952392578,7.044096719018788e-05,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LI,2884.9194677734376,6.888735320010735e-05,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE,3099.803741210937,8.681586329421036e-05,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2928.4654799804694,8.201721140980393e-05,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE,3268.2512949218763,7.804071614995687e-05,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,3088.215270751953,7.374173819778946e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_D_LB,3159.4690634765625,8.848690342889774e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2929.3758188476563,8.204270717058207e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,3320.763437988282,9.300425727990779e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_D,3358.4544374999996,9.40598649680749e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LI,3070.206149902344,8.59869268016436e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LIRE,3494.200572265625,9.786169207146636e-05,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_RE,3456.1573403320317,9.679621944850392e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,4252.329865588481,0.00010110361249275439,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,4159.539493870258,9.880629157633994e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,4128.169046482105,8.633093880707873e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,4438.714243642794,0.00010405811309680509,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,4333.479099393881,0.00010152088160168546,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,4047.782250806985,8.453340933401636e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,3932.8763644605006,8.205400966548007e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,4018.20045900424,8.337544441539421e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,4115.5615639928765,8.497816512153534e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,4130.431975581645,8.557414850994733e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,4155.143868337333,8.566204556521239e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,4188.903366978746,8.627046704228093e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,4208.018991019115,8.661534218087483e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,4277.8025664867255,8.765623599115735e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,4549.038756524342,0.00010478973650453098,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,4177.518100810382,8.614706388784547e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,4351.935014676104,8.896599297646386e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,4351.462905300143,8.897035924929054e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,4323.547989675095,8.844575496730357e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,4298.015110074239,8.798725596697797e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,4270.492787723822,8.771575392727312e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,4550.344080374953,0.0001051543777428243,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,3918.6465705266423,8.510921446920513e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,4396.097461501722,8.961767651092465e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,4394.004735986134,8.964033270001549e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,4364.866219959316,8.917803330073552e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,4314.828511761042,8.835634834945989e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,4328.854384998453,8.848561368006158e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,4606.623622639941,0.00010590170096818667,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,4345.77125606312,8.908985137633678e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,4605.615849723926,0.0001062446675657538,R10EUROPE
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,4338.903428835,9.005816967860566e-05,R10EUROPE
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,4316.1468319275,8.917473615099437e-05,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,4570.2248,0.00015161054019242895,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,4392.112699999999,0.00014820478186326885,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,4629.02585,0.00015305607547966575,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,4464.257649999999,0.0001492602146026373,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,4529.588900000001,0.00014998995975888278,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,4476.74185,0.0001487417720627946,R10EUROPE
REMIND-MAgPIE 1.7-3.0,CO_Bridge,4339.5469,0.0001446999659921541,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,4310.549300000001,0.00014590911919166026,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,4362.920399999999,0.0001461442502393934,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,4253.591600000001,0.00014378465156479435,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,4058.6972500000006,0.0001370590304554601,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,4032.5067000000004,0.00014321510957616181,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,4476.74185,0.0001487417720627946,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,4529.588900000001,0.00014998995975888278,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,4356.32395,0.00014489852847360664,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,4135.39085,0.00013760726247667862,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,4202.2204,0.00014528880931039792,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,4341.7709,0.00014629814753500982,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,4174.911649999999,0.00014344063783816116,R10EUROPE
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,4013.587450000001,0.00013733178837798754,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,2495.8109000000004,6.83043734640549e-05,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,2423.6451500000003,6.667328416367362e-05,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,3275.9638999999997,0.00010453466679830586,R10EUROPE
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,3145.6631,0.00010174451934363062,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,3362.39395,0.00010757762742742522,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,3360.84635,0.00010739421699945993,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,3343.4098999999997,0.00010674052616041705,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,3220.2129999999997,0.00011619606195830858,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,3198.9824500000004,0.00011530909778308888,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,3336.7411999999995,0.00010642588123608466,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,3239.9468,0.00011547734365875498,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,3211.8731999999995,0.00011447146356027054,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,3304.0412499999998,0.00010539747933130355,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,3332.48245,0.0001065946701988919,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,3336.9364,0.0001066474660490674,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,3224.3091,0.00010360366321430364,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,3320.15875,0.00010602337685663342,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,3230.886,0.00010349428682451597,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,3313.4154499999995,0.00010572994191445936,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,3260.697,0.0001042161946809322,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,3229.7453,0.00011518815380308357,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,3315.2622,0.00010567979421503979,R10EUROPE
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,3241.6796500000005,0.0001154611554011492,R10EUROPE
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,2143.8947000000003,5.856721445742203e-05,R10EUROPE
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,2523.5476,6.913744794094363e-05,R10EUROPE
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,3248.3878499999996,0.0001037504333100922,R10EUROPE
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,2795.5049,8.832000523424219e-05,R10EUROPE
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,2986.3803000000007,9.393504181929892e-05,R10EUROPE
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,2903.8675,9.175682568289205e-05,R10EUROPE
WITCH 5.0,EN_INDCi2030_500f,3650.112178084508,0.00010719631806342779,R10EUROPE
WITCH 5.0,EN_NPi2020_400f,3595.9699588963213,0.00010477256183416309,R10EUROPE
WITCH 5.0,EN_NPi2020_450,3622.5535830842896,0.00010524334293921226,R10EUROPE
WITCH 5.0,EN_NPi2020_450f,3623.347384630067,0.00010531247685472405,R10EUROPE
WITCH 5.0,EN_NPi2020_500,3639.3447184580996,0.00010562926864640639,R10EUROPE
WITCH 5.0,EN_NPi2020_500f,3646.8088728507687,0.0001057693863520828,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D,3632.5705151367188,8.67400878589e-05,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_D_LB,3437.823364501953,8.2089831274495e-05,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_LI,3359.751310302734,8.022559304089524e-05,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_LIRE,3880.5074318847664,0.00010868094590629452,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,3744.6202756347657,0.00010487516922966191,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_RE,3741.59785546875,8.934348978599699e-05,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,3513.7318295898444,8.390240639272643e-05,R10REST_ASIA
IMAGE 3.2,SSP2_SPA1_19I_D_LB,4015.917494628906,0.00011247336067745137,R10REST_ASIA
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,3728.6085693359373,0.00010442673112802807,R10REST_ASIA
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,4042.328799072265,0.00011321305918335767,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_D,4148.9487687988285,0.00011619915297799196,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_LI,3835.517227050782,0.0001074209101754776,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_LIRE,4151.264008056641,0.00011626399562987582,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_RE,4105.160699707032,0.00011497278533101771,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,2874.063339594554,6.833387703937831e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,2882.37409295744,6.846832335178794e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,3095.200059978997,6.472882383569597e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,3008.792824473109,7.05360351733141e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,3016.393812680327,7.066538273231954e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,3107.7087680407367,6.490102508041907e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,3009.9396432017834,6.279821527256944e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,3086.491818623929,6.40430037494993e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,3163.216726485568,6.531413735862131e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,3101.589220468099,6.425861947086375e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,3196.322597807675,6.589507865201324e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,3181.6050897698146,6.552515849428826e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,3231.852016014325,6.652250592082924e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,3268.7252124754755,6.697928297572481e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,3145.1933389191554,7.245134607139737e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,3191.561260892479,6.581506655608307e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,3308.036345468969,6.762571988883045e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,3302.8155362342072,6.75296311120977e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,3289.1137406286803,6.728458864292533e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,3280.250292806788,6.715197940380438e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,3281.5364397117123,6.740262942875799e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,3141.615314590348,7.259991721018462e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,2936.8640773861434,6.378584802955813e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,3354.3106361507016,6.838008668830094e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,3356.4311170474048,6.847320840433511e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,3336.139135859059,6.816023950358305e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,3308.187605099041,6.774298808046905e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,3330.342054423465,6.807513818700157e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,3198.069885852827,7.352044978505523e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,3327.4930804089,6.82147877838309e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,3180.773925553443,7.33756959652856e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,3038.64565797,6.307005231782658e-05,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,3157.1727492350005,6.522948774900942e-05,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,6247.12835,0.00020723936901198765,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,5933.6865,0.0002002227113565468,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,6298.2652499999995,0.0002082485155046079,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,6039.594399999999,0.00020193080841937665,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,6241.325450000001,0.0002066713279625864,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,6196.566599999999,0.0002058837269763781,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,6178.750599999999,0.00020602727019588187,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,5870.252400000001,0.00019870399281055195,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,5953.63785,0.0001994283324043969,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,5894.54385,0.00019925395132096163,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,5884.906249999998,0.0001987286794910059,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,5530.1994,0.00019640590133403234,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,6196.566599999999,0.0002058837269763781,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,6241.325450000001,0.0002066713279625864,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,6231.175650000001,0.0002072591920868441,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,6194.90445,0.00020613863927011744,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,5750.4478500000005,0.0001988176824633086,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,5911.881850000001,0.00019920382328345487,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,5768.07425,0.000198178145762168,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,5771.168700000001,0.00019747044968512282,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,3788.3875999999996,0.0001036791054390357,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,3606.77455,9.922059113581707e-05,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,5259.665800000001,0.00016783378225671076,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,4808.4574,0.00015552656829249256,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,5199.879849999999,0.00016636680457109306,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,5224.1061,0.00016693377968070522,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,5238.8061,0.00016725227725335217,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,4732.28425,0.00017075665302802265,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,4739.22755,0.00017082808721856496,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,5246.35115,0.00016733318856514742,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,4868.3807,0.00017351756243514556,R10REST_ASIA
