model,scenario,environmental_score,environmental_score_2050,Region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.9955694648515951,1.9941313512648722,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.995391850435531,1.988544018366779,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.9953852423577088,1.9866968954199622,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.995580359250167,1.9947660240264207,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1.9931479615230803,1.9921210493283152,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1.9953494337197792,1.983166355324752,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.993762512760564,1.9994658159948462,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.995351666178503,1.9997002458590412,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,1.9951577994629295,1.9985757727239306,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,1.9953811346336567,1.99900051222507,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,1.9954867745804656,1.9984606650265677,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,1.9954526626111666,2.0,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,1.993831540384303,1.9987721406607366,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,1.9952849603118357,1.9980521248924479,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1.9953710439202252,1.9976838856226224,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1.979817861185013,1.9996216196630157,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1.9951312778532904,1.9953148269725447,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1.8412912970204056,1.80509593282351,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,1.8363154144201363,1.7956393218466618,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1.8356141544858207,1.7906792863885457,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1.8475701318302238,1.8177336780361815,R10INDIA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,1.3868465470788163,1.097984599374458,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.9009276002554532,1.8906595878288388,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.9012926776250327,1.8906595878288388,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.900080850126011,1.8906595878288388,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,1.9009276002554532,1.8906595878288388,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1.835085609941905,1.5555970958335392,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1.8255515475363548,1.6519010985556624,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,1.7826004817153613,1.645166414915853,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1.765697972923806,1.549849075765907,R10INDIA+
