model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.08432292819997857,0.2964076136880832,1.0,0.9627933469387737,2.3435238888268355,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.1015417614435937,0.1847834671525789,1.0,0.6976601007221229,1.9839853293182954,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.09091114105853536,0.29768943297596323,1.0,0.873111036498261,2.2617116105327595,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.10793880801916224,0.18557711861494738,1.0,0.6903229961779984,1.983838922812108,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.10217098776085048,0.3058232133202859,1.0,0.7588480137909257,2.1668422148720623,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.10787572304965626,0.3275963741229375,1.0,0.6923730057614634,2.1278451029340575,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.09328396803118608,0.702766472309059,1.0,0.971958264979242,2.7680087053194873,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.11549755967161958,0.32872324342145,1.0,0.7476002581745411,2.1918210612676106,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.11363887423751168,0.3255381934903892,1.0,0.6987754334180613,2.1379525011459624,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.11029737341293284,0.3198105579101588,1.0,0.7168102301932119,2.1469181615163033,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.10794140856012888,0.2984542392128422,1.0,0.7313102346858167,2.137705882458788,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.11926554079404782,0.17582383972670382,1.0,0.6757181265287067,1.9708075070494584,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.11817914844916017,0.15716441517184374,1.0,0.6606562715048533,1.9359998351258572,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.11989252350407253,0.3320081145089142,1.0,0.862805252235152,2.3147058902481388,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.12257482812009067,0.3179256642005598,1.0,0.6340800675739441,2.0745805598945948,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.12359556114300639,0.2941092820257472,1.0,0.6328124983584865,2.05051734152724,R10REF_ECON
