model,scenario,Final energy per cap reductions,Share of final energy from electricity,region
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,-0.006967108174713479,0.06933970909926312,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,-0.009245082081604766,0.04560833189878577,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,-0.014221873674847965,0.09775037938948983,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,-0.006213591363510879,0.05160532344489316,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,-0.009942585109950663,0.05714184422643093,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,-0.010727524731889551,0.0765819398812368,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,-0.008699233760444847,0.0832009881783119,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,-0.013889015077133166,0.07096250300871199,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,-0.014189374086894954,0.07317956621724936,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,-0.012049690379736452,0.06299417252323886,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,-0.009392037203260983,0.0472269101385539,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,-0.010985701712965992,0.04991362955612483,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,-0.012403072631405804,0.1098438519534406,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,-0.015963158981509226,0.10423085931523596,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,-0.027532204261089405,0.09721720169198628,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),-0.009619585026325983,0.07558458050387734,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,-0.019666758910684118,0.11832460657162508,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,-0.03979034954434685,0.09582618725285219,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,-0.032367547627219634,0.0885124155925921,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,-0.029895077732378414,0.08847337739443423,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,-0.03563963472212765,0.08985015580675049,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,-0.027750193487307673,0.08299052829272952,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,-0.024849864949725214,0.08077028853306989,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,-0.021644804858850092,0.07863286631768512,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,-0.02533949125592161,0.07731248581911632,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,-0.02558972671955885,0.08115922018377497,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,-0.021065203878248617,0.07574047655752558,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,-0.046955112035983904,0.09401030669856636,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,-0.04568538296606045,0.09505031586460694,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,-0.043203421848050455,0.09593214519541743,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,-0.041305230542254656,0.09566602745872577,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,-0.0399716659279261,0.09439432243006601,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,-0.037561811667990844,0.09506742169228749,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,-0.04069438779277684,0.09282239856265578,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,-0.03832475578504545,0.09365157474380714,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,-0.03528300731545178,0.09130452732516464,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,-0.048132963833091194,0.095420264727619,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,-0.03094850813582127,0.08636190295333762,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,-0.015666898334846815,0.06786104291078715,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,-0.01645706545297629,0.06929677928288036,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,-0.01449554316965683,0.06509923741143836,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,-0.017158793935736508,0.07111903487120941,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,-0.0375708769202595,0.21412441107725427,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,-0.01678714713423636,0.07074836164714621,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,-0.016765056456549687,0.0716919765366747,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,-0.02585566729228954,0.10430828220608623,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,-0.024978439816176035,0.10302522347270437,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,-0.018073063870929634,0.07551765980468456,R10PAC_OECD
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,-0.018071950242209353,0.07546097333602103,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,-0.018019886518274505,0.08680196032542814,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,-0.03794434805664093,0.15799230313303647,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,-0.03217490866087548,0.18070785176556226,R10PAC_OECD
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,-0.025483336790143488,0.2278017163193396,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000,-0.012258321183851673,0.15503612591689542,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,-0.009312668388533202,0.10960106131453545,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000f,-0.00932798884294303,0.13668496274920805,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,-0.010617165634049353,0.1468065028484835,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200,-0.00621793471997116,0.1077350121142453,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,-0.005585174348546926,0.10325170502432046,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200f,-0.008214903072332566,0.14434612382815393,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,-0.008312122767983793,0.14519650488453917,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400,-0.0030198829064306265,0.09234229725721971,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,-0.005585174348546926,0.08739340779763527,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400f,-0.011828406127140381,0.16731774466600602,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,-0.009402446764900638,0.14809417155362936,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,-0.005585174348546926,0.08533741093066521,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-500f,-0.03138843872074329,0.2894694833374221,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-600f,-0.025670776522918173,0.2142373211822553,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,-0.019801039740511492,0.2032080938713382,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-700f,-0.020294961611553253,0.20339361512041176,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,-0.015130690419778686,0.20610021273024592,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800,-0.026674151447813058,0.17344912916595295,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,-0.0222635398040133,0.1656499691210604,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800f,-0.015433744059310528,0.1980485380306567,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,-0.010500361555080023,0.1805980716761842,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900,-0.01857260336574125,0.1357998013064678,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,-0.014150025117889264,0.1949169381172171,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900f,-0.012261161191842854,0.15301158503123924,R10PAC_OECD
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,-0.012613450711697616,0.1531487119358993,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1000,-0.028379342971087088,0.07094149934758626,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1000f,-0.01982413706333612,0.09381867444108,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1200,-0.023734694261759018,0.05706003989251379,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1200f,-0.017078880971271762,0.08414366088791186,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1400f,-0.013347690425613193,0.10327730491961601,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-800f,-0.028657262811378162,0.0714111211834583,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1000,-0.021983056787272262,0.0663354786647444,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1200,-0.015002565424666381,0.07948652824046204,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1400,-0.012023141939387041,0.08128324538096526,R10REF_ECON
IMAGE 3.0,ENGAGE-NPi2020-1400f,-0.009826781968239467,0.10200955166189435,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,-0.009826276687230448,0.07587452755991539,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,-0.009758050326096654,0.09465041103562355,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,-0.007763852844812097,0.08280593923607002,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,-0.007342497637248813,0.057999167175663835,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,-0.010538343190449814,0.056982916500989134,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,-0.008074739393271357,0.09371934197373194,R10REF_ECON
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,-0.008720659967183339,0.07104972450394045,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,-0.006501136701494159,0.08303592198997434,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,-0.021881012987066045,0.18881858254337242,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,-0.008582791117549393,0.08825645367260007,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,-0.008787381785957532,0.07087001433585116,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,-0.007727116472765264,0.09227037882102201,R10REF_ECON
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,-0.007576076222976236,0.08869777315833008,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,-0.015392803481813419,0.17253288052593563,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,-0.018346083115110406,0.16524117647579672,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,-0.011879174697367517,0.14353141088412796,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,-0.008084798453673464,0.0755823049987682,R10REF_ECON
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,-0.013000584062288434,0.0658032390638944,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,-0.006386794542304522,0.1334699905762139,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,-0.008986581782719133,0.10227722664334532,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,-0.019058482966410197,0.1297580655366399,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.0,0.04368952641690488,R10REF_ECON
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,-0.012715938439739935,0.139735425415362,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,-0.03043736005157824,0.05844809186257616,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,-0.025945279446000682,0.05837812395766834,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,-0.025631600754516468,0.056984989565795396,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,-0.0310231805266057,0.06466952980890245,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,-0.024113288692974966,0.05723861410437431,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,-0.021954259660870806,0.05738513519521987,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,-0.02104510784549167,0.05691707006487301,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,-0.025170165347205356,0.055694591039502694,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,-0.022884073918759518,0.057669760109274826,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,-0.019977231329282114,0.055898428351769947,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,-0.03438305188367674,0.057445300664028365,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,-0.03365058587566082,0.054763544132202746,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,-0.03227953402648072,0.057626978036098786,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,-0.0312518233340255,0.05726864799790651,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,-0.029575984757462426,0.0556228133948527,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,-0.029278156663131716,0.05544638094017035,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,-0.0331988530610996,0.05394246087866758,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,-0.029670886906808788,0.056187652557661005,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,-0.028148128801878627,0.057028924874307135,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,-0.03497049742440736,0.07013835338425783,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,-0.025883494076143237,0.05667976827285448,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,-0.014226909054903855,0.05700428615959724,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,-0.014550993889131156,0.05745809436038957,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,-0.01285473080581398,0.0558601551274443,R10REF_ECON
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,-0.01520855459481911,0.056202580054118045,R10REF_ECON
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,-0.03692915843172209,0.13755231553812103,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,-0.01516374310609342,0.0947066822602797,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,-0.014698721477782381,0.09355450651033012,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,-0.02195191880657553,0.09985473825328589,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,-0.020248223133181795,0.10816339869727587,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,-0.014995513346288014,0.08692305305091241,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,-0.015009156565884627,0.08743078654432185,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,-0.012036309727458436,0.09996879967483516,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,-0.03282099267742593,0.14877483441794365,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,-0.04070593006490737,0.18407195585058173,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,-0.02954648986499911,0.21373171349686668,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000,-0.027465930745962965,0.13479539216505065,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,-0.027133191352589667,0.13272700005020932,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000f,-0.02443321774931509,0.12217388751159763,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,-0.022313455158843795,0.12184098249191627,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200,-0.020351903611002226,0.1248688546594916,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,-0.019935366964256532,0.12129234591056481,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200f,-0.018648964998857473,0.1183372539659363,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,-0.0182193085930408,0.1178333687097321,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400,-0.015575770076802692,0.11936456018884167,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,-0.015418676934459252,0.11583910731886099,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400f,-0.015367919549514913,0.11826078809926982,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,-0.014837136518777536,0.11733817142373343,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,-0.011211393717099394,0.11197177739510084,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-500f,-0.030535551775305855,0.19818247024330315,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-600f,-0.030395022638212033,0.165675683921708,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,-0.03057140930164856,0.1573863930015833,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-700f,-0.030349986577899037,0.14516161138558792,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,-0.03040241605116044,0.14089028911805096,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800,-0.02929205850368518,0.17626842552487043,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,-0.02944163188977575,0.1618804185538289,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800f,-0.029106816310810454,0.14142346110094173,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,-0.028303229218342107,0.13879707729322177,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900,-0.029359758960536858,0.1443176011921758,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,-0.029321385299712066,0.1426631283649188,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900f,-0.02659184705221125,0.13288084409088025,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,-0.025842408930420335,0.12892530581212203,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1000,-0.038341705857171116,0.1394022302278633,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1000f,-0.03833873553041656,0.15923562229892568,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1200,-0.03834170347328125,0.08266128921681909,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1200f,-0.03833873553041656,0.10002447143890342,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1400f,-0.03833873553041656,0.10678595745835118,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-800f,-0.03833873553041656,0.15173416238509796,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1000,-0.042215782663571094,0.12130373921631965,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1200,-0.030757939541070534,0.08025892146330177,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1400,-0.026248270523462958,0.07220109218834864,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1400f,-0.02780556235452386,0.0962592346981394,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,-0.034783774513518786,0.0956868155026365,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,-0.03720391350920077,0.12085953575499198,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,-0.03302088812707074,0.11399792565763567,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,-0.03171600148115486,0.08375234123261144,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,-0.03416850306466203,0.07140992082213565,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,-0.03745962950564084,0.1073460379628503,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,-0.03218969769972781,0.1040705737646051,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,-0.025629306849523914,0.06451959517778222,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,-0.035467373971840285,0.11870131040578336,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,-0.018362114072369318,0.06393904767828956,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,-0.030053224717762034,0.06045345211032749,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,-0.03307076548209226,0.11181875276936215,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,-0.024574428115592295,0.09475136292266129,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,-0.03364621682836996,0.11558574394587234,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,-0.03282923673587709,0.11779942268487958,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,-0.030478049157563705,0.09610598090250921,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,-0.027368552321501094,0.06928400138304341,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,-0.027662307368298555,0.06022280244513589,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,-0.025718270989851244,0.13575527232306717,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,-0.02565550304576872,0.10392927772197602,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,-0.03872181401011594,0.16245772529558739,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),-0.02254074070441331,0.10333259142005025,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,-0.03316324244897484,0.1640342707193843,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,-0.06743991756332525,0.12095758613296112,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,-0.05023622894954395,0.10059132130933104,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,-0.04196186516757974,0.09145359086998603,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,-0.053315723772217036,0.10571062315819349,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,-0.04780999807821529,0.09063759211506753,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,-0.04007086757063537,0.08000056889064946,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,-0.03361660389086629,0.06933750206502332,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,-0.03816585763926571,0.08604808191146468,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,-0.04477429230231196,0.08540480669923892,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,-0.03901417512532626,0.07378881575080146,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,-0.07642907793084074,0.11693127088838398,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,-0.07519627168360735,0.11796211428902645,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,-0.0724389465298433,0.11943442863867129,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,-0.06976827504243886,0.12056054538871783,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,-0.06281304867284254,0.11673544994593812,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,-0.05430690663403728,0.11063340121549442,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,-0.06296149383251336,0.11351399862481873,R10NORTH_AM
