model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),R10AFRICA,0.26686918493678213,0.780792197261833,2.215814166199008,0.8726832588990093,1.5652056325049166,0.5357953805756573,0.26686918493678213,0.2416572401094804,0.30540063798538186,0.40819028327321044,0.3983605134089971,0.20602568996741547
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,R10AFRICA,0.3491748699834919,0.4882009227026116,3.490612878157041,1.2755280852080655,1.1743509436334452,0.6101018825215282,0.3491748699834919,0.05966654568412991,0.481103251441803,0.6607890621715674,0.2306858418567581,0.2463188654093853
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,R10AFRICA,0.21622047445273992,1.8598530353845426,0.0,0.47744101024331853,2.1426350235325415,0.8087633139403556,0.21622047445273992,0.9128291045233827,0.0,0.16035860502081464,0.6460747822712154,0.3540442958911318
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,R10AFRICA,0.2226209458963491,1.8601120654471202,0.0,0.5051410578444118,2.3293864727714007,0.7119429915003586,0.2226209458963491,0.912990220267646,0.0,0.17772757128896904,0.7261902031797962,0.3015428574400963
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10AFRICA,0.3148569373889429,1.8599697089821339,0.0,0.49995945055595525,2.1900137550450247,0.8163609263067677,0.3148569373889429,0.9129016750710818,0.0,0.17447850964459585,0.666400016868899,0.3581641497397617
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,R10AFRICA,0.1846546976668119,1.8605281278989092,0.0,0.5214887017768692,2.148321903199671,0.7671151526983507,0.1846546976668119,0.9132490095792529,0.0,0.18797815569646467,0.6485144246945832,0.3314603143576988
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,R10AFRICA,0.21701588870239252,1.8403665877968485,0.0,0.5207175409990366,2.2770286221856146,0.6309653107215365,0.21701588870239252,0.9007086059414954,0.0,0.1874946090350874,0.7037289518500475,0.2576321926522187
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,R10AFRICA,0.18011870242065053,1.85099342452843,0.0,0.5366784106112762,2.439172574443268,0.6272193074502748,0.18011870242065053,0.9073184592231384,0.0,0.19750267147229636,0.7732878818387939,0.25560089844427586
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,0.18838653744525027,1.8507943211564395,0.0,0.5374397400082686,2.2798710328416334,0.6861918667544598,0.18838653744525027,0.9071946176595594,0.0,0.19798005349003675,0.704948331549804,0.2875791455166041
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,R10AFRICA,0.16561437133244808,1.8424310011378822,0.0,0.550011509721539,2.314738087149436,0.6246243198919004,0.16561437133244808,0.9019926634311852,0.0,0.205863023484362,0.7199061203278666,0.2541937498607579
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,R10AFRICA,0.1360676082921571,1.858412104224349,0.0,0.45821440338615993,2.2891674488769396,0.5747733210061523,0.1360676082921571,0.9119328506523204,0.0,0.14830280314053648,0.7089364466977471,0.2271617272051347
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,R10AFRICA,0.11810979142923499,1.849089712557664,0.0,0.4648576459767,2.3466912426523328,0.5230417489396215,0.11810979142923499,0.9061343573934871,0.0,0.15246836480771944,0.7336138613542706,0.1991099517268051
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,R10AFRICA,0.4016549520687733,1.8344583053024557,0.0,0.7231281851627098,2.0000488896845567,1.156947612602056,0.4016549520687733,0.8970336760050662,0.0,0.31441365630255463,0.5849060568047381,0.5428494564723011
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,R10AFRICA,0.33863119666230473,1.8388571689902702,0.0,0.7034408876036676,2.02033583770726,1.101558461119453,0.33863119666230473,0.8997697530067943,0.0,0.3020689841150373,0.5936090542187533,0.5128143351864661
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,R10AFRICA,0.3736383313094033,1.8359520697898604,0.0,0.6917102894177329,2.081548306347031,0.9542952820968411,0.3736383313094033,0.8979627920109355,0.0,0.29471346014154304,0.6198688916118016,0.43295993546216255
