model,scenario,shannon_index,region
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.8449219484767131,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.9169832068946986,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.7616142785069377,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.9190758775218231,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.7802818116250712,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.7753367908398007,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.7762162934666482,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.7752252945279927,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.8324165812364818,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.826251868253677,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.8372902555000566,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.7924604951830099,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.8506073261778391,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.8632821422785141,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.76529142013417,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.7651824496844548,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.7700858440230987,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.7724314517000949,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.7594461681557756,R10INDIA+
