model,scenario,environmental_score,environmental_score_2050,Region
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.841640892708901,1.9029005735240934,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.8234813293021759,1.8886459641005806,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.8240674045870175,1.8860167607255003,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.8525132330950482,1.9215521626163756,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.8513752773251007,1.9190416266516492,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.8513739095331112,1.9175369513259057,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,1.3923389370579313,1.4202549669070046,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,1.3905587316396526,1.4269123373712869,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,1.4230481808053608,1.3372608534384018,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),1.481218103622102,1.4619579258265252,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1.340920718399443,1.2849358584572088,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.8443560217887784,1.9324104233504416,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.848411166132021,1.9287783109466172,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.8480643731588966,1.928552584143933,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.8489941763434568,1.9328239670819507,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.8535075302747501,1.929220287083521,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.8533681543960787,1.9248969309313413,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.8533629689687177,1.9234676675418845,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.8535160792225618,1.9297113830032213,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1.8516073514401947,1.927664759356129,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1.8533348695582865,1.9207358127339575,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.8520895961847983,1.93334797937062,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.8533366213918547,1.933529376078872,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,1.8531844921648082,1.9326592833288412,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,1.8533597455949522,1.9329879374772188,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,1.8534426423593904,1.9325702155069244,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,1.8534158743424713,1.933761319285603,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,1.852143762878721,1.932811228549068,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,1.853284276604842,1.932254096074903,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1.853351827307225,1.9319691605713791,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1.8411470831322296,1.9334685368458233,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1.85316368038202,1.9301360347354042,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1.7324438481832558,1.7829488094027885,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,1.728539221380177,1.7756314903900843,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1.7279889354197915,1.771793523294873,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1.7373709151299712,1.7927276206015132,R10INDIA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,1.3758363287364588,1.235801505044746,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.7792410752793126,1.849156096675126,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.7795275552863734,1.849156096675126,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.778576621650372,1.849156096675126,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,1.7792410752793126,1.849156096675126,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1.7275741810217107,1.5898920591543284,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1.7200927031409976,1.6644099928880205,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,1.6863885552946658,1.6591988417935353,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1.673124980936377,1.5854443667802567,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1.6249888402736428,1.5738637886468876,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.6966298405732365,1.6649814962730156,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000,1.0723195849810891,1.3693949326487425,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.0722738217912986,1.3701432925496027,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,1.0723195849810891,1.3888208486235571,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1.0722738217912986,1.3970164425109914,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200,1.0723195849810891,1.4044746842168094,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1.0722738217912986,1.4160134772260615,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,1.0723195849810891,1.4352237685048939,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1.0722738217912986,1.4502140075350567,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400,1.0723195849810891,1.4995572506849666,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1.0722738217912986,1.5042519519946866,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,1.0723195849810891,1.5046111630654484,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1.0722738217912986,1.515804172537503,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.0722738217912986,1.5576292366157736,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-500f,1.0723195849810891,1.1599831623308257,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f,1.0723195849810891,1.2094472704594639,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.0722738217912986,1.2240571835584664,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f,1.0723195849810891,1.3286631582792707,R10INDIA+
