model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.11907942684652623,0.7965426556446753,0.12693665402062812,0.09377756634383966,1.1363363028556694,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.1049081307022862,0.7833803654121627,0.09761099728499607,0.08627370439003414,1.072173197789479,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.08918064867327759,0.7923749067100248,0.09535977093294833,0.08719524529872971,1.0641105716149803,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.08079052926895956,0.8101076094457212,0.1074897066208154,0.08848316277593397,1.0868710081114301,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.08545261292407605,0.8171991934201436,0.13542745827436792,0.0866815291804102,1.1247607937989976,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.15686452753363275,0.7227428987861879,0.10239392672770667,0.09321531459537502,1.0752166676429022,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.16557561568484513,0.7707797176829017,0.07054585369353006,0.09069260002212118,1.097593787083398,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.11931372209886527,0.6662869032717513,0.11563554575354527,0.09024596116339917,0.991482132287561,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.10099701039467195,0.745015986254545,0.09847759874534227,0.09905558881133232,1.0435461842058915,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.05869320013812167,0.7272637952295938,0.14975741695702635,0.09830078757896588,1.0340151999037077,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.057861908401270874,0.7834257802923578,0.14088922129714695,0.09994307771290371,1.0821199877036793,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.07694118240787189,0.6155177410731699,0.19491477034447596,0.09253387741285493,0.9799075712383726,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.11475836058320008,0.8579421436217761,0.05673855318253998,0.09678167949640165,1.1262207368839179,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.10703611446927118,0.7687011197293174,0.03787018660828413,0.081969301478986,0.9955767222858587,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.086225417260175,0.8568554319308467,0.04447699970420494,0.10043619455276048,1.0879940434479871,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.09001956315891535,0.8484050487708482,0.08977735364815169,0.09762891163929634,1.1258308772172116,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.06229989441437261,0.7937771955936511,0.09837877604239717,0.09395609962015407,1.048411965670575,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.14903501314149956,0.8000654592126236,0.05933972252358945,0.09672274748182995,1.1051629423595426,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.06539086688407977,0.2517890751814715,0.48377577376757586,0.08901792320395675,0.8899736390370839,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.06501328456908705,0.3186586162151767,0.532566286430008,0.0864928499794421,1.002731037193714,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.050827615998030144,0.5453403465449657,0.41120498519650994,0.1002776585298273,1.107650606269333,R10CHINA+
