,scenario,model,forest_change_2050,forest_change_2100,bioenergy_threshold_breached,region
429,ENGAGE-INDCi2030-600f-NDCp,POLES-JRC ENGAGE,0.0002969104538010116,0.0008385743655827255,0,R10MIDDLE_EAST
430,ENGAGE-INDCi2030-700f,POLES-JRC ENGAGE,0.0002960700093186004,0.00083934150557681,0,R10MIDDLE_EAST
431,ENGAGE-INDCi2030-800f,POLES-JRC ENGAGE,0.00029630185607237153,0.000838993735446162,0,R10MIDDLE_EAST
432,ENGAGE-INDCi2030-900,POLES-JRC ENGAGE,0.0002951409175479848,0.0008423896084866593,0,R10MIDDLE_EAST
433,ENGAGE-INDCi2030-900f,POLES-JRC ENGAGE,0.0002967297497135195,0.0008388692882915633,0,R10MIDDLE_EAST
434,ENGAGE-NPi2020-1000f,POLES-JRC ENGAGE,0.00044231928254721484,0.0009578066729750805,0,R10MIDDLE_EAST
435,ENGAGE-NPi2020-1000f-COV,POLES-JRC ENGAGE,0.0004430352798750377,0.000957816901508337,0,R10MIDDLE_EAST
436,ENGAGE-NPi2020-1200f,POLES-JRC ENGAGE,0.000443788781824786,0.0009578066729750805,0,R10MIDDLE_EAST
437,ENGAGE-NPi2020-900f,POLES-JRC ENGAGE,0.00044206697872694115,0.0009578885012411151,0,R10MIDDLE_EAST
438,NGFS Phase 2-Delayed Transition,REMIND-MAgPIE 2.1-4.2,-0.0012743989339729297,-0.0012892083665101348,1,R10MIDDLE_EAST
439,RESCUE-End-of-Century-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,-0.0006046225271858878,-0.0006871707323224049,0,R10MIDDLE_EAST
440,RESCUE-End-of-Century-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.000658349347606807,-0.0007721468258452928,0,R10MIDDLE_EAST
441,RESCUE-End-of-Century-Budget-500,REMIND-MAgPIE 3.2.0-4.8.0,-0.0005375814801300421,-0.0007799004048856285,0,R10MIDDLE_EAST
442,RESCUE-End-of-Century-Budget-500-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.0006199730473061514,-0.0006552949073787978,1,R10MIDDLE_EAST
443,RESCUE-Peak-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,-0.0008133426094333457,-0.0008906434428961017,0,R10MIDDLE_EAST
444,RESCUE-Peak-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.00057031881385591,-0.0006279615832871059,0,R10MIDDLE_EAST
445,NGFS Phase 5-Below 2°C,REMIND-MAgPIE 3.3-4.8,-0.0003374764857051807,-0.00033771144264579944,0,R10MIDDLE_EAST
446,NGFS Phase 5-Delayed Transition,REMIND-MAgPIE 3.3-4.8,-0.0005253637192179986,-0.0005287314353668304,0,R10MIDDLE_EAST
447,NGFS Phase 5-Low Demand,REMIND-MAgPIE 3.3-4.8,-8.904868049356904e-05,-0.00010338105387116062,1,R10MIDDLE_EAST
448,NGFS Phase 5-Net-Zero 2050,REMIND-MAgPIE 3.3-4.8,-7.040876320467751e-05,-8.137342043343723e-05,1,R10MIDDLE_EAST
449,ENGAGE-INDCi2030-1000,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
450,ENGAGE-INDCi2030-1000-NDCp,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
451,ENGAGE-INDCi2030-1000f,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
452,ENGAGE-INDCi2030-1000f-NDCp,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
453,ENGAGE-INDCi2030-1200,WITCH 5.0,0.0020656320965561394,0.002509614805888939,0,R10MIDDLE_EAST
454,ENGAGE-INDCi2030-1200-NDCp,WITCH 5.0,0.0020287065112436185,0.002509614805888939,0,R10MIDDLE_EAST
455,ENGAGE-INDCi2030-1200f,WITCH 5.0,0.002002160708658232,0.002509614805888939,0,R10MIDDLE_EAST
456,ENGAGE-INDCi2030-1200f-NDCp,WITCH 5.0,0.001958166523325932,0.002509614805888939,0,R10MIDDLE_EAST
457,ENGAGE-INDCi2030-1400,WITCH 5.0,0.0017758873455937484,0.002509614805888939,0,R10MIDDLE_EAST
458,ENGAGE-INDCi2030-1400-NDCp,WITCH 5.0,0.0017688810538595244,0.002509614805888939,0,R10MIDDLE_EAST
459,ENGAGE-INDCi2030-1400f,WITCH 5.0,0.0017901966151236265,0.002509614805888939,0,R10MIDDLE_EAST
460,ENGAGE-INDCi2030-1400f-NDCp,WITCH 5.0,0.0017485973267828414,0.002509614805888939,0,R10MIDDLE_EAST
461,ENGAGE-INDCi2030-1600-NDCp,WITCH 5.0,0.0015784496689807588,0.002509614805888939,0,R10MIDDLE_EAST
462,ENGAGE-INDCi2030-500f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
463,ENGAGE-INDCi2030-600f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
464,ENGAGE-INDCi2030-600f-NDCp,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
465,ENGAGE-INDCi2030-700f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
466,ENGAGE-INDCi2030-700f-NDCp,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
467,ENGAGE-INDCi2030-800,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
468,ENGAGE-INDCi2030-800-NDCp,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
469,ENGAGE-INDCi2030-800f,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
470,ENGAGE-INDCi2030-800f-NDCp,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
471,ENGAGE-INDCi2030-900,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
472,ENGAGE-INDCi2030-900-NDCp,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,R10MIDDLE_EAST
473,ENGAGE-INDCi2030-900f,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
474,ENGAGE-INDCi2030-900f-NDCp,WITCH 5.0,0.0020998400363821564,0.002509614805888939,0,R10MIDDLE_EAST
475,ENGAGE-INDCi2030-1000,IMAGE 3.0,0.0054244340291461635,0.0022829902833501614,1,R10EUROPE
476,ENGAGE-INDCi2030-1000f,IMAGE 3.0,0.010301978866258166,-0.013084098659022603,1,R10EUROPE
477,ENGAGE-INDCi2030-1200,IMAGE 3.0,0.007050329646199283,0.0012562523760152877,1,R10EUROPE
478,ENGAGE-INDCi2030-1200f,IMAGE 3.0,0.010229124294323544,-0.015038243619157898,1,R10EUROPE
479,ENGAGE-INDCi2030-1400f,IMAGE 3.0,0.010441910496325979,-0.014683665841845217,1,R10EUROPE
480,ENGAGE-INDCi2030-800f,IMAGE 3.0,0.005371416324670197,-0.012064406860839982,1,R10EUROPE
481,ENGAGE-NPi2020-1000,IMAGE 3.0,0.004779143362440341,0.0016015828333901805,1,R10EUROPE
482,ENGAGE-NPi2020-1200,IMAGE 3.0,0.005282376284923451,0.0009453050982580202,1,R10EUROPE
483,ENGAGE-NPi2020-1400,IMAGE 3.0,0.007304224818420912,0.007140986242626379,1,R10EUROPE
484,ENGAGE-NPi2020-1400f,IMAGE 3.0,0.00842617539447349,-0.009985247600017066,1,R10EUROPE
485,SSP2021-SSP1-SPA1-19-Default,IMAGE 3.2,0.05618635805606115,0.11228767289111263,1,R10EUROPE
486,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,IMAGE 3.2,0.10318124278014179,0.1162683149986849,1,R10EUROPE
487,SSP2021-SSP1-SPA1-19-Renewables,IMAGE 3.2,0.0557849817188632,0.10173752823107562,1,R10EUROPE
488,SSP2021-SSP1-SPA1-26-Default,IMAGE 3.2,0.0561938206387671,0.09008728941195954,1,R10EUROPE
489,SSP2021-SSP1-SPA1-26-Lifestyle,IMAGE 3.2,0.10580581599705985,0.11882130677615588,1,R10EUROPE
490,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,IMAGE 3.2,0.10388294807420467,0.12046949027284654,1,R10EUROPE
491,SSP2021-SSP1-SPA1-26-Renewables,IMAGE 3.2,0.05478690327177865,0.09246318941269938,1,R10EUROPE
492,SSP2021-SSP2-SPA0-26-Default,IMAGE 3.2,-0.0030621991686629046,-0.01563661445888781,1,R10EUROPE
493,SSP2021-SSP2-SPA2-19-Renewables,IMAGE 3.2,0.017602886502168624,0.039397793503515854,1,R10EUROPE
494,SSP2021-SSP2-SPA2-26-Default,IMAGE 3.2,0.0037016915715285537,0.014196272766993312,1,R10EUROPE
495,SSP2021-SSP2-SPA2-26-Lifestyle,IMAGE 3.2,0.08701577223572254,0.0832569583625451,1,R10EUROPE
496,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,IMAGE 3.2,0.08701121549652246,0.08333826704806935,1,R10EUROPE
497,SSP2021-SSP2-SPA2-26-Renewables,IMAGE 3.2,0.00031834721103285446,0.0040091289742600345,1,R10EUROPE
498,NAVIGATE Demand-1.5°C-ele_u,IMAGE 3.3,0.018986362111406696,0.04380939735712602,1,R10EUROPE
499,NAVIGATE Demand-1.5°C-tec_u,IMAGE 3.3,0.020697235315713713,0.04493423029901156,1,R10EUROPE
500,NAVIGATE Demand-2.0°C-ele_u,IMAGE 3.3,-0.00974444045695011,-0.005021873721902215,1,R10EUROPE
501,NAVIGATE Demand-2.0°C-ref,IMAGE 3.3,-0.007748777759164993,-0.004832148659519919,1,R10EUROPE
502,NAVIGATE Demand-2.0°C-tec_u,IMAGE 3.3,-0.007133988144045589,-0.003719995978548607,1,R10EUROPE
503,NGFS Phase 5-Below 2°C,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.019710263781676562,0.05227841737766964,1,R10EUROPE
504,NGFS Phase 5-Delayed Transition,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.01924486687392929,0.052447977453136674,1,R10EUROPE
505,NGFS Phase 5-Low Demand,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.021959824779830495,0.05212690295123107,1,R10EUROPE
506,NGFS Phase 5-Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.018112809815583997,0.04660946865408383,1,R10EUROPE
507,NGFS Phase 5-Net-Zero 2050,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.024477098746077064,0.05996264424749276,1,R10EUROPE
508,ENGAGE-INDCi2030-1000,POLES-JRC ENGAGE,0.025299288475698678,0.05851863666761847,1,R10EUROPE
509,ENGAGE-INDCi2030-1000-COV,POLES-JRC ENGAGE,0.025656096303762366,0.058230341998954716,1,R10EUROPE
510,ENGAGE-INDCi2030-1000-COV-NDCp,POLES-JRC ENGAGE,0.025802088951089097,0.05849618535951384,1,R10EUROPE
511,ENGAGE-INDCi2030-1000-NDCp,POLES-JRC ENGAGE,0.025327039144198926,0.058147397545620316,1,R10EUROPE
512,ENGAGE-INDCi2030-1000f,POLES-JRC ENGAGE,0.02577114447163642,0.049472983340230536,1,R10EUROPE
513,ENGAGE-INDCi2030-1000f-COV,POLES-JRC ENGAGE,0.026198050535647,0.053787679990173476,1,R10EUROPE
514,ENGAGE-INDCi2030-1000f-COV-NDCp,POLES-JRC ENGAGE,0.026472836566873714,0.05460191252024049,1,R10EUROPE
515,ENGAGE-INDCi2030-1000f-NDCp,POLES-JRC ENGAGE,0.0259453372867825,0.05178525515426691,1,R10EUROPE
516,ENGAGE-INDCi2030-1200,POLES-JRC ENGAGE,0.02604559929283823,0.057586114843007075,1,R10EUROPE
517,ENGAGE-INDCi2030-1200f,POLES-JRC ENGAGE,0.026703098507634082,0.05415037862510558,1,R10EUROPE
518,ENGAGE-INDCi2030-300f,POLES-JRC ENGAGE,0.02535687170428297,0.047941681106635325,1,R10EUROPE
519,ENGAGE-INDCi2030-400f,POLES-JRC ENGAGE,0.025289328517098086,0.04851879091685857,1,R10EUROPE
520,ENGAGE-INDCi2030-500f,POLES-JRC ENGAGE,0.025294107404597643,0.04841500388982528,1,R10EUROPE
521,ENGAGE-INDCi2030-600f,POLES-JRC ENGAGE,0.025289612411404983,0.04844623226358502,1,R10EUROPE
522,ENGAGE-INDCi2030-600f-COV,POLES-JRC ENGAGE,0.02530134670942369,0.05046372715561659,1,R10EUROPE
523,ENGAGE-INDCi2030-600f-COV-NDCp,POLES-JRC ENGAGE,0.0253010391572579,0.049704783041819633,1,R10EUROPE
524,ENGAGE-INDCi2030-600f-NDCp,POLES-JRC ENGAGE,0.02518764703950771,0.047840614733376474,1,R10EUROPE
525,ENGAGE-INDCi2030-700f,POLES-JRC ENGAGE,0.02530425662606961,0.04817620146199908,1,R10EUROPE
526,ENGAGE-INDCi2030-800f,POLES-JRC ENGAGE,0.025280385846430553,0.04837951710146188,1,R10EUROPE
527,ENGAGE-INDCi2030-900,POLES-JRC ENGAGE,0.025306409491230364,0.05885313513473117,1,R10EUROPE
528,ENGAGE-INDCi2030-900f,POLES-JRC ENGAGE,0.0255767241871232,0.05017898116578934,1,R10EUROPE
529,ENGAGE-NPi2020-1000f,POLES-JRC ENGAGE,0.027522654055955498,0.052574670590338546,1,R10EUROPE
530,ENGAGE-NPi2020-1000f-COV,POLES-JRC ENGAGE,0.02773853201849885,0.054365901719765464,1,R10EUROPE
531,ENGAGE-NPi2020-1200f,POLES-JRC ENGAGE,0.02795109788079525,0.0544678907495218,1,R10EUROPE
532,ENGAGE-NPi2020-900f,POLES-JRC ENGAGE,0.027026264860329274,0.05038255704170036,1,R10EUROPE
533,NGFS Phase 2-Delayed Transition,REMIND-MAgPIE 2.1-4.2,0.0,0.002885455418460303,1,R10EUROPE
534,RESCUE-End-of-Century-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,-0.00016084147201717025,0.03580760299467861,1,R10EUROPE
535,RESCUE-End-of-Century-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.00015002999768304326,0.044488884224245906,1,R10EUROPE
536,RESCUE-End-of-Century-Budget-500,REMIND-MAgPIE 3.2.0-4.8.0,0.002588765946716698,0.06932899499362205,1,R10EUROPE
537,RESCUE-End-of-Century-Budget-500-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.00016250477576090772,0.06778245517271658,1,R10EUROPE
538,RESCUE-Peak-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,-0.00019011561790660547,0.016253305192451717,1,R10EUROPE
539,RESCUE-Peak-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.00017780717020299264,0.01752739586013674,1,R10EUROPE
540,NGFS Phase 5-Below 2°C,REMIND-MAgPIE 3.3-4.8,0.03253039562843857,0.08099291249641766,1,R10EUROPE
541,NGFS Phase 5-Delayed Transition,REMIND-MAgPIE 3.3-4.8,0.07602029962420975,0.12821909569169399,1,R10EUROPE
542,NGFS Phase 5-Low Demand,REMIND-MAgPIE 3.3-4.8,0.04728755910341942,0.1366302563932822,1,R10EUROPE
543,NGFS Phase 5-Net-Zero 2050,REMIND-MAgPIE 3.3-4.8,0.03949514739449289,0.08781195885452264,1,R10EUROPE
544,ENGAGE-INDCi2030-1000,WITCH 5.0,0.06257378191804847,0.13280927592054115,1,R10EUROPE
545,ENGAGE-INDCi2030-1000-NDCp,WITCH 5.0,0.06257392272492379,0.13280941672741647,1,R10EUROPE
546,ENGAGE-INDCi2030-1000f,WITCH 5.0,0.06257378191804847,0.16363640241809124,1,R10EUROPE
547,ENGAGE-INDCi2030-1000f-NDCp,WITCH 5.0,0.06257392272492379,0.15054991051165068,1,R10EUROPE
548,ENGAGE-INDCi2030-1200,WITCH 5.0,0.05615860878765294,0.13280927592054115,1,R10EUROPE
549,ENGAGE-INDCi2030-1200-NDCp,WITCH 5.0,0.05574866326889788,0.13280941672741647,1,R10EUROPE
550,ENGAGE-INDCi2030-1200f,WITCH 5.0,0.03851840619380842,0.13280927592054115,1,R10EUROPE
551,ENGAGE-INDCi2030-1200f-NDCp,WITCH 5.0,0.03843817722199799,0.13280941672741647,1,R10EUROPE
552,ENGAGE-INDCi2030-1400,WITCH 5.0,0.03399337835189764,0.13280927592054115,1,R10EUROPE
553,ENGAGE-INDCi2030-1400-NDCp,WITCH 5.0,0.03306217260626365,0.13280941672741647,1,R10EUROPE
554,ENGAGE-INDCi2030-1400f,WITCH 5.0,0.03331491751932758,0.13280927592054115,1,R10EUROPE
555,ENGAGE-INDCi2030-1400f-NDCp,WITCH 5.0,0.032912412716093964,0.13280941672741647,1,R10EUROPE
556,ENGAGE-INDCi2030-1600-NDCp,WITCH 5.0,0.031066247417892545,0.13280941672741647,1,R10EUROPE
557,ENGAGE-INDCi2030-500f,WITCH 5.0,0.07341904936468274,0.16548680009154143,1,R10EUROPE
558,ENGAGE-INDCi2030-600f,WITCH 5.0,0.07341904936468274,0.16548680009154143,1,R10EUROPE
559,ENGAGE-INDCi2030-600f-NDCp,WITCH 5.0,0.07341919017155807,0.16548694089841676,1,R10EUROPE
560,ENGAGE-INDCi2030-700f,WITCH 5.0,0.07083975994609687,0.16548680009154143,1,R10EUROPE
561,ENGAGE-INDCi2030-700f-NDCp,WITCH 5.0,0.0708399003714098,0.16548694089841676,1,R10EUROPE
562,ENGAGE-INDCi2030-800,WITCH 5.0,0.07341904936468274,0.13280927592054115,1,R10EUROPE
563,ENGAGE-INDCi2030-800-NDCp,WITCH 5.0,0.07341919017155807,0.13280941672741647,1,R10EUROPE
564,ENGAGE-INDCi2030-800f,WITCH 5.0,0.06731935047539267,0.16548680009154143,1,R10EUROPE
565,ENGAGE-INDCi2030-800f-NDCp,WITCH 5.0,0.06257392272492379,0.16548694089841676,1,R10EUROPE
566,ENGAGE-INDCi2030-900,WITCH 5.0,0.07083975993161096,0.13280927592054115,1,R10EUROPE
567,ENGAGE-INDCi2030-900-NDCp,WITCH 5.0,0.0708399003728939,0.13280941672741647,1,R10EUROPE
568,ENGAGE-INDCi2030-900f,WITCH 5.0,0.06257378191804847,0.16548680009154143,1,R10EUROPE
569,ENGAGE-INDCi2030-900f-NDCp,WITCH 5.0,0.06257392272492379,0.16548694089841676,1,R10EUROPE
570,ENGAGE-INDCi2030-1000,IMAGE 3.0,0.0292952351709016,0.1272027626850239,1,R10REST_ASIA
571,ENGAGE-INDCi2030-1000f,IMAGE 3.0,0.02990814037513362,0.12583717395904398,1,R10REST_ASIA
572,ENGAGE-INDCi2030-1200,IMAGE 3.0,0.02968741013958126,0.1270530950934426,1,R10REST_ASIA
573,ENGAGE-INDCi2030-1200f,IMAGE 3.0,0.0299776094929608,0.12535631906701644,1,R10REST_ASIA
574,ENGAGE-INDCi2030-1400f,IMAGE 3.0,0.029971219069275468,0.12574664910888206,1,R10REST_ASIA
575,ENGAGE-INDCi2030-800f,IMAGE 3.0,0.02922726703692019,0.12558860382752002,1,R10REST_ASIA
576,ENGAGE-NPi2020-1000,IMAGE 3.0,0.0290239434572378,0.12736941988021505,1,R10REST_ASIA
577,ENGAGE-NPi2020-1200,IMAGE 3.0,0.029250949625150513,0.12714363500798093,1,R10REST_ASIA
578,ENGAGE-NPi2020-1400,IMAGE 3.0,0.02964391247492104,0.12789111128356173,1,R10REST_ASIA
579,ENGAGE-NPi2020-1400f,IMAGE 3.0,0.029887703673645127,0.1259507533307211,1,R10REST_ASIA
580,SSP2021-SSP1-SPA1-19-Default,IMAGE 3.2,0.04593232860778762,0.10536750216454144,1,R10REST_ASIA
581,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,IMAGE 3.2,0.023709871629907286,0.03801307018015487,1,R10REST_ASIA
582,SSP2021-SSP1-SPA1-19-Renewables,IMAGE 3.2,0.04487709780261867,0.10255369035239859,1,R10REST_ASIA
583,SSP2021-SSP1-SPA1-26-Default,IMAGE 3.2,0.0374385600932704,0.09341693183495503,1,R10REST_ASIA
584,SSP2021-SSP1-SPA1-26-Lifestyle,IMAGE 3.2,0.022960282113063057,0.03743911224014346,1,R10REST_ASIA
585,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,IMAGE 3.2,0.0235008108364006,0.038906678513094095,1,R10REST_ASIA
586,SSP2021-SSP1-SPA1-26-Renewables,IMAGE 3.2,0.03730433144181311,0.09161352213531598,1,R10REST_ASIA
587,SSP2021-SSP2-SPA0-26-Default,IMAGE 3.2,-0.018894582850900177,-0.03981692592125352,1,R10REST_ASIA
588,SSP2021-SSP2-SPA2-19-Renewables,IMAGE 3.2,0.03174543583014516,0.07132298013945976,1,R10REST_ASIA
589,SSP2021-SSP2-SPA2-26-Default,IMAGE 3.2,0.018978217291745536,0.04841616026389711,1,R10REST_ASIA
590,SSP2021-SSP2-SPA2-26-Lifestyle,IMAGE 3.2,-0.0030796614950208134,-0.003843988209641047,1,R10REST_ASIA
591,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,IMAGE 3.2,-0.0022556833521721886,-0.00306984399647775,1,R10REST_ASIA
592,SSP2021-SSP2-SPA2-26-Renewables,IMAGE 3.2,0.01716089979702118,0.03647228554854842,1,R10REST_ASIA
593,NAVIGATE Demand-1.5°C-ele_u,IMAGE 3.3,0.02809531276985855,0.06780304659783398,1,R10REST_ASIA
594,NAVIGATE Demand-1.5°C-tec_u,IMAGE 3.3,0.027885528407408988,0.06712536457539553,1,R10REST_ASIA
595,NAVIGATE Demand-2.0°C-ele_u,IMAGE 3.3,0.0018246953894579532,0.005667500056769581,1,R10REST_ASIA
596,NAVIGATE Demand-2.0°C-ref,IMAGE 3.3,0.0014013788624399615,0.005437188027109241,1,R10REST_ASIA
597,NAVIGATE Demand-2.0°C-tec_u,IMAGE 3.3,0.002115997159448657,0.005019093097179905,1,R10REST_ASIA
598,NGFS Phase 5-Below 2°C,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.013083318025855661,0.0805058514954044,1,R10REST_ASIA
599,NGFS Phase 5-Delayed Transition,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.012565025147298237,0.08030837938151586,1,R10REST_ASIA
600,NGFS Phase 5-Low Demand,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.01838882684662152,0.07334822334817243,1,R10REST_ASIA
601,NGFS Phase 5-Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.011169469964867729,0.06784930018354057,1,R10REST_ASIA
602,NGFS Phase 5-Net-Zero 2050,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.02318857563270077,0.08699569274324398,1,R10REST_ASIA
603,ENGAGE-INDCi2030-1000,POLES-JRC ENGAGE,0.016392698327838795,0.050449538356004464,1,R10REST_ASIA
604,ENGAGE-INDCi2030-1000-COV,POLES-JRC ENGAGE,0.012425537438879475,0.04578167870237282,1,R10REST_ASIA
605,ENGAGE-INDCi2030-1000-COV-NDCp,POLES-JRC ENGAGE,0.012486370033386263,0.046642045466253,1,R10REST_ASIA
606,ENGAGE-INDCi2030-1000-NDCp,POLES-JRC ENGAGE,0.011623170034734953,0.04496542610633364,1,R10REST_ASIA
607,ENGAGE-INDCi2030-1000f,POLES-JRC ENGAGE,0.017198460930675896,0.04360210163267364,1,R10REST_ASIA
608,ENGAGE-INDCi2030-1000f-COV,POLES-JRC ENGAGE,0.013483200369547421,0.04064987100118178,1,R10REST_ASIA
609,ENGAGE-INDCi2030-1000f-COV-NDCp,POLES-JRC ENGAGE,0.013763526705743101,0.04080174175097839,1,R10REST_ASIA
610,ENGAGE-INDCi2030-1000f-NDCp,POLES-JRC ENGAGE,0.0124606835991391,0.040179741350485465,1,R10REST_ASIA
611,ENGAGE-INDCi2030-1200,POLES-JRC ENGAGE,0.017583078404644348,0.04776971973547983,1,R10REST_ASIA
612,ENGAGE-INDCi2030-1200f,POLES-JRC ENGAGE,0.018741215801451383,0.04489930168489892,1,R10REST_ASIA
613,ENGAGE-INDCi2030-300f,POLES-JRC ENGAGE,0.01624593208366293,0.042665635587751494,1,R10REST_ASIA
614,ENGAGE-INDCi2030-400f,POLES-JRC ENGAGE,0.016251551722878177,0.04330028017647913,1,R10REST_ASIA
615,ENGAGE-INDCi2030-500f,POLES-JRC ENGAGE,0.016328821762090273,0.043250780521056686,1,R10REST_ASIA
616,ENGAGE-INDCi2030-600f,POLES-JRC ENGAGE,0.016308029096993193,0.04334931152863364,1,R10REST_ASIA
617,ENGAGE-INDCi2030-600f-COV,POLES-JRC ENGAGE,0.011234501737498737,0.040005438874153976,1,R10REST_ASIA
618,ENGAGE-INDCi2030-600f-COV-NDCp,POLES-JRC ENGAGE,0.011273862627170061,0.03992479705141272,1,R10REST_ASIA
619,ENGAGE-INDCi2030-600f-NDCp,POLES-JRC ENGAGE,0.01140161575866716,0.03952805052280439,1,R10REST_ASIA
620,ENGAGE-INDCi2030-700f,POLES-JRC ENGAGE,0.01638052244287208,0.043322103108765664,1,R10REST_ASIA
621,ENGAGE-INDCi2030-800f,POLES-JRC ENGAGE,0.01645589585384888,0.04341702818117932,1,R10REST_ASIA
622,ENGAGE-INDCi2030-900,POLES-JRC ENGAGE,0.01618711319320809,0.051413493802755506,1,R10REST_ASIA
623,ENGAGE-INDCi2030-900f,POLES-JRC ENGAGE,0.01687619803683521,0.04359765275162819,1,R10REST_ASIA
624,ENGAGE-NPi2020-1000f,POLES-JRC ENGAGE,0.03621283802832331,0.06655996688908572,1,R10REST_ASIA
625,ENGAGE-NPi2020-1000f-COV,POLES-JRC ENGAGE,0.03665688318699478,0.0684130429203691,1,R10REST_ASIA
626,ENGAGE-NPi2020-1200f,POLES-JRC ENGAGE,0.0368431742269858,0.06798445176954004,1,R10REST_ASIA
627,ENGAGE-NPi2020-900f,POLES-JRC ENGAGE,0.03549155733502468,0.06423708901939351,1,R10REST_ASIA
628,NGFS Phase 2-Delayed Transition,REMIND-MAgPIE 2.1-4.2,0.010878337027298013,0.04905513790133037,1,R10REST_ASIA
629,RESCUE-End-of-Century-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,-0.003466696335137631,0.05051702147900555,1,R10REST_ASIA
630,RESCUE-End-of-Century-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,-0.001864760144924038,0.056111186741141905,1,R10REST_ASIA
631,RESCUE-End-of-Century-Budget-500,REMIND-MAgPIE 3.2.0-4.8.0,0.01693970643416537,0.04969180954407992,1,R10REST_ASIA
632,RESCUE-End-of-Century-Budget-500-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,0.02073936685916611,0.053380904238790716,1,R10REST_ASIA
633,RESCUE-Peak-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,0.003493416386624426,0.015791550428684076,1,R10REST_ASIA
634,RESCUE-Peak-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,0.012656205766509554,0.016357393587970892,1,R10REST_ASIA
635,NGFS Phase 5-Below 2°C,REMIND-MAgPIE 3.3-4.8,0.019530630047296882,0.046132975100367235,1,R10REST_ASIA
636,NGFS Phase 5-Delayed Transition,REMIND-MAgPIE 3.3-4.8,0.015587579690826026,0.04298081523337782,1,R10REST_ASIA
637,NGFS Phase 5-Low Demand,REMIND-MAgPIE 3.3-4.8,-0.004205759138545484,0.031475184097699616,1,R10REST_ASIA
638,NGFS Phase 5-Net-Zero 2050,REMIND-MAgPIE 3.3-4.8,0.04643795223975078,0.05398486954050041,1,R10REST_ASIA
639,ENGAGE-INDCi2030-1000,WITCH 5.0,0.06409828628608016,0.163896000974334,1,R10REST_ASIA
