model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.7021246902039607,0.48706871065077817,0.9258307337627812,0.437306206228817,2.5523303408463374,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.6933785370332426,0.8434250226416701,0.9258307337627812,0.4907024416086371,2.9533367350463307,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.7290661960303372,0.40796582743976134,0.9258307337627812,0.43239263207701706,2.495255389309897,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.7320318166781612,0.42765271169991786,0.9258307337627812,0.41979209119035404,2.5053073533312142,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.7342453512161898,0.3958379732675508,0.9258307337627812,0.42667239790619577,2.482586456152718,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.7300260388633494,0.39579614495925197,0.9258307337627812,0.4238222968900705,2.4754752144754533,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.7024598206278624,0.6366699382852626,0.9258307337627812,0.45539115578508105,2.720351648460987,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.7039137893367912,0.597814826713391,0.9258307337627812,0.44124309147811974,2.668802441291083,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.7000517189629943,0.6133739549034071,0.9258307337627812,0.450041271883441,2.6892976795126238,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.6973869710321146,0.6007031763460617,0.9258307337627812,0.4439072030450785,2.667828084186036,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.3442264850029945,0.4101499117969763,0.8439262986036251,0.476810631919822,2.075113327323418,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.32743846377420893,0.589617894208138,0.8439262986036251,0.5307627184292442,2.2917453750152164,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.5857935190198054,0.38994213115467313,0.9258307337627812,0.4946839309388422,2.396250314876102,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.5394521247234196,0.6780013675490341,0.9258307337627812,0.5784733178287924,2.7217575438640274,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.5802697837898646,0.5776330668565812,0.9258307337627812,0.4457084159926087,2.5294420004018354,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.5824046631533873,0.5647259440493329,0.9258307337627812,0.19120237553546188,2.2641637165009634,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.5836039290178724,0.5510738476678327,0.9258307337627812,0.44040022499726167,2.5009087354457478,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.5967992516968432,0.502960393959292,0.9258307337627812,0.4767259839196431,2.5023163633385597,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.5970682288997916,0.5043006975320088,0.9258307337627812,0.13474790033388165,2.1619475605284633,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.5839085912276982,0.5370698174865711,0.9258307337627812,0.4385056407046568,2.4853147831817077,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.607195137542507,0.5236526794730433,0.9258307337627812,0.43173608077115583,2.4884146315494875,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.6076246068316766,0.5241739715289939,0.9258307337627812,0.4311035212084912,2.488732833331943,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.5829413305929898,0.544786959672938,0.9258307337627812,0.4396056168339659,2.493164640862675,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.572481518317609,0.6385672058987719,0.9258307337627812,0.48063729969125835,2.6175167576704204,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.573101659892429,0.6284154488933008,0.9258307337627812,0.4784495621512804,2.6057974046997914,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.5649958459217269,0.6959887101277938,0.9258307337627812,0.5633285019439664,2.750143791756268,R10REST_ASIA
