model,scenario,investment_score,investment_score_2050,Region
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.19071083244370438,0.3203124430845053,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.21067775826423835,0.2728047882396902,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.17038393073316208,0.272027900777888,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.18081227175989167,0.27763984444329187,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.18994104843825171,0.2877418774296983,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.21900434089895984,0.31052824367358606,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.18028819063082185,0.3022918361469934,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.17524285299024617,0.2879795184097368,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.18620111403055528,0.3106872924126916,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.190909374373204,0.30805600338936295,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.2363775144687808,0.4933500905476303,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.3931162833990011,0.6106367946061912,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.34092137839978226,0.634763862343557,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.23285275590178708,0.5016250026865151,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.207124617255949,0.477386760832167,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.3544657553397086,0.5927841964009729,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.32484147404854674,0.6299396775797357,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.4612209656671391,0.753381822260083,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.5466758753838785,0.8507656182985782,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.3142097709871244,0.5660575686808034,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.2609818282406816,0.5049986829193758,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.3636813905330588,0.6109986553404586,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.4486019053935282,0.699172553569643,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.44118224984523774,0.756392931436959,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.40909980227052173,0.7217549668465695,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.418342686682576,0.7495240090611373,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.3850602879550546,0.7262523033220601,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.3830666927151661,0.71859528841444,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.29423065416458744,0.4603375786846038,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.27112114942745114,0.4055562165837658,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.12825828439266054,0.3811195554303135,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.26686918493678213,0.4292715818203607,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.3491748699834919,0.5739624545056575,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.21622047445273992,0.2924702628937228,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.2226209458963491,0.2956738899133802,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.3148569373889429,0.2882268174193454,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.1846546976668119,0.24196641004329125,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.21701588870239252,0.21450601892488633,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.18011870242065053,0.15081246067230872,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.18838653744525027,0.18052389231580376,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.16561437133244808,0.12407171768617858,R10AFRICA
