,scenario,model,forest_change_2050,forest_change_2100,bioenergy_threshold_breached,region
441,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.0,1.734723475976807e-18,0,R10MIDDLE_EAST
442,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.0,-1.734723475976807e-18,0,R10MIDDLE_EAST
443,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,-1.734723475976807e-18,0.0,0,R10MIDDLE_EAST
444,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.0,-1.734723475976807e-18,0,R10MIDDLE_EAST
445,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.0,1.734723475976807e-18,0,R10MIDDLE_EAST
446,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,1.734723475976807e-18,0.0,0,R10MIDDLE_EAST
447,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,1.734723475976807e-18,1.734723475976807e-18,0,R10MIDDLE_EAST
448,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.0,1.734723475976807e-18,0,R10MIDDLE_EAST
449,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.0,0.0,0,R10MIDDLE_EAST
450,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.0,0.0,0,R10MIDDLE_EAST
451,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,-1.734723475976807e-18,0.0,0,R10MIDDLE_EAST
452,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.0,0.0,0,R10MIDDLE_EAST
453,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.0,0.0,0,R10MIDDLE_EAST
454,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.0,0.0,0,R10MIDDLE_EAST
455,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-8.392415783287435e-06,-8.392415783287435e-06,1,R10MIDDLE_EAST
456,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-8.392415783287435e-06,-8.392415783287435e-06,1,R10MIDDLE_EAST
457,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10MIDDLE_EAST
458,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.0,-2.3385608025337443e-05,1,R10MIDDLE_EAST
459,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,-6.0727143420634747e-05,-6.0727143420634747e-05,1,R10MIDDLE_EAST
460,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-7.025112088256645e-05,-7.025112088256645e-05,1,R10MIDDLE_EAST
461,CO_Bridge,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
462,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-7.025112088256645e-05,-7.025112088256645e-05,1,R10MIDDLE_EAST
463,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0,-2.7063183480936087e-05,1,R10MIDDLE_EAST
464,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
465,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
466,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10MIDDLE_EAST
467,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-7.025112088256645e-05,-7.025112088256645e-05,1,R10MIDDLE_EAST
468,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,-6.0727143420634747e-05,-6.0727143420634747e-05,1,R10MIDDLE_EAST
469,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
470,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
471,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-5.742675519125259e-05,-5.742675519125259e-05,1,R10MIDDLE_EAST
472,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10MIDDLE_EAST
473,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
474,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,-0.0021165861199061225,-0.0021165861199061225,1,R10MIDDLE_EAST
475,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
476,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
477,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
478,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
479,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,-0.0004699631623242995,-0.0004699631623242995,0,R10MIDDLE_EAST
480,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,-0.00045562637125104726,-0.00045562637125104726,0,R10MIDDLE_EAST
481,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,-0.0004631886346743012,-0.0004631886346743012,0,R10MIDDLE_EAST
482,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,-1.3312734568019608e-05,-1.3312734568019608e-05,1,R10MIDDLE_EAST
483,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
484,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,-0.0004565716541789541,-0.0004565716541789541,0,R10MIDDLE_EAST
485,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,-4.0016977281384864e-05,-4.0016977281384864e-05,1,R10MIDDLE_EAST
486,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
487,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,-0.0004713023131388339,-0.0004713023131388339,0,R10MIDDLE_EAST
488,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
489,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
490,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
491,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
492,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
493,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
494,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
495,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
496,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
497,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
498,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10MIDDLE_EAST
499,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
500,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10MIDDLE_EAST
501,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,-3.150943093024189e-07,-8.034904887207345e-06,0,R10MIDDLE_EAST
502,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,-2.575895978545865e-05,-4.2065090291849936e-05,1,R10MIDDLE_EAST
503,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,-1.6857545547670303e-05,1,R10MIDDLE_EAST
504,EN_INDCi2030_500f,WITCH 5.0,-3.3066966699524247e-10,-1.569457497990756e-10,0,R10MIDDLE_EAST
505,EN_NPi2020_400f,WITCH 5.0,-3.3066966699524247e-10,-1.569457497990756e-10,0,R10MIDDLE_EAST
506,EN_NPi2020_450,WITCH 5.0,-3.3066966699524247e-10,-1.569457497990756e-10,0,R10MIDDLE_EAST
507,EN_NPi2020_450f,WITCH 5.0,-3.3066966699524247e-10,-1.569457497990756e-10,0,R10MIDDLE_EAST
508,EN_NPi2020_500,WITCH 5.0,-3.3066966699524247e-10,-1.569457497990756e-10,0,R10MIDDLE_EAST
509,EN_NPi2020_500f,WITCH 5.0,-3.3066966699524247e-10,-1.569457497990756e-10,0,R10MIDDLE_EAST
510,SSP1_SPA1_19I_D,IMAGE 3.2,0.03201321727142381,0.05591700446723613,1,R10EUROPE
511,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.03233125301743678,0.05978132139069586,1,R10EUROPE
512,SSP1_SPA1_19I_LI,IMAGE 3.2,0.08154617485273963,0.07413646196425822,1,R10EUROPE
513,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.07845035962398056,0.07157927332125386,1,R10EUROPE
514,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.08059782055595144,0.07377541266487231,1,R10EUROPE
515,SSP1_SPA1_19I_RE,IMAGE 3.2,0.03265547731924778,0.04464413032441683,1,R10EUROPE
516,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.03396291634404397,0.058941443435149066,1,R10EUROPE
517,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.017651881817110027,0.019247144515616543,1,R10EUROPE
518,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.08298937175990523,0.057835522428375474,1,R10EUROPE
519,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.019588276187508524,0.015915480725669173,1,R10EUROPE
520,SSP2_SPA2_19I_D,IMAGE 3.2,0.016410969625282046,0.009907517421141543,1,R10EUROPE
521,SSP2_SPA2_19I_LI,IMAGE 3.2,0.0813861164592854,0.055910846814308746,1,R10EUROPE
522,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.08081372745614795,0.05292197563284462,1,R10EUROPE
523,SSP2_SPA2_19I_RE,IMAGE 3.2,0.015044960053905376,0.007654059326784257,1,R10EUROPE
524,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.000600338253793381,0.0016051812786397612,1,R10EUROPE
525,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.0013023211672492374,0.0012576596924208094,1,R10EUROPE
526,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.0038944270919417656,0.0017092502611962546,1,R10EUROPE
527,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.006960918296699065,0.0013529997855330766,1,R10EUROPE
528,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.006536640288781037,0.0007810749487399404,1,R10EUROPE
529,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.0031792507661829172,0.00115249716676738,1,R10EUROPE
530,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,-0.007782168307978343,0.001064067330109414,1,R10EUROPE
531,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,-0.0051608747894277,0.0007465291222738257,1,R10EUROPE
532,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,-0.005472381974128776,0.002178430020805172,1,R10EUROPE
533,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,-0.014024831973368318,0.016263841691988468,1,R10EUROPE
534,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,-0.005091643712712174,0.0026630699387902024,1,R10EUROPE
535,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,-0.004153303940178904,0.017441309515063397,1,R10EUROPE
536,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,-0.00577550136094504,0.004340253334498861,1,R10EUROPE
537,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,-0.002984927080300348,0.01755199599105875,1,R10EUROPE
538,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,-0.003922894478223332,0.01768655631613958,1,R10EUROPE
539,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,-0.008875081840475918,0.01700244153174485,1,R10EUROPE
540,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,-0.004819600419040948,0.017466372401273966,1,R10EUROPE
541,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,-0.0036332185647506565,0.017890616343726046,1,R10EUROPE
542,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,-0.002745494729654324,0.017979653593931805,1,R10EUROPE
543,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,-0.002849942908588865,0.018106027725267954,1,R10EUROPE
544,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,-0.006278830214996534,0.006028438649434642,1,R10EUROPE
545,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.0027232946572965933,0.004985785231765794,1,R10EUROPE
546,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,-0.0038301010271667713,0.001186892548438928,1,R10EUROPE
547,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,-0.0056056044877232925,0.01293185572442937,1,R10EUROPE
548,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,-0.004157256738234638,0.008597196063058754,1,R10EUROPE
549,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,-0.004717567208898821,0.010219675174717308,1,R10EUROPE
550,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,-0.005797488345654356,0.007913177812268468,1,R10EUROPE
551,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,-0.0039231524055658995,0.017754167783345376,1,R10EUROPE
552,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,-0.0038781282795948002,0.017553749410050667,1,R10EUROPE
553,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,-0.001617347992883822,0.004997113647811052,1,R10EUROPE
554,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,-0.002253602539849242,0.0061540466230322055,1,R10EUROPE
555,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,-0.005699513077466356,0.016372122096349223,1,R10EUROPE
556,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,-0.01129700158674013,0.0037654986688722136,1,R10EUROPE
557,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
558,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
559,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
560,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
561,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.0,0.021558675204518235,1,R10EUROPE
562,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
563,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
564,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
565,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.021558675204518235,1,R10EUROPE
566,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
567,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
568,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.021558675204518235,1,R10EUROPE
569,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
570,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.021558675204518235,1,R10EUROPE
571,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
572,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
573,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,0.0,0.021483968437069872,1,R10EUROPE
574,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.021558675204518235,1,R10EUROPE
575,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
576,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,0.0,0.021410450186376384,1,R10EUROPE
577,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
578,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
579,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
580,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
581,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
582,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
583,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
584,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
585,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
586,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
587,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
588,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
589,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
590,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
591,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
592,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
593,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
594,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
595,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
596,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
597,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
598,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
599,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
600,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
601,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
602,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10EUROPE
603,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10EUROPE
604,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10EUROPE
605,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10EUROPE
606,EN_INDCi2030_500f,WITCH 5.0,-0.07953962003743031,-0.0730327825788416,1,R10EUROPE
607,EN_NPi2020_400f,WITCH 5.0,-0.07953527331696514,-0.07302843585837643,1,R10EUROPE
608,EN_NPi2020_450,WITCH 5.0,-0.06880603767069937,-0.07562498322918154,1,R10EUROPE
609,EN_NPi2020_450f,WITCH 5.0,-0.07953527331696514,-0.07302843585837643,1,R10EUROPE
610,EN_NPi2020_500,WITCH 5.0,-0.07240360119240155,-0.07562498322918154,1,R10EUROPE
611,EN_NPi2020_500f,WITCH 5.0,-0.07953527331696514,-0.07302843585837643,1,R10EUROPE
612,SSP1_SPA1_19I_D,IMAGE 3.2,0.03958246932444642,0.10130362588525804,1,R10REST_ASIA
613,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.03985396529062146,0.10250874755766914,1,R10REST_ASIA
614,SSP1_SPA1_19I_LI,IMAGE 3.2,0.017318205771490736,0.030077394413931258,1,R10REST_ASIA
615,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.017973080424037113,0.02882105640977145,1,R10REST_ASIA
616,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.017776707861388574,0.031710562588756874,1,R10REST_ASIA
617,SSP1_SPA1_19I_RE,IMAGE 3.2,0.0388686025418476,0.09868202140998517,1,R10REST_ASIA
618,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.04033680830840075,0.1025916679814532,1,R10REST_ASIA
619,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.028998183038599912,0.06835938583732909,1,R10REST_ASIA
620,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,-0.0030659103496856743,-0.007413380205359366,1,R10REST_ASIA
621,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.029572132440489618,0.06978864547851615,1,R10REST_ASIA
622,SSP2_SPA2_19I_D,IMAGE 3.2,0.028036178714273385,0.06639583249858,1,R10REST_ASIA
623,SSP2_SPA2_19I_LI,IMAGE 3.2,-0.005975081308046082,-0.009811644372897887,1,R10REST_ASIA
624,SSP2_SPA2_19I_LIRE,IMAGE 3.2,-0.006648932584667144,-0.01114382365479788,1,R10REST_ASIA
625,SSP2_SPA2_19I_RE,IMAGE 3.2,0.028579721751809672,0.06607570377103811,1,R10REST_ASIA
626,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.0387079102554706,0.04835626619852401,1,R10REST_ASIA
627,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,-0.03929998448376548,0.0483059650532191,1,R10REST_ASIA
628,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,-0.039656528363646415,0.048229594117496666,1,R10REST_ASIA
629,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,-0.036936324165317336,0.04737343176056524,1,R10REST_ASIA
630,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,-0.036936324165317336,0.046320409714236066,1,R10REST_ASIA
631,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,-0.03720575084689526,0.04823698737367682,1,R10REST_ASIA
632,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,-0.046919956189492795,0.048759466634539395,1,R10REST_ASIA
633,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,-0.0453588919157657,0.04689889813827747,1,R10REST_ASIA
634,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,-0.05256452319883015,0.041660888318170664,1,R10REST_ASIA
635,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,-0.044317456984534154,0.035444700973056686,1,R10REST_ASIA
636,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,-0.05256452319883015,0.03925956855844698,1,R10REST_ASIA
637,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,-0.04237378980314527,0.035175071871777985,1,R10REST_ASIA
638,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,-0.05181619621997985,0.0389639853717228,1,R10REST_ASIA
639,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,-0.04250283524234144,0.03461397983711939,1,R10REST_ASIA
640,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,-0.04875827940329086,0.03370953985322839,1,R10REST_ASIA
641,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,-0.046955549428533916,0.033881719790150144,1,R10REST_ASIA
642,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,-0.047103073820732366,0.03516275626024962,1,R10REST_ASIA
643,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,-0.04764550334311157,0.03498350826471924,1,R10REST_ASIA
644,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,-0.04764550334311157,0.03487389988489803,1,R10REST_ASIA
645,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,-0.044348861973758535,0.03520110561435913,1,R10REST_ASIA
646,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,-0.05097062549199738,0.029994703969023984,1,R10REST_ASIA
647,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.05059583884368313,0.030532118855253698,1,R10REST_ASIA
648,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,-0.05128013758315059,0.04777355412127432,1,R10REST_ASIA
649,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,-0.05106406951699133,0.032001107112361316,1,R10REST_ASIA
650,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,-0.051100995151733886,0.03683309103365012,1,R10REST_ASIA
651,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,-0.05090827098071504,0.034108693073417296,1,R10REST_ASIA
652,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,-0.05097062549199738,0.041754514948306676,1,R10REST_ASIA
653,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,-0.05256452319883015,0.03319054065891075,1,R10REST_ASIA
654,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,-0.05256452319883015,0.03420316845541299,1,R10REST_ASIA
655,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,-0.04815118898357562,0.030327766825488933,1,R10REST_ASIA
656,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,-0.04457373438176715,0.033653226551220994,1,R10REST_ASIA
657,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,-0.05296215362845491,0.030179358017028257,1,R10REST_ASIA
658,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,-0.04961932430389787,0.03359213238861497,1,R10REST_ASIA
659,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-0.015607840929879158,-0.015607840929879158,1,R10REST_ASIA
