model,scenario,final_demand_reduction,electrification,share_food_crop,transition_speed_score,Region
IMAGE 3.2,SSP2_SPA2_19I_RE,0.0,0.11521456885942925,0.029768972859958304,0.14498354171938754,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.28212520503367833,0.14265535594440282,0.49154598373694425,0.9163265447150254,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.2719731360356997,0.14999522199182475,0.4354040754629478,0.8573724334904722,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.2627861834661545,0.18008449207633137,0.4209514486502682,0.8638221241927541,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.14697955948007127,0.10397627080345834,0.36048371462646533,0.611439544909995,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.14149189785892777,0.12444614338404425,0.36048371462646533,0.6264217558694374,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.24588047169613758,0.1805642400777038,0.41899401548525295,0.8454387272590943,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.01341753665054492,0.2295087666668439,0.4682589616377628,0.7111852649551517,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.0,0.18854677912782586,0.405091082862729,0.5936378619905549,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.0,0.10393251556807477,0.3372075997534,0.44114011532147474,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.2946841847338809,0.29400089247778943,0.23282903426540713,0.8215141114770774,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0,0.08123361357680245,0.3321590345594103,0.4133926481362128,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.18035018034070058,0.24043137931897582,0.21481408344334754,0.635595643103024,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0,0.08121314562259982,0.3237539535185212,0.40496709914112106,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.024027699507468005,0.23590976009375608,0.20054934342383907,0.4604868030250632,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.0,0.19751353649566786,0.18830172451788002,0.3858152610135479,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.0018377697398467582,0.25331206666582146,0.2423568123376985,0.49750664874336675,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.03481486184064942,0.18025089764539864,0.15482022748917443,0.36988598697522246,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.02451783685886211,0.1878233403833983,0.17598767063224605,0.38832884787450644,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.024991291198369476,0.18209630186163558,0.17950596738539917,0.38659356044540427,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.012221264467626733,0.19136070930175098,0.18609271909099778,0.3896746928603755,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0,0.07297634251399561,0.26659101723047834,0.33956735974447394,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0,0.08980541614302337,0.25854222220200085,0.34834763834502425,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0,0.14225743941153832,0.4978906555423406,0.6401480949538789,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.0,0.12136876874388897,0.13330705138034776,0.25467582012423673,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0,0.0934684938385552,0.15113207465279013,0.24460056849134532,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0,0.05920731783604632,0.21592712740471606,0.27513444524076236,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0,0.05914774076087155,0.25854222220200085,0.3176899629628724,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.0,0.14342123081839075,0.17841635753193325,0.321837588350324,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0,0.09887021085951953,0.17388558182143438,0.2727557926809539,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0,0.07280545774519451,0.25854222220200085,0.3313476799471954,R10INDIA+
