model,scenario,electricity_price,region
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,4.624498076923079,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,-10.942501923076922,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,5.304336538461538,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,4.507051923076926,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,3.1760980769230756,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,3.150698076923078,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,4.437098076923078,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,5.641236538461541,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,5.5492365384615425,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,8.172051923076921,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,5.396213461538466,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,7.328805769230769,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,5.265313461538458,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,5.8822673076923095,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,4.198536538461539,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,5.062790384615386,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,3.6080365384615405,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,2.72205769230769,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,3.0121197115384604,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,3.240513942307693,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.7407490384615372,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,2.948833653846153,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,3.616325961538463,R10AFRICA
WITCH 5.0,EN_INDCi2030_500f,1.2137553913736365,R10AFRICA
WITCH 5.0,EN_NPi2020_400f,2.6054755765209308,R10AFRICA
WITCH 5.0,EN_NPi2020_450,3.538752532242995,R10AFRICA
WITCH 5.0,EN_NPi2020_450f,2.6144935644347598,R10AFRICA
WITCH 5.0,EN_NPi2020_500,3.2548240296092352,R10AFRICA
WITCH 5.0,EN_NPi2020_500f,2.6374362210523614,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D,5.747190398120882,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,9.540013124740828,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LI,6.291424202947052,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,5.42871373127095,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,8.006530727439202,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE,8.534173965392394,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,15.101915160774904,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,8.014975587970511,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,8.437434622006137,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,8.803234449097125,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_D,7.345733984545539,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LI,7.609798891567905,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,8.292752743678378,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_RE,7.41014572197858,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,14.775507875430977,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,13.445846381827996,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,14.799427655694116,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,12.388951768145835,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,11.195610875900195,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,14.001322836284336,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,13.61188115691778,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,12.835945766305533,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,12.03906858019221,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,18.290919034842084,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,11.43270725648694,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,18.011531981183403,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,11.225177151139947,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,13.6740010159587,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,11.24738904938056,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,18.28716812836072,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,15.336133439705995,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,12.418664758688314,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,12.439125524485556,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,12.952153546810434,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,10.982510456971733,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,10.091212905385797,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,16.026578222840676,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,9.991887301049713,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,9.870580849419161,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,10.1404718052318,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,10.473022804897274,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,11.895015907781405,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,10.607392395081666,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,10.49758169094173,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,9.856534259415008,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,10.679173350297438,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,10.374391587220513,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,2.046168269230769,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,3.123037499999999,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,2.141483653846155,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,2.8093990384615353,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,2.0674283653846146,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,2.7242129807692343,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.6800591346153873,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,4.470728365384613,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,3.3651822115384604,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,3.692951442307699,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,3.468320673076928,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,13.956874519230766,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,2.7242129807692343,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,2.0674283653846146,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.9033283653846134,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.9866514423076929,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,7.439528365384618,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,3.907836057692311,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,5.460997596153845,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,4.979359134615393,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,6.529862499999993,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,8.455808653846155,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,7.002412500000002,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,11.170604807692307,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,3.7292725961538444,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,3.2739187499999964,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,2.876034134615381,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,11.967487980769231,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,10.90376490384616,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,2.4177495192307674,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.6105572115384597,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.5955110576923097,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,2.3543033653846095,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,6.70071875,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,5.968764903846154,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,13.38958028846153,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,-0.6828043269230761,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,9.554634134615384,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,4.3454110576923135,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,6.690118749999996,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,4.752018749999998,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,3.5876264423076876,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,2.477011057692309,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.948249999999998,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,6.09662548076923,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,5.700035576923074,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,6.728386538461539,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,2.953978846153845,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,6.414055769230771,R10CHINA+
WITCH 5.0,EN_INDCi2030_500f,2.2640702781421487,R10CHINA+
WITCH 5.0,EN_NPi2020_400f,2.7740581786903684,R10CHINA+
WITCH 5.0,EN_NPi2020_450,2.8655761572980216,R10CHINA+
WITCH 5.0,EN_NPi2020_450f,2.748096009481503,R10CHINA+
WITCH 5.0,EN_NPi2020_500,2.782354736438589,R10CHINA+
WITCH 5.0,EN_NPi2020_500f,2.740990698432836,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D,8.179848618570496,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D_LB,11.842118816279523,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LI,8.006065264275776,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE,6.073082021643977,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,9.82998238277463,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE,6.7056135407372075,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,14.81042884797293,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_D_LB,7.877869705602308,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,10.195448905242923,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,9.069900841717889,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_D,7.726701637474957,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LI,8.196467674691146,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LIRE,10.6539298571176,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_RE,13.803431006779839,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,13.686979701510177,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,13.404214445293936,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,13.708492418184429,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,11.525687043117836,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,11.31575608291181,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,13.50453375601766,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,13.972633972088767,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,12.54464710248297,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,11.496713084555386,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,28.43608300122812,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,11.249786433454522,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,18.639244283672653,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,10.807227095461931,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,13.368735614143583,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,11.703730536126555,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,17.732302252003663,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,15.541728128635937,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,12.99734320625162,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,12.700971725312032,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,12.853288714926952,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,10.189465976586577,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,9.240667095252656,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,14.418563617764677,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,10.658824690721163,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,10.006892071361504,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,9.674821538227397,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,9.550659443498342,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,11.200626760251312,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,9.944275130078337,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,9.540078525430124,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,8.773381158059342,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,11.335624739241023,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,10.8713509861641,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,3.8275221153846175,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,4.909537499999999,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,3.3486451923076928,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,4.07911442307692,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,2.9633480769230776,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,3.3031173076923057,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_Bridge,2.959948076923082,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,5.020494230769229,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,3.7409865384615397,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,4.509878846153844,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,3.7057403846153836,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,4.728101923076922,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,3.3031173076923057,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,2.9633480769230776,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,3.16386346153846,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,2.8338480769230774,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,5.111063461538459,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,4.286178846153847,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,4.625032692307693,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,4.055878846153844,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,6.123961057692307,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,8.322899519230772,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,7.093847596153843,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,10.758547596153853,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,5.387173557692309,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,5.281350480769232,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,4.98701201923077,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,6.71411201923077,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,6.589073557692304,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,4.6150504807692325,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,3.514742788461538,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,3.4716043269230763,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,4.5717427884615365,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,5.976727403846153,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,5.640065865384619,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,12.411635096153846,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,5.1695427884615395,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,8.41628894230769,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,4.850396634615388,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,6.329158173076921,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,5.109419711538463,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,4.495873557692304,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,3.917942788461536,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,3.073058173076923,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,4.56383125,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,5.330115384615381,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.9085649038461519,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,3.246118750000001,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,5.00903413461538,R10MIDDLE_EAST
WITCH 5.0,EN_INDCi2030_500f,2.1737845236172184,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_400f,3.0955861952061223,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450,6.872245324981064,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450f,2.807082298597356,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500,5.116917192576038,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500f,2.594576423434777,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D,3.607110541701587,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D_LB,5.439214439920754,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LI,2.9301148672679815,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2.2100975856128358,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,4.746701070833588,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE,3.468183931502118,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,6.21905148661223,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_D_LB,6.250908849036595,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,5.126988122552309,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,5.591818708384704,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_D,5.198794582521,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LI,2.7244952132218465,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LIRE,6.383942186131467,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_RE,8.053355225358278,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,13.762007367973938,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,14.510125081861878,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,13.455626640457274,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,12.161745839529749,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,12.58608247518721,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,13.893822122750967,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,13.84212939473665,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,12.909257708542581,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,11.7646062910234,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,15.439788078092585,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,11.181065787839772,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,15.019297773712738,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,10.774996977599836,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,13.28395782941878,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,12.129852384935559,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,17.799599437637916,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,11.012472703961675,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,11.677203408638574,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,11.874345749443519,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,12.545914753729734,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,10.212410193515383,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,9.592105712738645,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,14.971557380824438,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,9.743036551407288,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,9.366265890495084,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,9.08445246061837,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,9.487205994336916,R10EUROPE
