model,scenario,shannon_index,region
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.1745120714751627,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.1936417109632862,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.1795356672145856,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.0181177775222643,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.0571186245861464,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.0188127558504603,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.0335336874739163,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.7216386304361067,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.1936417109632862,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.1745120714751627,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.1896020985007663,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.1947071844207424,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.9154006253934396,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.0121442217805037,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.9372076824463884,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.9565639562899934,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.0821904189129383,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.9692807775967274,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.0620140600878434,R10AFRICA
