model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
IMAGE 3.2,SSP2_SPA1_19I_D_LB,R10REST_ASIA,0.22115856622657343,1.1944640204584742,0.0,2.0184779736147824,1.3108433300335802,0.22653384691973194,0.22115856622657343,0.5972320102292371,0.0,0.6483976228033094,0.46259144852552003,0.04476677715952429
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10REST_ASIA,0.30119816036734004,1.3606199230481644,0.0,1.9934244664540186,1.1777027625232082,0.35452940884169093,0.30119816036734004,0.6803099615240822,0.0,0.6389749452414605,0.3632681478566334,0.10826758254731401
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,R10REST_ASIA,0.33588168803302676,1.191329913864257,0.0,2.0524710766336858,1.2298476253790165,0.23637026410975112,0.33588168803302676,0.5956649569321285,0.0,0.6611825014639493,0.4021683868192008,0.0496467933438148
IMAGE 3.2,SSP2_SPA2_19I_D,R10REST_ASIA,0.22290173958107456,1.198769736011989,0.0,2.17142777907178,1.5980516344326912,0.20825799099886994,0.22290173958107456,0.5993848680059946,0.0,0.7059223713632975,0.6768497869557787,0.0356998098936316
IMAGE 3.2,SSP2_SPA2_19I_LI,R10REST_ASIA,0.19959156327430339,1.3658788804311028,0.0,2.027048215312547,1.3765991725523874,0.3078341789618702,0.19959156327430339,0.6829394402155514,0.0,0.6516209090133781,0.5116455230225561,0.08510127380494902
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10REST_ASIA,0.35909076186011946,1.368800107443862,0.0,1.9863082358454442,1.360267717439928,0.2754736342204346,0.35909076186011946,0.684400053721931,0.0,0.636298515708059,0.49946220386726653,0.06904664954288527
IMAGE 3.2,SSP2_SPA2_19I_RE,R10REST_ASIA,0.3715444080647456,1.1994717201211562,0.0,2.0379663951035614,1.4073063945705555,0.2302532799441646,0.3715444080647456,0.5997358600605781,0.0,0.6557272597559256,0.5345532115073536,0.04661205201976846
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,R10REST_ASIA,0.10304900358472872,1.2383272258259905,0.0,1.8796783753768014,1.0270768152198952,0.3797147673326509,0.10304900358472872,0.6191636129129953,0.0,0.5961947974057179,0.25090069643070095,0.12076247318368843
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,R10REST_ASIA,0.10289141727557756,1.238437527094321,0.0,1.883326701249855,1.0273703140555626,0.38001447007214917,0.10289141727557756,0.6192187635471605,0.0,0.5975669405600373,0.2511196475261188,0.12091116088074054
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,R10REST_ASIA,0.08912918915517339,1.2386049946742883,0.0,1.902015994035657,1.03122533770175,0.3517679276489219,0.08912918915517339,0.6193024973371442,0.0,0.6045960235003849,0.2539955078281722,0.10689756410940142
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,R10REST_ASIA,0.09870999737152808,1.2404824030969808,0.0,1.8724425984767863,1.0325073393660134,0.30560839528153283,0.09870999737152808,0.6202412015484904,0.0,0.5934734062567336,0.2549518852805045,0.08399702414036612
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,R10REST_ASIA,0.09711675170502954,1.2427914890350091,0.0,1.8738542073617168,1.0367158881767307,0.28502988390238854,0.09711675170502954,0.6213957445175046,0.0,0.5940043153738002,0.2580914765164664,0.07378766979529745
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,R10REST_ASIA,0.0864057737928834,1.2385887826073696,0.0,1.9009457014462507,1.030556389249029,0.34478974386725775,0.0864057737928834,0.6192943913036848,0.0,0.6041934841711766,0.2534964700852513,0.10343556680554283
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,R10REST_ASIA,0.0975246931749957,1.237443080560224,3.7711143601142325,1.917921365015725,0.9732360598601757,0.33614758523793775,0.0975246931749957,0.618721540280112,0.5178393495618342,0.6105780675026506,0.21073531608998103,0.09914804288666307
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,R10REST_ASIA,0.09595113026179108,1.241522969073891,2.3947326695829916,1.8974266987217083,0.9839738632676458,0.31486027907934117,0.09595113026179108,0.6207614845369455,0.328838292762293,0.6028699797292691,0.2187457527007493,0.08858704322925673
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,R10REST_ASIA,0.09394990161908506,1.2530089724876132,2.3155794386991513,1.8890911703259237,0.9963657092186077,0.2679674302690372,0.09394990161908506,0.6265044862438066,0.3179691825517599,0.5997349696934638,0.22799011048173914,0.06532269232779553
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10REST_ASIA,0.1054105741215886,1.2666399414087182,4.575563917269843,2.024380075598348,0.935079470132711,0.5271023124379364,0.1054105741215886,0.6333199707043591,0.6283042136982132,0.6506174159672534,0.18227037482626673,0.19388397581845393
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,R10REST_ASIA,0.0906259082207706,1.258274630228794,2.259464797988084,1.8855832792608351,1.0044197902256864,0.27469682147309815,0.0906259082207706,0.629137315114397,0.3102636699971539,0.5984156443704134,0.23399848136700915,0.0686612593437982
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,R10REST_ASIA,0.10052417059514808,1.2672311890168912,4.47887959038726,1.954818887061629,0.9399579397532397,0.4175490397500057,0.10052417059514808,0.6336155945084456,0.6150277802186982,0.6244553043636939,0.18590972918673285,0.13953270813314642
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,R10REST_ASIA,0.0913017542000075,1.2589227904286315,2.177228515384022,1.8840565852406654,1.02560603628988,0.2735079333928475,0.0913017542000075,0.6294613952143158,0.2989712033606394,0.5978414514881414,0.2498034905180704,0.06807143146634499
