,2020,2030,2040,2050,2060,2070,2080,2090,2100,scenario,model,temperature_category
0,0.014279983189978694,0.010316910286757843,0.011449458344061436,0.011876012146405232,0.0106237543380088,0.012532684576415659,0.011891148742777784,0.01049364265925261,0.008399970135253334,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280049608313432,0.010821460387281922,0.01133904626164682,0.011668422997090434,0.010858552029909709,0.012421220294445794,0.011851991394838418,0.010534811654542422,0.008408334048040386,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202862799546292,0.011085550807382008,0.010753150040904814,0.011283766179485148,0.010992216171950677,0.010941068069318124,0.010501435914870448,0.009382886586808737,0.007668185541152657,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202908177055962,0.010722395126189208,0.010736519682077715,0.011248657020118192,0.010801928277225842,0.010966454069589666,0.010614866526798715,0.010063293779362301,0.008936252128336689,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.0142799974292986,0.01031695507656056,0.01138628859276242,0.01185409431128384,0.01056987282494227,0.012421518032682337,0.011858601667035073,0.011134671940065765,0.009332464947842371,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280049608313432,0.010821443628167289,0.011358414905928498,0.011656396656929642,0.010847727941739745,0.012268542550415651,0.011872184552066602,0.011186337915117533,0.009312165092481287,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202893064336565,0.011085630195871728,0.010696267932239387,0.011187149770761691,0.010916507874386187,0.010861048635566266,0.010584282135538753,0.010119580652208107,0.008825646328951177,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.01420289505423983,0.010722264853081106,0.010657269862075214,0.011107988474673501,0.01072846326114023,0.01071180535671483,0.010173352300545365,0.009676939369890485,0.008384754277698827,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280037317368424,0.01031695966180558,0.011142997044571008,0.011815899928239582,0.010195287420241807,0.01182219345448483,0.011970067203018582,0.01056672841794592,0.008588351422664732,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280097915210139,0.010821461269691909,0.011014897382537744,0.01171687447587198,0.010492633872284694,0.011700694323776717,0.011962156698779144,0.010642370140748222,0.008556595072935907,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202879941574964,0.011085388523799335,0.010709126988140784,0.01106421632880156,0.010894060129605173,0.010658725799114215,0.010167363567195328,0.009697427085344946,0.00835923518198166,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.01420289505423983,0.010722240629534833,0.010745637346086852,0.011075906752242352,0.01063189133634806,0.01037932191387688,0.010518563924779116,0.010103159971360244,0.008688596650796687,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280037317368424,0.01031695995439404,0.01117722885605952,0.011759752121518703,0.00999873354004895,0.011579111658737729,0.012373166510829972,0.010748421304231967,0.009288273072002091,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280097915210139,0.010821451040600309,0.011100156481087952,0.011624497744999539,0.010343737177849652,0.011395184659125208,0.012387166687721652,0.010749267207146068,0.009225389832486245,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202879941574964,0.01108537198219564,0.010668411985888231,0.011000821669069707,0.010842364520634456,0.01034078742393623,0.01049698761802917,0.010098270582094768,0.008649704601074237,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.01420292331057931,0.010722119297137029,0.010193879868338489,0.010552577987789339,0.010184511250319401,0.009260761967170251,0.010337428067769655,0.009556311379358251,0.008675955909821138,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280002342927828,0.010316759462504337,0.010690225892689711,0.01101618689714975,0.00989115328851811,0.010819056182569632,0.011365533704951015,0.010643266989629991,0.009249989363772715,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280054521987155,0.010821207249744126,0.010448794082424705,0.010908006427543505,0.010063080162535931,0.010642273726711131,0.01127457284911123,0.010803662169349392,0.009223360052306596,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202877351207517,0.01108510228333535,0.0099357385257411,0.010623447702445417,0.01017952972127569,0.00920604857742558,0.010355561469581474,0.009604822426976412,0.008647162603971513,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202892463859355,0.010722005245667932,0.010292302012669285,0.010587896233209191,0.010084274562455744,0.00918141373134393,0.010228769148147288,0.00973163095398649,0.008687738005507557,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280002342927828,0.010316769041797586,0.010686737253744956,0.011043525758966635,0.009809718896821504,0.010750499353959258,0.011371504234669948,0.010610277951470954,0.009074804823083442,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280054521987155,0.01082122972209256,0.010500280481993673,0.010961486419800888,0.009986191808945626,0.010565117836529855,0.011237875866511563,0.010752091085435742,0.009003730260179671,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202877351207517,0.011085109640863953,0.009937140858675234,0.010647072676212715,0.010105897969190349,0.009176113672903056,0.010208939709666838,0.00979050393512034,0.008681211115259447,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.01420290040454904,0.010721935160311344,0.009947103020491491,0.010173298381772219,0.00967067980228755,0.008916929579827147,0.009330600426149388,0.009619707361759464,0.008356487544285102,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280036406809294,0.010316716402061636,0.010577646147834581,0.010667965948700269,0.009609720276218538,0.010471987407886612,0.010493598483612913,0.009805343762321525,0.009615428229345087,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280096715122629,0.010821201366650473,0.010291546277398691,0.0105890026575269,0.009668804436000012,0.010357640497693783,0.010428573003991493,0.009845051129028663,0.009605959207081282,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014202878482200783,0.011084927716572759,0.009767649372789554,0.010140686688802443,0.00972257925647821,0.008846814848723163,0.009308312445036738,0.00972639264259798,0.008305849319407178,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014202893594858311,0.010721886449097372,0.010070313324110928,0.010177043544286257,0.009644793378135183,0.008867548167299776,0.009290820972294908,0.009421079244443917,0.008679087778488408,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280037317368424,0.010316713008559039,0.010589568514040873,0.010662958306318873,0.00961841561683921,0.010423711410482287,0.010457611104802643,0.009831777449454265,0.00962633895812684,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280097915210139,0.010821198031485417,0.010316455585603535,0.010614293169306448,0.009688025753011155,0.01031340120860276,0.01038877369248417,0.009877103649544567,0.009559284325491708,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014202878482200783,0.01108493503256328,0.009808610482475966,0.010176112999670505,0.009688793632695161,0.008815363096912507,0.009244726358746258,0.009458843937795343,0.008662569443892739,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280003565790523,0.010317597588774883,0.020981608194883622,0.014622105408295685,0.011326000645237913,0.013644458665465514,0.011759339967101509,0.008025782519787956,0.008014113880392117,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014280055744893494,0.010822079341479465,0.020482791214578775,0.014440130293145653,0.011336271451566316,0.013753681667102996,0.01144835450141167,0.008061857218272838,0.008196996975938458,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014202864077708606,0.01072283009747435,0.01922910479014266,0.013252170536140442,0.011624927074076757,0.01169863931212787,0.01022162541516303,0.007745623397691925,0.007597271283451642,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014280000239053925,0.010317348770905552,0.019714541483709824,0.0134828656894788,0.011667432630914784,0.014277561067726846,0.011997855301550113,0.007982231490309402,0.008255991592863783,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014280052418109824,0.01082192337198713,0.019040879672479447,0.01287362425770582,0.01179758510177278,0.014213141394942298,0.011967783805661904,0.008019297507482157,0.008333355233535214,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.01420284896521102,0.011086117821982908,0.01900839059394754,0.012814973796628368,0.011545728019161743,0.011733770759855273,0.010196298738646433,0.007777738115326436,0.007663714092636501,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.01420285928332058,0.01072277854748714,0.017957622420393036,0.012862833944232694,0.011382056751286757,0.012069506258527655,0.010623392406943648,0.007630749889572207,0.007930725163495732,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280000239053925,0.010317316960045392,0.017810901161490724,0.01388670929470889,0.011216110250093676,0.014132650239116203,0.012913799422587661,0.00823890369386275,0.008022984141588863,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280052418109824,0.010821801773271154,0.017050607262054904,0.013661578494942508,0.011356584934106595,0.01410608340101303,0.012923787919723439,0.008258573196075671,0.008116047879559421,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014202842525267748,0.011086030435166387,0.017704532873051633,0.012673884890565573,0.01144348569306344,0.012031919368766509,0.010576491122565087,0.007648783813590565,0.007917053661665441,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014202902587211113,0.010722714976853861,0.016473409434824518,0.013487360289399146,0.011054604216886952,0.01170793277333712,0.011399758179166294,0.007815967398690586,0.007613870969492681,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280000239053925,0.010317221752459237,0.016469106691044354,0.014514563158466632,0.010852419483269378,0.01340814565760881,0.013697683816162064,0.00865516822577754,0.007602480017817583,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280052418109824,0.01082176586056902,0.015631867197156805,0.014220636068192261,0.010958823951939346,0.01340007926939242,0.01354507011046003,0.008799566126956959,0.007659867015712899,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014202887474519832,0.011086031028290927,0.016156557285921958,0.013468026136708482,0.011141599581750285,0.01169457524569169,0.01130219794638475,0.00786531124700196,0.0076702462117537095,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280000239053925,0.010317398277436263,0.021469837282561965,0.014620957543098258,0.010930205394617261,0.012206318955104739,0.0105129977390108,0.008224167608582186,0.008483019530788824,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280052418109824,0.010821977449500373,0.0205948275926858,0.014033726023214508,0.011068774690308033,0.012623265667385822,0.010118417192996849,0.008299484054888253,0.008659295264595284,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280016367800382,0.010317251119896335,0.015581559053898084,0.014520341785736189,0.010831678441614928,0.013307936815145048,0.013800458843534967,0.008907094981900466,0.00755900209258561,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014280069390240227,0.010821810281024004,0.014884085374836374,0.01412263945906906,0.01090225822206963,0.013148227469425008,0.013830897594353705,0.008994639164814404,0.007573186967830382,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014213297779590446,0.010743689674195313,0.009987615737274299,0.010290279696462788,0.009139570964907199,0.008223075149083131,0.008611210285622626,0.008000747948139453,0.007656972164941097,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.015457444764235688,0.011568142779707436,0.012112454350017655,0.0120613995539997,0.010372534547322742,0.01145738225268068,0.011499919152138887,0.010100696339156648,0.009914923300615067,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.01545750590243298,0.012138220500810298,0.011955107509405276,0.011748835857799397,0.01043995148548262,0.01174836488491606,0.011459015499420801,0.010082668830710148,0.010144470808371168,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014213266987787354,0.011111713175841755,0.009980936910316287,0.010143720707850152,0.009345332381293705,0.008393804618725709,0.008619878757691185,0.007939746816236899,0.007785849491747766,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014204284200731537,0.013144499267533334,0.013643560937621002,0.013245290585343936,0.010567219703984262,0.010709122096560891,0.009538449055543557,0.008412396644414169,0.00788507001592731,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014281139053196546,0.012045806999606943,0.013602066921474948,0.013994328222231088,0.010637680399497222,0.01280762789793022,0.011387605515047377,0.008863713085268185,0.008184038339375697,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014204029995136282,0.011959068623571595,0.012601510742277843,0.01367585864266135,0.011226013380565324,0.011225300574052079,0.011689449921768038,0.009987023542313343,0.007566334671805761,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014281089000161836,0.011636795703659594,0.0129395403411486,0.01384078562983348,0.01125968482754212,0.013071082228899454,0.013408654275399964,0.011220506880757822,0.007830955961812472,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014203970305020106,0.011958891813790146,0.012464200859574993,0.013609294921347175,0.010916522015997701,0.01067365050670217,0.010640203087765433,0.008255874929166315,0.007856584674078205,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014281055273743817,0.010911371450840791,0.012785919626757685,0.013724355197393661,0.010840284461394765,0.01273206531112719,0.012529110311348679,0.008836742030702482,0.008149114284502077,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014203893938568924,0.011385332861645909,0.01164248965289707,0.013010069670904113,0.011159534324141959,0.01104560487099985,0.011663207015474169,0.01030499125708766,0.007965710775467752,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014281022131684612,0.01067636658489139,0.01243497923259019,0.013005199675452116,0.010884197193316474,0.012929574733707209,0.013438883877034244,0.01105194990076321,0.0085887374897753,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014203783009365412,0.011147838930770522,0.011672481881638231,0.012917616590036898,0.010864904849090183,0.010724464056141624,0.010776155616308035,0.008764606749835738,0.007764905189133104,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014280865776273443,0.010422061298694794,0.012729334978671538,0.012737063406114078,0.010810157532603382,0.01265350260303282,0.012530965941842413,0.0096852772955761,0.008008014345427198,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014203629365562137,0.011156115113299819,0.011544587431089241,0.012402278275405635,0.010895980286588551,0.011037563443232933,0.01146203769878717,0.010171517870316945,0.008819381329489619,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014280863261586837,0.01030758079524184,0.012522978281409242,0.012246232461030498,0.010661073724272462,0.012926108895590684,0.013002413510807205,0.01104312534268147,0.00935888321123945,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014203605480991087,0.010732751146076252,0.011579108167472955,0.012112052342876963,0.01057031502504629,0.01102552155908941,0.010826594328929002,0.009359923855208702,0.007756424030369675,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014280779152695025,0.010181385904501501,0.01190736758749525,0.011993095238168033,0.010371563255522954,0.0127123562071661,0.012118633856675977,0.010472445260911437,0.008211738166118518,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014203536794284478,0.010644856861750766,0.011344659991504727,0.011829067512396816,0.01049139937200855,0.01104347832809022,0.010931364749460801,0.010328233865713873,0.00902931254456588,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280726323391356,0.010321509481760558,0.011824427712570158,0.012049905083414688,0.010313054314804355,0.012592474870500428,0.012085695672251833,0.01135141663346923,0.009659918125458284,CD-LINKS_INDCi,AIM/CGE 2.1,C4
0,0.014203370370563054,0.010266092894004588,0.011011418222215519,0.011636563081605104,0.010359026828153674,0.010741147066915613,0.010475612480035762,0.009841208774626806,0.00814213186497009,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280652368670953,0.009746580538884145,0.011792115356309776,0.012283874534826536,0.010172490070412803,0.012340206890964309,0.011714099159658715,0.010704222314419249,0.008797024047568684,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014203326173339383,0.010325305423990969,0.011020239656131577,0.011642123601015929,0.010278470033866255,0.01065118098929719,0.010475060997746685,0.010334867717895097,0.008974269524955676,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280642298501385,0.009830698665840293,0.011608733318412497,0.012226600985024866,0.009904464426926683,0.011947687464086486,0.012368903624262847,0.011104650985324706,0.009437230606998534,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014203344100731666,0.010089973908693714,0.010856968023371757,0.011392144350788136,0.010140791009125067,0.010305744814303996,0.01048093285784779,0.009958485812282964,0.008266702443918788,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280549105691457,0.009681741235536218,0.011481656342774656,0.01189215774685513,0.009926499488504614,0.011422707498031596,0.01240582140237684,0.010751340921332137,0.008832145530453873,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.01420336774335956,0.010094387141525723,0.0108354115663933,0.011178018833367474,0.009838505193296798,0.009982485949611765,0.01090788765358813,0.010217646522642704,0.008843071332765634,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280549602665784,0.009683459176553931,0.011465655106535586,0.0118414426797507,0.009836662217890327,0.01128872370373073,0.012453925125475593,0.010774670474536275,0.009543147298318328,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014204724855140297,0.01991756818279616,0.015610613691087497,0.013621391504574002,0.013556111500135479,0.010753151121058594,0.0098268962818438,0.008622384623669248,0.007985230731791353,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014203037954128183,0.00987077487742337,0.010910286935667686,0.010760258900515844,0.009883248595495426,0.009216839786731068,0.010248378505791798,0.009713046123779054,0.008728407687269757,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280278900564951,0.009276043992848038,0.011121797813889745,0.01115829946911493,0.009778911082862341,0.010757808374539263,0.011326871492720216,0.010830834440600056,0.009049678148221744,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014203053942366577,0.009900810620173131,0.010884367355610144,0.01079370600719661,0.00976821939193891,0.009190985681238063,0.01014664268839175,0.009806438272958896,0.008802535702376928,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014280283627479589,0.009319916131773461,0.011209955200745766,0.011200861569794236,0.009736881640280111,0.010630944558770434,0.011238696315116013,0.010810369803502338,0.008904702084043531,CD-LINKS_INDCi,AIM/CGE 2.1,C5
0,0.014202896123062008,0.0098007684201582,0.01067000458429445,0.010503453045523088,0.00943212835376578,0.009071881582295997,0.009401778976806717,0.00955238783649531,0.008563468209147409,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280147963277784,0.009256273095336677,0.010894037561444683,0.010923003162941364,0.009382416560348078,0.010491941336795282,0.010508832619778292,0.009967523895923853,0.009784338061896195,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014202898109982294,0.009782522177327604,0.010595406672226805,0.01050555100684659,0.009464517483005475,0.00901307316423333,0.009361479539707946,0.009385550690896888,0.008818537942415876,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.014280143634948117,0.009286208226866882,0.010950003172992639,0.010958419171671913,0.009347341010623527,0.01044563964053833,0.010502839121696113,0.009951927618072955,0.009640415651691546,CD-LINKS_INDCi,AIM/CGE 2.1,C6
0,0.01420472588521229,0.01717674817753391,0.016129269699437385,0.01338289724230643,0.013093867335008075,0.011743208931227055,0.00985957883071214,0.008427558120579272,0.00817490864244206,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014204673843956985,0.01565098965353477,0.016262292060048762,0.012719269276030253,0.012634483068384056,0.012387705138566142,0.010279362864495708,0.008118148931182434,0.008115847343554083,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.01420493040639051,0.027755651349199825,0.016046478261461047,0.01356798555369631,0.012440415205642099,0.009003321800853762,0.008342586541606946,0.008691740606632074,0.008164472935934934,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.014204650509078773,0.014826397014218656,0.01602972649228357,0.012808414775315424,0.012355307690352478,0.012472445187384768,0.010513383064267471,0.008135980307528379,0.00808886817762243,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014204942747528562,0.024377997197879368,0.01615217098518748,0.013428270247399532,0.011684937482624665,0.008866634211316943,0.008481110771030177,0.008844243984100296,0.008183027618033854,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.014204555532906334,0.013867723707373983,0.015856661084483057,0.013059716461616083,0.011819383671561058,0.012417137992321777,0.01101498173748607,0.00796330257028326,0.007950328134434591,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014204775179188759,0.02064581910538048,0.015015986491723931,0.013387502169390737,0.012331321421303979,0.008909415247115377,0.008388837101383986,0.008634911544105542,0.008423939530987473,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014281463496574307,0.016959568638403054,0.01696392653363057,0.014010059966535818,0.011504317589889667,0.011431280593452608,0.009866693827314943,0.009017966547766954,0.008567438923161377,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.014204413033957275,0.013852040701652092,0.014870081162113047,0.013388083899108973,0.011444030658906807,0.012219773694367358,0.011556241517614611,0.008239882457417696,0.007724927507219549,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014281251664494449,0.012904117925803059,0.01484586656541011,0.013949560804316407,0.011251307324603029,0.01409472996292163,0.013852591052446576,0.008789228728584076,0.008018039181122504,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.01420465382027925,0.01669459974503682,0.01580855768231737,0.01241832579059076,0.011929364589145426,0.009572846140418555,0.008741082501425393,0.00857823569636648,0.008256538810566563,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.01428139907305316,0.014788736107814572,0.016977079698510006,0.012795798735618147,0.010976132115888312,0.012455409372129484,0.010336710698144734,0.009033112224991488,0.00840727132242546,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014204366533204232,0.013434186671548066,0.013929636045190399,0.013503992956556628,0.011091971626061034,0.011740435325102001,0.011994872322963847,0.008532077484857264,0.007505542544040559,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014281161988681706,0.01243680230516106,0.013887467825582478,0.014061343640924462,0.011324819328622754,0.013768943269574542,0.014198029876448106,0.009220636269214998,0.007835304350854867,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.014204588157141616,0.013965348100988066,0.016255988730303827,0.012646229008759167,0.010855359801425431,0.010643632093167798,0.008863945378406362,0.008460034999390183,0.008082039620675273,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014281281686204161,0.013637606265848418,0.015563408782113406,0.013609093591275337,0.011019158391929644,0.013356077719548434,0.010288104523975937,0.008854354042827422,0.008340960889269855,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014204259638801592,0.01303375969774338,0.013129496870131166,0.01370083650000792,0.011098273030966603,0.011302355105953236,0.012273719580678053,0.008872497507580327,0.007409090512110434,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014281137601951571,0.012087307435813646,0.013269350127101537,0.014366397048264243,0.011057449269073044,0.013531899925155532,0.013690158975385553,0.010052030708989378,0.00791645368568597,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014204423060372456,0.0134519537823209,0.01477936087486434,0.013267406330389416,0.010783177421223842,0.01120583562253455,0.008976180399283818,0.008329456497415604,0.007962946588550002,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.01428122615562145,0.012415010499791282,0.014820636596284168,0.013759495648502306,0.010657868346508484,0.013084182208897616,0.01096257978103974,0.008714150132276846,0.008248452225315733,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014204143407457199,0.01289894022192726,0.012504818667351073,0.013914188016102814,0.01142103242937096,0.011235167385067165,0.011814994983640222,0.009555770786247987,0.00749642697715184,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014281104036533255,0.011826280779359478,0.013431353796650313,0.014185151242064691,0.01118595925328981,0.013499480612278607,0.013283015250998337,0.010778082847844513,0.007858010189738552,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.014213129531675028,0.01004754253078957,0.010416523827287019,0.009889318375166397,0.009316461916678325,0.008612555274389162,0.008636171315133766,0.008079960879942687,0.008194985213464753,CD-LINKS_INDCi,AIM/CGE 2.1,C7
0,0.015457280461237144,0.010335077274557557,0.012362370207652245,0.011717716660669914,0.010360897829412796,0.01189397985355384,0.011412774204274063,0.01013371664403896,0.010424747829197263,CD-LINKS_INDCi,AIM/CGE 2.1,C7
0,0.02242527879558444,0.039052218163960074,0.03772416275033805,0.027320934895953757,0.02797208663297199,0.030935324105447824,0.03356660648967504,0.029596517594009435,0.031353329380588706,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.022425211628528362,0.031186898836857595,0.034917266406500454,0.0317084554507654,0.02985930722819943,0.0319338666237996,0.03686816866596885,0.03495102767926014,0.03458149032293581,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.02242536858498575,0.05059002184743269,0.04236578488809641,0.03098318220351872,0.030721624353476074,0.03125638816181776,0.03276108341404319,0.029210863328397473,0.032737296441062325,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.022425139334688364,0.028400338456240706,0.030952003241222194,0.026840887615520743,0.02498476446567775,0.023342118839651888,0.028145379734315794,0.026283986806600337,0.027188175790020207,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.022424940124704883,0.02638727523881834,0.028654758182489772,0.02590143200738126,0.027153799767825226,0.029790196607450352,0.030198279900304915,0.030201552253495963,0.034087776802658,CD-LINKS_INDCi,AIM/CGE 2.1,C2
0,0.02242520644430113,0.030722978325163477,0.032430646120990524,0.02588502388714611,0.0245601088477703,0.025885445630903493,0.02919401726699371,0.02636197684798809,0.02490268473833776,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.01654195202475997,0.03229355855437912,0.02930274885087192,0.02573414625369718,0.024246288943732937,0.02254510351292335,0.02391148114225381,0.02329611977508114,0.022224743608921654,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.01654124165945195,0.022635754399644898,0.021470996039160167,0.02171186611616562,0.020731659108727492,0.01852753627422239,0.019135236718519577,0.017286776602596525,0.01734245789176743,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.01654158604655162,0.03180587029071685,0.03252095156120975,0.03125975765722435,0.027827926883002126,0.02505504035216368,0.026141829184626087,0.02375158331442317,0.021217489169181883,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.016540531574758367,0.019920553441615984,0.021330974110593894,0.022522940470711773,0.02205989922470857,0.018893559952242407,0.019325634199221783,0.017561903051957817,0.017540033777085216,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.01654166660335956,0.032535290702035195,0.02950307951274503,0.026723311945092615,0.025792658637696978,0.023827270845223122,0.025384229247148924,0.024236023807314322,0.021844531600593863,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.01654124407423308,0.020923102289930485,0.02193360272364474,0.021882893593318898,0.020596658336256984,0.018075938023130116,0.01875968282728605,0.017487261237279738,0.017394810412794493,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.016541695735054297,0.03169597593456321,0.028063407847965335,0.021338160386064058,0.017120280697651417,0.017680621789313327,0.01949129227508001,0.016101724991857726,0.015461231690213307,CD-LINKS_INDCi,AIM/CGE 2.1,C1
0,0.016540914716847436,0.02187440988682186,0.023203751389799288,0.022786383179298604,0.02140360564602783,0.01818400864813911,0.017938375557618035,0.016733501541269603,0.015246745512529653,CD-LINKS_INDCi,AIM/CGE 2.1,C3
0,0.013867259844551871,0.013400654372694143,0.008281836061670893,0.007966284294628092,0.006313274447297615,0.004770506091991731,0.0046565506262837356,0.003375120118094921,0.003966591118678245,CD-LINKS_INDCi,AIM/CGE 2.1,C6
