,2020,2030,2040,2050,2060,2070,2080,2090,2100,scenario,model,temperature_category,max_value,mean_value,mean_value_2050,largest_annual_increase,mean_annual_increase
137,0.014280037317368424,0.01031695995439404,0.01117722885605952,0.011759752121518703,0.00999873354004895,0.011579111658737729,0.012373166510829972,0.010748421304231967,0.009288273072002091,EN_INDCi2030_2000f_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280037317368424,0.0112801871483546,0.011924742042607328,0.46621814409163337,0.028686216246248345
138,0.014280097915210139,0.010821451040600309,0.011100156481087952,0.011624497744999539,0.010343737177849652,0.011395184659125208,0.012387166687721652,0.010749267207146068,0.009225389832486245,EN_INDCi2030_2000f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C5,0.014280097915210139,0.01132521652735853,0.0120672351456328,0.38955148721025784,0.028137741910203747
139,0.014202879941574964,0.01108537198219564,0.010668411985888231,0.011000821669069707,0.010842364520634456,0.01034078742393623,0.01049698761802917,0.010098270582094768,0.008649704601074237,EN_INDCi2030_2000f_NDCp,MESSAGEix-GLOBIOM_1.1,C5,0.014202879941574964,0.01082062225827749,0.011985554636552945,0.3331717671125469,0.027585885006471564
140,0.01420292331057931,0.010722119297137029,0.010193879868338489,0.010552577987789339,0.010184511250319401,0.009260761967170251,0.010337428067769655,0.009556311379358251,0.008675955909821138,EN_INDCi2030_2500,MESSAGEix-GLOBIOM_1.1,C5,0.01420292331057931,0.010409607670920317,0.011706307492018274,0.37098963325019896,0.02763513660461055
141,0.014280002342927828,0.010316759462504337,0.010690225892689711,0.01101618689714975,0.00989115328851811,0.010819056182569632,0.011365533704951015,0.010643266989629991,0.009249989363772715,EN_INDCi2030_2500_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280002342927828,0.010919130458301455,0.011762329232707293,0.4057333937953042,0.028017232449955697
142,0.014280054521987155,0.010821207249744126,0.010448794082424705,0.010908006427543505,0.010063080162535931,0.010642273726711131,0.01127457284911123,0.010803662169349392,0.009223360052306596,EN_INDCi2030_2500_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C5,0.014280054521987155,0.010940556804634865,0.011850018618051995,0.347524824113118,0.027709811307061842
143,0.014202877351207517,0.01108510228333535,0.0099357385257411,0.010623447702445417,0.01017952972127569,0.00920604857742558,0.010355561469581474,0.009604822426976412,0.008647162603971513,EN_INDCi2030_2500_NDCp,MESSAGEix-GLOBIOM_1.1,C5,0.014202877351207517,0.010426698962440006,0.011741239386761323,0.3833126536037076,0.027608958059722712
144,0.014202892463859355,0.010722005245667932,0.010292302012669285,0.010587896233209191,0.010084274562455744,0.00918141373134393,0.010228769148147288,0.00973163095398649,0.008687738005507557,EN_INDCi2030_2500f,MESSAGEix-GLOBIOM_1.1,C5,0.014202892463859355,0.010413213595205197,0.011739066574065524,0.36852971432061526,0.02764761230796626
145,0.014280002342927828,0.010316769041797586,0.010686737253744956,0.011043525758966635,0.009809718896821504,0.010750499353959258,0.011371504234669948,0.010610277951470954,0.009074804823083442,EN_INDCi2030_2500f_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280002342927828,0.0108826488508269,0.01176116954615679,0.4049977640551157,0.02765012768580407
146,0.014280054521987155,0.01082122972209256,0.010500280481993673,0.010961486419800888,0.009986191808945626,0.010565117836529855,0.011237875866511563,0.010752091085435742,0.009003730260179671,EN_INDCi2030_2500f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C5,0.014280054521987155,0.010900895333719638,0.011867188242024464,0.34751356449930076,0.027238306535376837
147,0.014202877351207517,0.011085109640863953,0.009937140858675234,0.010647072676212715,0.010105897969190349,0.009176113672903056,0.010208939709666838,0.00979050393512034,0.008681211115259447,EN_INDCi2030_2500f_NDCp,MESSAGEix-GLOBIOM_1.1,C5,0.014202877351207517,0.010426096325455495,0.011741709283582235,0.38613628427942953,0.0276599592880329
148,0.01420290040454904,0.010721935160311344,0.009947103020491491,0.010173298381772219,0.00967067980228755,0.008916929579827147,0.009330600426149388,0.009619707361759464,0.008356487544285102,EN_INDCi2030_3000,MESSAGEix-GLOBIOM_1.1,C6,0.01420290040454904,0.010104404631270304,0.011623979528450625,0.3232840047004769,0.026557093963461342
149,0.014280036406809294,0.010316716402061636,0.010577646147834581,0.010667965948700269,0.009609720276218538,0.010471987407886612,0.010493598483612913,0.009805343762321525,0.009615428229345087,EN_INDCi2030_3000_COV,MESSAGEix-GLOBIOM_1.1,C6,0.014280036406809294,0.010648715896087827,0.01172479965223517,0.3924918513914758,0.028499943069288294
150,0.014280096715122629,0.010821201366650473,0.010291546277398691,0.0105890026575269,0.009668804436000012,0.010357640497693783,0.010428573003991493,0.009845051129028663,0.009605959207081282,EN_INDCi2030_3000_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C6,0.014280096715122629,0.010654208365610436,0.011797614786390598,0.33201292427014595,0.02826356241220594
151,0.014202878482200783,0.011084927716572759,0.009767649372789554,0.010140686688802443,0.00972257925647821,0.008846814848723163,0.009308312445036738,0.00972639264259798,0.008305849319407178,EN_INDCi2030_3000_NDCp,MESSAGEix-GLOBIOM_1.1,C6,0.014202878482200783,0.010122898974734312,0.011685151857187699,0.3436351335799425,0.026484637110547056
152,0.014202893594858311,0.010721886449097372,0.010070313324110928,0.010177043544286257,0.009644793378135183,0.008867548167299776,0.009290820972294908,0.009421079244443917,0.008679087778488408,EN_INDCi2030_3000f,MESSAGEix-GLOBIOM_1.1,C6,0.014202893594858311,0.010119496272557229,0.01166503112268887,0.30757338131314155,0.027296141504385696
153,0.014280037317368424,0.010316713008559039,0.010589568514040873,0.010662958306318873,0.00961841561683921,0.010423711410482287,0.010457611104802643,0.009831777449454265,0.00962633895812684,EN_INDCi2030_3000f_COV,MESSAGEix-GLOBIOM_1.1,C6,0.014280037317368424,0.010645236853999162,0.011728772946656113,0.3940181336081436,0.028517196906528073
154,0.014280097915210139,0.010821198031485417,0.010316455585603535,0.010614293169306448,0.009688025753011155,0.01031340120860276,0.01038877369248417,0.009877103649544567,0.009559284325491708,EN_INDCi2030_3000f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C6,0.014280097915210139,0.0106509592589711,0.011805917177433031,0.3282295186761131,0.028153954131916743
155,0.014202878482200783,0.01108493503256328,0.009808610482475966,0.010176112999670505,0.009688793632695161,0.008815363096912507,0.009244726358746258,0.009458843937795343,0.008662569443892739,EN_INDCi2030_3000f_NDCp,MESSAGEix-GLOBIOM_1.1,C6,0.014202878482200783,0.01012698149632806,0.01169880799908001,0.3426476404826464,0.027284969194120694
156,0.014280003565790523,0.010317597588774883,0.020981608194883622,0.014622105408295685,0.011326000645237913,0.013644458665465514,0.011759339967101509,0.008025782519787956,0.008014113880392117,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,C2,0.020981608194883622,0.012552334492858856,0.015193069783149675,1.6107720387353321,0.030379168239382297
157,0.014280055744893494,0.010822079341479465,0.020482791214578775,0.014440130293145653,0.011336271451566316,0.013753681667102996,0.01144835450141167,0.008061857218272838,0.008196996975938458,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C2,0.020482791214578775,0.012535802045376628,0.015194975433650578,1.4403564461992382,0.029714582687964234
158,0.014202864077708606,0.01072283009747435,0.01922910479014266,0.013252170536140442,0.011624927074076757,0.01169863931212787,0.01022162541516303,0.007745623397691925,0.007597271283451642,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,C2,0.01922910479014266,0.011810561775997477,0.014718266321775206,1.3296754443000538,0.028441175111097013
159,0.014280000239053925,0.010317348770905552,0.019714541483709824,0.0134828656894788,0.011667432630914784,0.014277561067726846,0.011997855301550113,0.007982231490309402,0.008255991592863783,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,C2,0.019714541483709824,0.012441758696279226,0.014770630164556433,1.495915543776156,0.031327000558472255
160,0.014280052418109824,0.01082192337198713,0.019040879672479447,0.01287362425770582,0.01179758510177278,0.014213141394942298,0.011967783805661904,0.008019297507482157,0.008333355233535214,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C2,0.019040879672479447,0.012371960307075176,0.014714285154192134,1.3052822278151204,0.030318979310674624
161,0.01420284896521102,0.011086117821982908,0.01900839059394754,0.012814973796628368,0.011545728019161743,0.011733770759855273,0.010196298738646433,0.007777738115326436,0.007663714092636501,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,C2,0.01900839059394754,0.011781064544821803,0.014765785793713822,1.2380222883316279,0.028284928427997263
162,0.01420285928332058,0.01072277854748714,0.017957622420393036,0.012862833944232694,0.011382056751286757,0.012069506258527655,0.010623392406943648,0.007630749889572207,0.007930725163495732,EN_INDCi2030_800f,MESSAGEix-GLOBIOM_1.1,C3,0.017957622420393036,0.01170916940725105,0.014294420083733586,1.205888514586715,0.029345540004112738
163,0.014280000239053925,0.010317316960045392,0.017810901161490724,0.01388670929470889,0.011216110250093676,0.014132650239116203,0.012913799422587661,0.00823890369386275,0.008022984141588863,EN_INDCi2030_800f_COV,MESSAGEix-GLOBIOM_1.1,C3,0.017810901161490724,0.012313263933616455,0.014136072786863347,1.279922854063406,0.02982944115722633
164,0.014280052418109824,0.010821801773271154,0.017050607262054904,0.013661578494942508,0.011356584934106595,0.01410608340101303,0.012923787919723439,0.008258573196075671,0.008116047879559421,EN_INDCi2030_800f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C3,0.017050607262054904,0.012286124142095173,0.01405082048447863,1.086743239046663,0.028823924287206402
165,0.014202842525267748,0.011086030435166387,0.017704532873051633,0.012673884890565573,0.01144348569306344,0.012031919368766509,0.010576491122565087,0.007648783813590565,0.007917053661665441,EN_INDCi2030_800f_NDCp,MESSAGEix-GLOBIOM_1.1,C3,0.017704532873051633,0.011698336042633598,0.014331135277828588,1.10995343556927,0.028817895415574644
166,0.014202902587211113,0.010722714976853861,0.016473409434824518,0.013487360289399146,0.011054604216886952,0.01170793277333712,0.011399758179166294,0.007815967398690586,0.007613870969492681,EN_INDCi2030_900f,MESSAGEix-GLOBIOM_1.1,C3,0.016473409434824518,0.011608724536206918,0.013799675666296496,1.0422616649968852,0.027737221579683644
167,0.014280000239053925,0.010317221752459237,0.016469106691044354,0.014514563158466632,0.010852419483269378,0.01340814565760881,0.013697683816162064,0.00865516822577754,0.007602480017817583,EN_INDCi2030_900f_COV,MESSAGEix-GLOBIOM_1.1,C3,0.016469106691044354,0.012199643226851058,0.013688776227519172,1.1211496160782093,0.02802128525332754
168,0.014280052418109824,0.01082176586056902,0.015631867197156805,0.014220636068192261,0.010958823951939346,0.01340007926939242,0.01354507011046003,0.008799566126956959,0.007659867015712899,EN_INDCi2030_900f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C3,0.015631867197156805,0.012146414224276618,0.013577895158611882,0.9232800153954981,0.026920869750524438
169,0.014202887474519832,0.011086031028290927,0.016156557285921958,0.013468026136708482,0.011141599581750285,0.01169457524569169,0.01130219794638475,0.00786531124700196,0.0076702462117537095,EN_INDCi2030_900f_NDCp,MESSAGEix-GLOBIOM_1.1,C3,0.016156557285921958,0.011620825795335955,0.013815158596244237,0.9403752494130755,0.0273116635064624
170,0.014280000239053925,0.010317398277436263,0.021469837282561965,0.014620957543098258,0.010930205394617261,0.012206318955104739,0.0105129977390108,0.008224167608582186,0.008483019530788824,EN_INDCi2030_950_COV,MESSAGEix-GLOBIOM_1.1,C3,0.021469837282561965,0.012338322507806025,0.015355745266350718,1.654540576838333,0.034073472464913594
171,0.014280052418109824,0.010821977449500373,0.0205948275926858,0.014033726023214508,0.011068774690308033,0.012623265667385822,0.010118417192996849,0.008299484054888253,0.008659295264595284,EN_INDCi2030_950_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C3,0.0205948275926858,0.012277757817076084,0.015232285820098666,1.4523553505489517,0.03313828859668457
172,0.014280016367800382,0.010317251119896335,0.015581559053898084,0.014520341785736189,0.010831678441614928,0.013307936815145048,0.013800458843534967,0.008907094981900466,0.00755900209258561,EN_INDCi2030_950f_COV,MESSAGEix-GLOBIOM_1.1,C3,0.015581559053898084,0.012122815500234668,0.0133929421805316,1.0111082673123297,0.02736582575841412
173,0.014280069390240227,0.010821810281024004,0.014884085374836374,0.01412263945906906,0.01090225822206963,0.013148227469425008,0.013830897594353705,0.008994639164814404,0.007573186967830382,EN_INDCi2030_950f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C3,0.014884085374836374,0.01206197932485142,0.01332865501536687,0.8346513139657851,0.026404801368861974
174,0.014213297779590446,0.010743689674195313,0.009987615737274299,0.010290279696462788,0.009139570964907199,0.008223075149083131,0.008611210285622626,0.008000747948139453,0.007656972164941097,EN_INDCi2100,MESSAGEix-GLOBIOM_1.1,C6,0.014213297779590446,0.009651828822246262,0.011648201063686687,0.3336154813771016,0.024354577619764495
175,0.015457444764235688,0.011568142779707436,0.012112454350017655,0.0120613995539997,0.010372534547322742,0.01145738225268068,0.011499919152138887,0.010100696339156648,0.009914923300615067,EN_INDCi2100_COV,MESSAGEix-GLOBIOM_1.1,C6,0.015457444764235688,0.011616099671097167,0.013046013964653594,0.412442241172136,0.025542751050966657
176,0.01545750590243298,0.012138220500810298,0.011955107509405276,0.011748835857799397,0.01043995148548262,0.01174836488491606,0.011459015499420801,0.010082668830710148,0.010144470808371168,EN_INDCi2100_COV_NDCp,MESSAGEix-GLOBIOM_1.1,C6,0.01545750590243298,0.011686015697705415,0.013183611304216185,0.39052063711141627,0.025860055242461478
177,0.014213266987787354,0.011111713175841755,0.009980936910316287,0.010143720707850152,0.009345332381293705,0.008393804618725709,0.008619878757691185,0.007939746816236899,0.007785849491747766,EN_INDCi2100_NDCp,MESSAGEix-GLOBIOM_1.1,C6,0.014213266987787354,0.009726027760832312,0.011768639024648466,0.31570030822313777,0.024642176850834006
178,0.014204284200731537,0.013144499267533334,0.013643560937621002,0.013245290585343936,0.010567219703984262,0.010709122096560891,0.009538449055543557,0.008412396644414169,0.00788507001592731,EN_NPi2020_1000,MESSAGEix-GLOBIOM_1.1,C3,0.014204284200731537,0.011261099167517778,0.013664114801961958,0.408184381369296,0.026536743434655157
179,0.014281139053196546,0.012045806999606943,0.013602066921474948,0.013994328222231088,0.010637680399497222,0.01280762789793022,0.011387605515047377,0.008863713085268185,0.008184038339375697,EN_NPi2020_1000_COV,MESSAGEix-GLOBIOM_1.1,C3,0.014281139053196546,0.01175600071484758,0.013309670991426145,0.5271762506512235,0.026835083882760798
180,0.014204029995136282,0.011959068623571595,0.012601510742277843,0.01367585864266135,0.011226013380565324,0.011225300574052079,0.011689449921768038,0.009987023542313343,0.007566334671805761,EN_NPi2020_1000f,MESSAGEix-GLOBIOM_1.1,C3,0.014204029995136282,0.01157051001046129,0.012921536453661906,0.43123417937486885,0.025683522090238442
181,0.014281089000161836,0.011636795703659594,0.0129395403411486,0.01384078562983348,0.01125968482754212,0.013071082228899454,0.013408654275399964,0.011220506880757822,0.007830955961812472,EN_NPi2020_1000f_COV,MESSAGEix-GLOBIOM_1.1,C3,0.014281089000161836,0.01216545498324615,0.012952475014990009,0.505523076327191,0.02571972573689868
182,0.014203970305020106,0.011958891813790146,0.012464200859574993,0.013609294921347175,0.010916522015997701,0.01067365050670217,0.010640203087765433,0.008255874929166315,0.007856584674078205,EN_NPi2020_1200,MESSAGEix-GLOBIOM_1.1,C3,0.014203970305020106,0.011175465901493584,0.012875687659461748,0.4157096204169951,0.02656633087432853
183,0.014281055273743817,0.010911371450840791,0.012785919626757685,0.013724355197393661,0.010840284461394765,0.01273206531112719,0.012529110311348679,0.008836742030702482,0.008149114284502077,EN_NPi2020_1200_COV,MESSAGEix-GLOBIOM_1.1,C3,0.014281055273743817,0.011643335327534572,0.012659448783780764,0.5866587760233279,0.027021791447739953
184,0.014203893938568924,0.011385332861645909,0.01164248965289707,0.013010069670904113,0.011159534324141959,0.01104560487099985,0.011663207015474169,0.01030499125708766,0.007965710775467752,EN_NPi2020_1200f,MESSAGEix-GLOBIOM_1.1,C4,0.014203893938568924,0.011375648263020822,0.0124105721510373,0.4471814254387632,0.026627415780218197
185,0.014281022131684612,0.01067636658489139,0.01243497923259019,0.013005199675452116,0.010884197193316474,0.012929574733707209,0.013438883877034244,0.01105194990076321,0.0085887374897753,EN_NPi2020_1200f_COV,MESSAGEix-GLOBIOM_1.1,C4,0.014281022131684612,0.011921212313246084,0.012464122649722064,0.577497514610171,0.02763930751793448
186,0.014203783009365412,0.011147838930770522,0.011672481881638231,0.012917616590036898,0.010864904849090183,0.010724464056141624,0.010776155616308035,0.008764606749835738,0.007764905189133104,EN_NPi2020_1400,MESSAGEix-GLOBIOM_1.1,C4,0.014203783009365412,0.010981861874702192,0.012341367940591388,0.4329899230311923,0.02613984885803552
187,0.014280865776273443,0.010422061298694794,0.012729334978671538,0.012737063406114078,0.010810157532603382,0.01265350260303282,0.012530965941842413,0.0096852772955761,0.008008014345427198,EN_NPi2020_1400_COV,MESSAGEix-GLOBIOM_1.1,C4,0.014280865776273443,0.011539693686470641,0.012477420684546594,0.6534992740895074,0.026405891621152023
188,0.014203629365562137,0.011156115113299819,0.011544587431089241,0.012402278275405635,0.010895980286588551,0.011037563443232933,0.01146203769878717,0.010171517870316945,0.008819381329489619,EN_NPi2020_1400f,MESSAGEix-GLOBIOM_1.1,C4,0.014203629365562137,0.01129923231264134,0.012301443969983733,0.40606907648955676,0.028429877095608787
189,0.014280863261586837,0.01030758079524184,0.012522978281409242,0.012246232461030498,0.010661073724272462,0.012926108895590684,0.013002413510807205,0.01104312534268147,0.00935888321123945,EN_NPi2020_1400f_COV,MESSAGEix-GLOBIOM_1.1,C4,0.014280863261586837,0.01181658438709552,0.012370474112745972,0.6455142867298097,0.029375096924084593
190,0.014203605480991087,0.010732751146076252,0.011579108167472955,0.012112052342876963,0.01057031502504629,0.01102552155908941,0.010826594328929002,0.009359923855208702,0.007756424030369675,EN_NPi2020_1600,MESSAGEix-GLOBIOM_1.1,C4,0.014203605480991087,0.010907366215117816,0.012171821598180097,0.46588218540947907,0.025980081489849705
191,0.014280779152695025,0.010181385904501501,0.01190736758749525,0.011993095238168033,0.010371563255522954,0.0127123562071661,0.012118633856675977,0.010472445260911437,0.008211738166118518,EN_NPi2020_1600_COV,MESSAGEix-GLOBIOM_1.1,C4,0.014280779152695025,0.011361040514361645,0.012123177548230592,0.5842058932603681,0.026791120761355734
192,0.014203536794284478,0.010644856861750766,0.011344659991504727,0.011829067512396816,0.01049139937200855,0.01104347832809022,0.010931364749460801,0.010328233865713873,0.00902931254456588,EN_NPi2020_1600f,MESSAGEix-GLOBIOM_1.1,C5,0.014203536794284478,0.011093990002197344,0.012064351215846656,0.4485200350762062,0.028921501589304007
193,0.014280726323391356,0.010321509481760558,0.011824427712570158,0.012049905083414688,0.010313054314804355,0.012592474870500428,0.012085695672251833,0.01135141663346923,0.009659918125458284,EN_NPi2020_1600f_COV,MESSAGEix-GLOBIOM_1.1,C4,0.014280726323391356,0.0116087920241801,0.012142221172574024,0.5521080211662924,0.029775773790134796
194,0.014203370370563054,0.010266092894004588,0.011011418222215519,0.011636563081605104,0.010359026828153674,0.010741147066915613,0.010475612480035762,0.009841208774626806,0.00814213186497009,EN_NPi2020_1800,MESSAGEix-GLOBIOM_1.1,C5,0.014203370370563054,0.010741841287010022,0.011826960495594388,0.45797236018006987,0.02692988762052631
195,0.014280652368670953,0.009746580538884145,0.011792115356309776,0.012283874534826536,0.010172490070412803,0.012340206890964309,0.011714099159658715,0.010704222314419249,0.008797024047568684,EN_NPi2020_1800_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280652368670953,0.011314585031301685,0.011939782754621625,0.6396569202288985,0.028324186051382413
196,0.014203326173339383,0.010325305423990969,0.011020239656131577,0.011642123601015929,0.010278470033866255,0.01065118098929719,0.010475060997746685,0.010334867717895097,0.008974269524955676,EN_NPi2020_1800f,MESSAGEix-GLOBIOM_1.1,C5,0.014203326173339383,0.010878316013137641,0.011849623751153976,0.45101126446247636,0.0288023471026672
197,0.014280642298501385,0.009830698665840293,0.011608733318412497,0.012226600985024866,0.009904464426926683,0.011947687464086486,0.012368903624262847,0.011104650985324706,0.009437230606998534,EN_NPi2020_1800f_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280642298501385,0.011412179152819812,0.011906691427584723,0.6003122972871642,0.029622249275261303
198,0.014203344100731666,0.010089973908693714,0.010856968023371757,0.011392144350788136,0.010140791009125067,0.010305744814303996,0.01048093285784779,0.009958485812282964,0.008266702443918788,EN_NPi2020_2000,MESSAGEix-GLOBIOM_1.1,C5,0.014203344100731666,0.010632787480118209,0.011716762010932379,0.4637263901507773,0.027177772316517985
199,0.014280549105691457,0.009681741235536218,0.011481656342774656,0.01189215774685513,0.009926499488504614,0.011422707498031596,0.01240582140237684,0.010751340921332137,0.008832145530453873,EN_NPi2020_2000_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280549105691457,0.011186068807950726,0.011814648894667443,0.6075974687783747,0.02818219474377846
200,0.01420336774335956,0.010094387141525723,0.0108354115663933,0.011178018833367474,0.009838505193296798,0.009982485949611765,0.01090788765358813,0.010217646522642704,0.008843071332765634,EN_NPi2020_2000f,MESSAGEix-GLOBIOM_1.1,C5,0.01420336774335956,0.010677864659616787,0.011711055483759525,0.4598985966289337,0.028549469993805445
201,0.014280549602665784,0.009683459176553931,0.011465655106535586,0.0118414426797507,0.009836662217890327,0.01128872370373073,0.012453925125475593,0.010774670474536275,0.009543147298318328,EN_NPi2020_2000f_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280549602665784,0.011240915042828585,0.011809887961918434,0.6050641447792107,0.029674114933772294
202,0.014204724855140297,0.01991756818279616,0.015610613691087497,0.013621391504574002,0.013556111500135479,0.010753151121058594,0.0098268962818438,0.008622384623669248,0.007985230731791353,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,C2,0.01991756818279616,0.012677563610232935,0.01657763557634132,1.0385948885748217,0.02755176431656648
203,0.014203037954128183,0.00987077487742337,0.010910286935667686,0.010760258900515844,0.009883248595495426,0.009216839786731068,0.010248378505791798,0.009713046123779054,0.008728407687269757,EN_NPi2020_2500,MESSAGEix-GLOBIOM_1.1,C5,0.014203037954128183,0.010392697707422467,0.01166136658907308,0.5038733829516022,0.028096755869278085
204,0.014280278900564951,0.009276043992848038,0.011121797813889745,0.01115829946911493,0.009778911082862341,0.010757808374539263,0.011326871492720216,0.010830834440600056,0.009049678148221744,EN_NPi2020_2500_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280278900564951,0.010842280412817921,0.01155937356910091,0.6264497825337114,0.028272101665145405
205,0.014203053942366577,0.009900810620173131,0.010884367355610144,0.01079370600719661,0.00976821939193891,0.009190985681238063,0.01014664268839175,0.009806438272958896,0.008802535702376928,EN_NPi2020_2500f,MESSAGEix-GLOBIOM_1.1,C5,0.014203053942366577,0.010388528851361224,0.011662743972716619,0.495626871094717,0.028236340755541014
206,0.014280283627479589,0.009319916131773461,0.011209955200745766,0.011200861569794236,0.009736881640280111,0.010630944558770434,0.011238696315116013,0.010810369803502338,0.008904702084043531,EN_NPi2020_2500f_COV,MESSAGEix-GLOBIOM_1.1,C5,0.014280283627479589,0.010814734547945053,0.011603384986666273,0.6315253147173502,0.02793292462384029
207,0.014202896123062008,0.0098007684201582,0.01067000458429445,0.010503453045523088,0.00943212835376578,0.009071881582295997,0.009401778976806717,0.00955238783649531,0.008563468209147409,EN_NPi2020_3000,MESSAGEix-GLOBIOM_1.1,C6,0.014202896123062008,0.010133196347949883,0.011557889709171551,0.4811768146486797,0.027369108656479464
208,0.014280147963277784,0.009256273095336677,0.010894037561444683,0.010923003162941364,0.009382416560348078,0.010491941336795282,0.010508832619778292,0.009967523895923853,0.009784338061896195,EN_NPi2020_3000_COV,MESSAGEix-GLOBIOM_1.1,C6,0.014280147963277784,0.010609834917526912,0.011476819540019716,0.5966636413969071,0.029570887708776993
209,0.014202898109982294,0.009782522177327604,0.010595406672226805,0.01050555100684659,0.009464517483005475,0.00901307316423333,0.009361479539707946,0.009385550690896888,0.008818537942415876,EN_NPi2020_3000f,MESSAGEix-GLOBIOM_1.1,C6,0.014202898109982294,0.010125504087404757,0.011526942319845567,0.47360753326675625,0.027964500845725684
210,0.014280143634948117,0.009286208226866882,0.010950003172992639,0.010958419171671913,0.009347341010623527,0.01044563964053833,0.010502839121696113,0.009951927618072955,0.009640415651691546,EN_NPi2020_3000f_COV,MESSAGEix-GLOBIOM_1.1,C6,0.014280143634948117,0.010595881916566892,0.011505451678269213,0.59960702429122,0.029263099282327214
211,0.01420472588521229,0.01717674817753391,0.016129269699437385,0.01338289724230643,0.013093867335008075,0.011743208931227055,0.00985957883071214,0.008427558120579272,0.00817490864244206,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,C2,0.01717674817753391,0.012465862540495401,0.01583691458739453,0.771891286506813,0.02711950369533716
212,0.014204673843956985,0.01565098965353477,0.016262292060048762,0.012719269276030253,0.012634483068384056,0.012387705138566142,0.010279362864495708,0.008118148931182434,0.008115847343554083,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,C2,0.016262292060048762,0.012263641353305911,0.015372651852513505,0.6258942684466058,0.02721533393036099
213,0.01420493040639051,0.027755651349199825,0.016046478261461047,0.01356798555369631,0.012440415205642099,0.009003321800853762,0.008342586541606946,0.008691740606632074,0.008164472935934934,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,C1,0.027755651349199825,0.013135286962379724,0.01933568667235046,1.6084992069900101,0.03420395103881693
214,0.014204650509078773,0.014826397014218656,0.01602972649228357,0.012808414775315424,0.012355307690352478,0.012472445187384768,0.010513383064267471,0.008135980307528379,0.00808886817762243,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,C2,0.01602972649228357,0.012159463690894661,0.015020258005193667,0.5441219157772714,0.02708063565433994
215,0.014204942747528562,0.024377997197879368,0.01615217098518748,0.013428270247399532,0.011684937482624665,0.008866634211316943,0.008481110771030177,0.008844243984100296,0.008183027618033854,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,C1,0.024377997197879368,0.0126914816939001,0.018245036976865137,1.3891400473261466,0.03219622503642439
216,0.014204555532906334,0.013867723707373983,0.015856661084483057,0.013059716461616083,0.011819383671561058,0.012417137992321777,0.01101498173748607,0.00796330257028326,0.007950328134434591,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,C2,0.015856661084483057,0.01201708787694069,0.014642980108254456,0.5492553436884312,0.026920850234522845
217,0.014204775179188759,0.02064581910538048,0.015015986491723931,0.013387502169390737,0.012331321421303979,0.008909415247115377,0.008388837101383986,0.008634911544105542,0.008423939530987473,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,C2,0.02064581910538048,0.012215834198953363,0.016622193592097725,1.109589716366174,0.030941333621522057
218,0.014281463496574307,0.016959568638403054,0.01696392653363057,0.014010059966535818,0.011504317589889667,0.011431280593452608,0.009866693827314943,0.009017966547766954,0.008567438923161377,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,C1,0.01696392653363057,0.012511412901858811,0.016068319556202644,0.6913922508045658,0.027717902612278387
219,0.014204413033957275,0.013852040701652092,0.014870081162113047,0.013388083899108973,0.011444030658906807,0.012219773694367358,0.011556241517614611,0.008239882457417696,0.007724927507219549,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,C2,0.014870081162113047,0.011944386070261935,0.014308844965907471,0.4552386651754067,0.0261883907912248
