,scenario,model,2030,2040,2050,2060,2070,2080,2090,2100,mean_value,mean_value_2050,largest_annual_increase,mean_annual_increase,temperature_category
194,EN_NPi2020_1600,MESSAGEix-GLOBIOM_1.1,0.010587471678082416,0.011301493126939545,0.011733432924072385,0.0101880979863158,0.01059263946924329,0.010402529637293201,0.009011733786048451,0.007485043242470202,0.01016280523130816,0.011207465909698115,0.055961681962523296,0.017976842353837355,C4
195,EN_NPi2020_1600_COV,MESSAGEix-GLOBIOM_1.1,0.010055376871773344,0.011642547919140713,0.011637627653428777,0.010013973280633677,0.012224185859466047,0.01164007523882846,0.010067593877625297,0.007909782186495155,0.010648895360923933,0.011111850814780944,0.07674853198063572,0.018032676583426773,C4
196,EN_NPi2020_1600f,MESSAGEix-GLOBIOM_1.1,0.01050566944920187,0.011079327539978773,0.01146654926974889,0.010115531042797964,0.0106066508008699,0.010490653977141863,0.009915190550160654,0.008672343222437066,0.010356489481542122,0.011017182086309843,0.05841216368439057,0.01976709283249275,C5
197,EN_NPi2020_1600f_COV,MESSAGEix-GLOBIOM_1.1,0.01019476311699946,0.011563421549904161,0.011695875598692665,0.009959977202726747,0.012107911168262953,0.011598521051417607,0.010885553810717702,0.009261717935359598,0.010908467679260112,0.011151353421865429,0.07568351572957314,0.01991817405589106,C4
198,EN_NPi2020_1800,MESSAGEix-GLOBIOM_1.1,0.010139052775099895,0.010760096663623911,0.01128077837005233,0.009986327701134421,0.010309345603785918,0.010043664182882469,0.009443770862559382,0.007828911525256626,0.00997399346054937,0.01072664260292538,0.06644683621115964,0.018571708447707055,C5
199,EN_NPi2020_1800_COV,MESSAGEix-GLOBIOM_1.1,0.009634819529773866,0.011541736229072458,0.011927284767061671,0.009823010179175121,0.011859047235757423,0.01123302439174455,0.010263161695014324,0.008444987369061265,0.010590883924582585,0.011034613508635998,0.07477044450361452,0.018820479271776866,C5
200,EN_NPi2020_1800f,MESSAGEix-GLOBIOM_1.1,0.01019805799198064,0.010770212301999066,0.011288229546016043,0.009910134809548833,0.01021957235665871,0.010033902373606763,0.009897107070159464,0.008597878106493827,0.010114386819557918,0.010752166613331915,0.06429443393119502,0.019683631870833235,C5
201,EN_NPi2020_1800f_COV,MESSAGEix-GLOBIOM_1.1,0.0097168328210478,0.011360649595914563,0.01187267930689813,0.009565895036841557,0.011480198761050792,0.011849482422099038,0.010627236356822278,0.009029117205417613,0.010687761438261473,0.01098338724128683,0.07619086485970883,0.019625472624001737,C5
202,EN_NPi2020_2000,MESSAGEix-GLOBIOM_1.1,0.00997210628453374,0.010621150077819054,0.011047984725605019,0.009774339382099543,0.009879143918072228,0.010024374316274898,0.009522110778227724,0.00791752355378743,0.009844841629552455,0.010547080362652604,0.06305614822761844,0.01870944679955256,C5
203,EN_NPi2020_2000_COV,MESSAGEix-GLOBIOM_1.1,0.00957503213055735,0.011243364552622757,0.011550345939656648,0.009583170191840186,0.010960542770512826,0.01186082505794995,0.010268543124883926,0.008442913087871585,0.010435592106986902,0.010789580874278918,0.07077250874300418,0.018803814444381207,C5
204,EN_NPi2020_2000f,MESSAGEix-GLOBIOM_1.1,0.009975588985859485,0.010597817530800684,0.010841121483128194,0.009484656228490854,0.009568308268417994,0.01042419115396491,0.009756001127253841,0.008444673850194165,0.009886544828513765,0.010471509333262788,0.06174834169392894,0.0195017310707375,C5
205,EN_NPi2020_2000f_COV,MESSAGEix-GLOBIOM_1.1,0.00957638519372439,0.011227437370472026,0.011501629708894179,0.009496672068481244,0.010832168302382157,0.01190312880173717,0.010280729393499676,0.009101630848848227,0.010489972711004884,0.010768484091030199,0.07316950173473198,0.019715789438720398,C5
206,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.01928422665179407,0.014940513005450557,0.013011930818443426,0.012960769987700875,0.01030638636949673,0.009424355475305204,0.00824791030399375,0.007600623187724942,0.011972089474988694,0.01574555682522935,0.12853207467941388,0.017857950716023502,C2
207,EN_NPi2020_2500,MESSAGEix-GLOBIOM_1.1,0.009767633518022649,0.010684850406893974,0.010443279799153885,0.00952395175611806,0.008818116166859876,0.009751975347753562,0.00921071852864458,0.008271863413702351,0.009559048617143616,0.010298587908023503,0.056836016085522044,0.019234360191958656,C5
208,EN_NPi2020_2500_COV,MESSAGEix-GLOBIOM_1.1,0.009184004515889377,0.010905778846597589,0.01084786481053931,0.009439144827270726,0.01031068862780041,0.010787713507599111,0.010266554338156743,0.008565011787996464,0.010038345157731216,0.010312549391008757,0.0754152255687453,0.018977669183944272,C5
209,EN_NPi2020_2500f,MESSAGEix-GLOBIOM_1.1,0.00979576391546984,0.010657177175586173,0.01047471364589163,0.009414134584143672,0.008794859047804434,0.009655591691894836,0.009297757296035837,0.008338761389276928,0.00955359484326292,0.010309218245649213,0.05723544764689163,0.01932990590315246,C5
210,EN_NPi2020_2500f_COV,MESSAGEix-GLOBIOM_1.1,0.009226377389850661,0.010990451733644092,0.010888983720300813,0.009401622018354414,0.010193501932658,0.010707682740401753,0.010249312902442041,0.008426333542861925,0.010010533247564212,0.01036860428126519,0.0729590136844928,0.018765631708898056,C5
211,EN_NPi2020_3000,MESSAGEix-GLOBIOM_1.1,0.009705513603466201,0.010454487953620788,0.010193304774057964,0.009080161639033987,0.008662350460474977,0.008912329736855469,0.008998559878816433,0.008040168527061832,0.009255859571673457,0.010117768777048319,0.055574912847464304,0.018894062043146465,C6
212,EN_NPi2020_3000_COV,MESSAGEix-GLOBIOM_1.1,0.009169868570290696,0.010687132825921023,0.010618261564831116,0.00905059274850604,0.010039993060472931,0.009978475616353703,0.009392616946667109,0.009177589328439708,0.009764316332685291,0.010158420987014279,0.07141621637344223,0.019848146720558162,C6
213,EN_NPi2020_3000f,MESSAGEix-GLOBIOM_1.1,0.009686631421297793,0.010380769585520422,0.010194984154302627,0.009110938417616019,0.008606743126088938,0.008876034095197148,0.008844058860993431,0.008280312222554218,0.009247558985446325,0.010087461720373614,0.05864287183269506,0.019265744173070254,C6
214,EN_NPi2020_3000f_COV,MESSAGEix-GLOBIOM_1.1,0.009199150767922376,0.010741236928779948,0.010652163655265659,0.009015998466021706,0.009995456175283812,0.009974336039298272,0.00938009927940871,0.009045394753010463,0.009750479508123869,0.010197517117322662,0.06978864251510153,0.01966581118620766,C6
215,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.016695925574879287,0.015505234742834053,0.012833512364004698,0.012560570248803887,0.011291892464259344,0.00948873941460707,0.00810151968554978,0.007833626127687598,0.011788877577828216,0.01501155756057268,0.10639908705757659,0.018259786325578307,C2
216,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.015267664556324731,0.015697770958883535,0.012238157763716211,0.012154979716944557,0.011938505268819085,0.009923791652952913,0.007834276696973076,0.007822603211973448,0.011609718728323445,0.014401197759641493,0.10008350892737167,0.01833697455876141,C2
217,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.014481836497018062,0.015496145484444123,0.012339384046729462,0.011898057578884095,0.012028466612128193,0.010156304560714846,0.007858328391637049,0.007803028800087739,0.011507693996455445,0.014105788676063881,0.096672804433116,0.018335517088096148,C2
218,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.013561454771398817,0.015347481351356667,0.01259184275876003,0.01138987836590998,0.011981313812660366,0.010644373697171769,0.007699022001326797,0.007679887977200356,0.011361906841973097,0.013833592960505172,0.0874129203570608,0.018179068062244157,C2
219,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.019971876665371993,0.014363722929330651,0.01279817378890968,0.01184692477215115,0.008649118788815914,0.008203438784351442,0.008478624109906635,0.008292422982446068,0.01157553785266044,0.015711257794537442,0.13525272130005256,0.019528672464476482,C2
220,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.015905137643618488,0.01625958501349451,0.0121501814542591,0.008657758748549677,0.008623072277894387,0.009109383611973065,0.008860672204131106,0.00889502353441265,0.011057601811041623,0.014771634703790698,0.07451383938762693,0.020511009137460623,C2
221,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.013568499991359903,0.014417140877837863,0.012920754170186512,0.011033761162224391,0.011795363721192702,0.011171043142141986,0.00797192643260537,0.007472814016962784,0.01129391293931394,0.013635465013128093,0.08029540210520954,0.017851829407876135,C2
222,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.012661085375518992,0.014419892190972273,0.01348315062997195,0.01086133771482667,0.013607316944243985,0.01337813671276008,0.008486509146904204,0.007734997400291858,0.011829053264436252,0.013521376065487737,0.06567704114862759,0.01754437335915144,C2
223,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.010576053279661548,0.013117453738463836,0.013613803448944488,0.011125528163853001,0.010657825956239441,0.009274754144460655,0.007355078549722208,0.0065731380042354315,0.010286704410697577,0.012435770155689958,0.07275422099644142,0.014465316660901588,C2
224,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.02019004247174993,0.014408041757706753,0.012068080361065294,0.013002309213836872,0.010659780182427888,0.009415893157322866,0.008673255068935992,0.008264579182742492,0.012085247674473512,0.015555388196840658,0.12275162630146258,0.018130036641577918,C2
225,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.017554278307490012,0.014318472563704328,0.011962745338228588,0.012568158218642387,0.011189749623526004,0.010085864498013207,0.008951258763287591,0.008276780411046212,0.011863413465492292,0.014611832069807644,0.1152011400929106,0.018624508512918903,C2
226,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.015874559937157178,0.014373617140904713,0.012438962718092585,0.012011944823956712,0.011308001906856274,0.010765575014379351,0.008759498847581287,0.008028922233950266,0.011695135327859797,0.014229046598718159,0.09467075196051551,0.01833013148721211,C2
227,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.013859651644842978,0.014618525638204514,0.012839605938294592,0.011287555443017431,0.011502827872873527,0.01118988124330617,0.008316372042829458,0.007537200955050593,0.011393952597302408,0.013772594407114027,0.09474025066223495,0.017925007906564913,C2
228,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.016265355792595308,0.015232056586062533,0.011936608711287815,0.011489183450356535,0.009285332773182137,0.00853408864438065,0.008408299827948367,0.008111410682543016,0.011157792058544546,0.014478007029981886,0.09436251991307401,0.01908006068117834,C2
229,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.014444009732526958,0.01640251543176461,0.012325968778430233,0.010587997845994616,0.01207897795883924,0.010082068653412692,0.008842222430502105,0.008245202640754314,0.011626120434028097,0.014390831314240599,0.0746139416525014,0.01845293551611633,C2
230,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.013178300604761356,0.01352739999038086,0.013045796444857446,0.010698500432076681,0.011331214835784713,0.011595512031655665,0.008255572363473157,0.007265045298756025,0.011112167750218237,0.01325049901333322,0.06894501315174326,0.01755925503914544,C2
231,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.012219510414866143,0.013507112884072662,0.013597519166087809,0.010930162824937955,0.013285951445474722,0.013707346793500825,0.00890352794423851,0.0075638363158028864,0.011714370973622688,0.013108047488342205,0.07754465577704424,0.01729467200047238,C2
232,EN_NPi2100,MESSAGEix-GLOBIOM_1.1,0.009959816569465374,0.010210441854937715,0.009588053130980007,0.008940422824049589,0.008170237963453451,0.008096087141966824,0.007499568949757188,0.007492178603871962,0.008744600879810265,0.0099194371851277,0.051015924392050105,0.01807130411092526,C7
233,EN_NPi2100_COV,MESSAGEix-GLOBIOM_1.1,0.009162027397479941,0.010782708919759501,0.010065494848557505,0.00876717606462223,0.009884151869687037,0.009284427773023268,0.008073211368123612,0.008086781807299161,0.009263247506069033,0.010003410388598982,0.07640998457796148,0.018402434063813554,C7
234,EN_NoPolicy,MESSAGEix-GLOBIOM_1.1,0.00983428996945831,0.010484776283354619,0.009921037649972249,0.008903044432502533,0.008190473076813332,0.008094348348181558,0.007293951205626864,0.00744172687089393,0.008770455979600425,0.010080034634261726,0.04914136712676707,0.019078465199934957,C7
235,NGFS2_Current Policies,MESSAGEix-GLOBIOM_1.1,0.008205993999210565,0.009735174271447903,0.009094020006880602,0.007917726660483109,0.008801145313824572,0.008247822534951326,0.007151316445730768,0.007030978801675782,0.008273022254275578,0.009011729425846356,0.07385921431596427,0.018024926325199656,C7
236,NGFS2_Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM_1.1,0.009612080922736457,0.009654665142981673,0.009763696026974033,0.008097311711124582,0.008870141255812217,0.00891860597256414,0.008045241646473708,0.006969329103360246,0.008741383972753383,0.009676814030897388,0.07102071866429849,0.017810536987023673,C5
237,COV_GreenPush,MESSAGEix-GLOBIOM_1.2,0.009197324072816163,0.010165025880139128,0.009744022527111583,0.008624200695522825,0.008875511871807929,0.00890741852439502,0.007711532753200137,0.007879153817416745,0.00888802376780119,0.009702124160022292,1.0946277394227666,0.030682025453864285,C7
238,COV_GreenPush_max_GDP,MESSAGEix-GLOBIOM_1.2,0.009845604836665108,0.01064714680351556,0.010044724143913355,0.008675639544173209,0.009409174469938214,0.009081891298049568,0.007869562116653949,0.007766556036559955,0.009167537406183614,0.010179158594698009,1.0747516209311452,0.030298102761650052,C7
239,COV_GreenPush_min_GDP,MESSAGEix-GLOBIOM_1.2,0.008354703758433876,0.010147393865354817,0.009798997046966434,0.007953285705378977,0.009244981594627014,0.009307857949829213,0.007322438314382479,0.007462802666557966,0.008699057612691345,0.009433698223585042,0.6802331307997072,0.026661692935033423,C7
240,COV_NoPolicyNoCOVID,MESSAGEix-GLOBIOM_1.2,0.009926953631160756,0.010461706048913036,0.00985081547449557,0.009189261022553168,0.008006414901022923,0.008115785581126607,0.0072618952669822445,0.007469077070800472,0.008785238624631847,0.010079825051523121,1.037582011955866,0.028881617861499058,C7
241,COV_Restore,MESSAGEix-GLOBIOM_1.2,0.00930752112429369,0.01049128746199756,0.010309661563212334,0.009218930279278687,0.009132417941048465,0.009294300266496316,0.008229666020250858,0.008254077819256836,0.009279732809479344,0.010036156716501196,1.3788748936833153,0.034399787665858016,C7
242,COV_SelfReliance,MESSAGEix-GLOBIOM_1.2,0.009846712904440698,0.01109468872622427,0.010837532943273661,0.009730436327103057,0.009581326824314933,0.009783049858855142,0.008742162240344712,0.008781022378272638,0.00979961652535364,0.010592978191312876,1.5595358075496413,0.03529524162831203,C7
243,COV_SelfReliance_max_GDP,MESSAGEix-GLOBIOM_1.2,0.010644393669719449,0.011759117915910697,0.01124834556997964,0.00980158472793912,0.010185065977522135,0.010053942470445899,0.008941516567068614,0.008737037859245777,0.010171375594728917,0.011217285718536594,1.5201577778079662,0.03477791623169602,C7
244,COV_SelfReliance_min_GDP,MESSAGEix-GLOBIOM_1.2,0.009597362086033888,0.011014280523341009,0.010710772502390343,0.008992389253168873,0.010235403533630867,0.00987704647402917,0.008129932509464532,0.008378819258840113,0.00961700076761235,0.01044080503725508,0.9211998348178179,0.029800982508332956,C7
245,COV_SmartUse,MESSAGEix-GLOBIOM_1.2,0.0095156277605637,0.01060595645814208,0.010222957004736471,0.009031696670276996,0.009264734384519697,0.00939912023207104,0.008288735526608738,0.008324705852878329,0.009331691736224631,0.010114847074480751,1.4254988202622692,0.034051997931633826,C7
246,SSP2_int_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.010596083171540115,0.010352866844204427,0.010701918458196312,0.010359931201385852,0.010048316411880066,0.009207863461229671,0.00874556573725311,0.00822803324136604,0.00978007231588195,0.01055028949131362,0.03506843784272231,0.019440484354079673,C5
247,SSP2_int_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.01053205461327052,0.011024265935432069,0.012258052778385958,0.011206148364114538,0.010704882615105936,0.0101689121413161,0.009262583095292022,0.00871600014546828,0.010484112461048177,0.011271457775696181,0.04528630326651168,0.02019452927760826,C5
248,SSP2_int_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.013022763973395716,0.01420597259361411,0.013835943697546151,0.012338824550035949,0.01158048556112413,0.01108251738564466,0.010746451152523656,0.010420236687900245,0.012154149450223077,0.013688226754851991,0.050083311783698625,0.02244574667320988,C2
249,SSP2_noint_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.010587972818720967,0.010346009351443855,0.010699521339018721,0.010387042635416786,0.010082446993016725,0.009192801271343908,0.008793862806138301,0.008229888977544859,0.009789943274080514,0.010544501169727848,0.035127687169838454,0.01944404693642931,C5
250,SSP2_noint_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.010540558723677516,0.011044427210497964,0.012205920444522924,0.011248971678899555,0.010751188780264388,0.01014207444458551,0.009279276638094726,0.008752214539769211,0.010495579057538975,0.011263635459566134,0.04440432651220679,0.020244709622110654,C5
251,SSP2_noint_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.012940810376965078,0.014142444337793313,0.013867394409452265,0.012419874653017103,0.011491634364926444,0.011100940228358273,0.01088758420577563,0.010249478048640752,0.012137520078116106,0.013650216374736887,0.050358368950605206,0.02223904979459934,C2
252,SSP2_openres_lc_100,MESSAGEix-GLOBIOM_GEI 1.0,0.013283952677610686,0.014395930832858584,0.013064752880942805,0.011507227096629309,0.011368774491512933,0.010760343774247954,0.009003327442690178,0.008475201114081291,0.011482438788821717,0.013581545463804025,0.0490997928130654,0.019868523028132364,C2
253,SSP2_openres_lc_120,MESSAGEix-GLOBIOM_GEI 1.0,0.014033272529234754,0.0147280797996263,0.013286268952486507,0.011631970546836293,0.011543160399073667,0.010776854097633137,0.008930224774487848,0.008464715355371431,0.011674318306843743,0.014015873760449188,0.054508724430716506,0.019863872089093,C2
254,SSP2_openres_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.01065924751560022,0.010465615989868596,0.010724431404367211,0.010079642143317937,0.00986654178533913,0.009176797940956593,0.008557805998867938,0.008287102125458296,0.00972714811297199,0.010616431636612009,0.03508366953544456,0.01952809715561641,C5
255,SSP2_openres_lc_80,MESSAGEix-GLOBIOM_GEI 1.0,0.012934249148717832,0.01385564612075529,0.012543337300672853,0.011447632200019162,0.01105066625798272,0.010425802802453733,0.009386241998254646,0.008499117911941974,0.011267836717599776,0.013111077523381991,0.047383942200449954,0.01988353349385208,C2
256,SSP2_openres_lc_CB400,MESSAGEix-GLOBIOM_GEI 1.0,0.01758496972467956,0.01707604890902827,0.014206639085549257,0.012820594593760531,0.010960751328770436,0.009851101538146535,0.009489289249774598,0.008450928576009542,0.012555040375714841,0.01628921923975236,0.09361351642339752,0.019943400423280674,C2
257,SSP2_openres_lc_CB450,MESSAGEix-GLOBIOM_GEI 1.0,0.01716329284099069,0.01672526532841886,0.014217525004567638,0.012567653118990236,0.011270833326208375,0.009831547835602795,0.009330017695581515,0.00851689965878581,0.01245287935114324,0.016035361057992397,0.08897078200168954,0.0200205432421891,C2
258,SSP2_openres_lc_CB500,MESSAGEix-GLOBIOM_GEI 1.0,0.016742390358740433,0.016242779385351166,0.01412703085160643,0.012455613884558823,0.011450777258743675,0.00991455869504823,0.009226215095342513,0.008465802557574361,0.012328146010870705,0.015704066865232676,0.08433657387192299,0.01992724132730207,C2
259,SSP2_openres_lc_CB550,MESSAGEix-GLOBIOM_GEI 1.0,0.016584060842927777,0.0156632895783294,0.013828346826008569,0.012345621250731915,0.011629945965485975,0.009963200765102575,0.009254905346935903,0.008359442068465917,0.012203601580498503,0.015358565749088582,0.08259333889398161,0.01976030548363922,C2
260,SSP2_openres_lc_CB600,MESSAGEix-GLOBIOM_GEI 1.0,0.016300721999294956,0.015108786456254446,0.01380721690502961,0.01215137359974673,0.011763092824307991,0.010112643645287063,0.009147696753981475,0.008403167463626135,0.01209933745594105,0.015072241786859673,0.07947372989186326,0.019814503424507947,C2
261,SSP2_openres_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.010548743508141487,0.011138838789492274,0.01228314149917938,0.01102437172119618,0.01065832283693141,0.009805763832788346,0.009269485167297743,0.008739827661542849,0.010433561877071208,0.011323574598937713,0.04527931626260019,0.020228706096588205,C5
262,SSP2_openres_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.013517562774591102,0.013814025612142258,0.01383967578720881,0.012242277542854032,0.011434725859472307,0.011314813221936093,0.010822945860116456,0.010389575100610926,0.012171950219866497,0.013723754724647388,0.048830680646889106,0.02240619254703543,C2
263,ADVANCE_2020_WB2C,POLES ADVANCE,0.019798083941611224,0.017254339467286876,0.01654643896418225,0.01491946264283082,0.013312108342381647,0.011789210394334679,0.010010400996239815,0.007278002837342597,0.013863505948276237,0.01786628745769345,0.04802444014541161,0.014151766094457901,C2
264,ADVANCE_2030_1.5C-2100,POLES ADVANCE,0.02023289877243173,0.01682563939093015,0.016809654663179206,0.016673481329572422,0.011890360039492147,0.010508559363939997,0.009855632185127784,0.0055787715689218885,0.013546874664199416,0.017956064275513696,0.06874991458688184,0.011230827642346054,C2
265,ADVANCE_2030_Price1.5C,POLES ADVANCE,0.02021688589639214,0.01781326718473476,0.015660767250290607,0.01597310600893052,0.011486480955884126,0.010430461951962736,0.007960795647372993,0.00670366564784481,0.013280678817926585,0.017896973443805836,0.05358863551578815,0.013271011926165975,C2
266,ADVANCE_2030_WB2C,POLES ADVANCE,0.02021688589639214,0.017765537221290515,0.016842814467076018,0.015474737936479185,0.01325882777097364,0.01174882822710961,0.009846822464936547,0.006975964182888612,0.014016302270893285,0.018275079194919556,0.042090131212179166,0.013632788600130388,C2
267,ADVANCE_INDC,POLES ADVANCE,0.02021688589639214,0.01762668458704477,0.016964865855552815,0.016554998280120872,0.014666466044544944,0.012551377713564116,0.011197121201479865,0.009331956291854569,0.014888794483819263,0.018269478779663242,0.042090131212179166,0.017256530058575918,C5
268,ADVANCE_NoPolicy,POLES ADVANCE,0.020783885878666527,0.01897058397436108,0.018834601000613474,0.017707142029804255,0.0158644116593959,0.013699358813767394,0.012033302759878075,0.009972872904877956,0.015983269877670583,0.019529690284547027,0.03974424528299582,0.01825599280646988,C7
269,ADVANCE_Reference,POLES ADVANCE,0.02062719329710282,0.018851760881069497,0.018522269938344712,0.01768009075129452,0.015808023731196757,0.013638323821121026,0.011899205744314455,0.009716811111853404,0.01584295990953715,0.019333741372172347,0.03887220601665111,0.017755979149283653,C7
270,EN_INDCi2030_1000,POLES ENGAGE,0.01107023747739458,0.0238424994519943,0.023419644848933593,0.01661998979186497,0.011167382213391704,0.00788615610373331,0.006030358978054759,0.00438187019974071,0.01305226738313849,0.019444127259440825,0.16846057991132204,0.01127663365036742,C4
271,EN_INDCi2030_1000_COV,POLES ENGAGE,0.010255127270331923,0.02313827587659892,0.01939441179772883,0.014329691878719053,0.009481112055591217,0.007629882093481218,0.006644165678158808,0.005615234248286701,0.012060987612362083,0.017595938314886556,0.16943811029359682,0.014275785782997048,C4
272,EN_INDCi2030_1000_COV_NDCp,POLES ENGAGE,0.0111012493734101,0.022237136178152248,0.019413960506433323,0.01635369362380931,0.009098802934697765,0.0075878474971771475,0.006442883080201697,0.0053221962218516035,0.012194721176966648,0.017584115352665224,0.16541533965878105,0.013668940529642256,C4
273,EN_INDCi2030_1000_NDCp,POLES ENGAGE,0.011600223768932853,0.023751455037911248,0.022228505284322436,0.014161012561183968,0.010798515803589395,0.008061807559783528,0.006510143670718421,0.004915585813141857,0.012753406187447964,0.019193394697055513,0.15622329076614783,0.013101797479355845,C4
274,EN_INDCi2030_1000f,POLES ENGAGE,0.011277709473282618,0.020807127265306705,0.018719506346471546,0.015158598812883943,0.01280169177016912,0.011075019959957397,0.011608014148750236,0.011841591304929793,0.01416115738521892,0.01693478102835362,0.1096853502603837,0.023236811418364398,C4
275,EN_INDCi2030_1000f_COV,POLES ENGAGE,0.01030905354392473,0.019578019336958154,0.014982848733395488,0.011812875968178128,0.009944723356861968,0.009704677379777928,0.009467964871181187,0.008485038950719032,0.011785650267624577,0.014956640538092791,0.11602680033014688,0.01912023969328325,C4
276,EN_INDCi2030_1000f_COV_NDCp,POLES ENGAGE,0.011179828505169132,0.01771919984359508,0.014800422218193618,0.011476798751138302,0.009728592761112098,0.009302817112655465,0.00941806670178902,0.008294540174605248,0.011490033258532244,0.014566483522319276,0.11094235280401879,0.0187569466273392,C4
277,EN_INDCi2030_1000f_NDCp,POLES ENGAGE,0.011683109861613451,0.01920790199510474,0.017861014815021736,0.01377303458511438,0.012008827361082747,0.010571884785952923,0.010708914585643055,0.009740926720869418,0.013194451838800306,0.016250675557246644,0.0996162395594206,0.02080130904517006,C4
278,EN_INDCi2030_1200,POLES ENGAGE,0.011108079040788737,0.018947724010254723,0.01689437119316109,0.011395264972901368,0.009420378394850663,0.0076841142817374265,0.006564219660934014,0.006219943052577528,0.011029261825900694,0.015650058081401515,0.0949486413689087,0.01518116208751693,C4
279,EN_INDCi2030_1200f,POLES ENGAGE,0.011137478669992469,0.015927918742406254,0.015611491642905635,0.010651088086004127,0.009310716176013534,0.008883693979136879,0.008511835056581622,0.00702988581780757,0.01088301352135601,0.014225629685101453,0.08410348091806477,0.016586506899013725,C4
280,EN_INDCi2030_1400,POLES ENGAGE,0.011086912681999055,0.013752232246450833,0.014226325030237612,0.01004550404672501,0.008620308337340746,0.008240936856090775,0.007573858843140219,0.004700788499767208,0.009780858317718931,0.013021823319562498,0.0841034809180649,0.011577384657207234,C5
281,EN_INDCi2030_1400f,POLES ENGAGE,0.01110400920262497,0.013592038365972723,0.01432678623312915,0.009986221311628586,0.008652269311855816,0.008209271203001776,0.007608433208289371,0.005602574255951598,0.009885200386556749,0.013007611267242281,0.08410348091806483,0.0136947394828374,C5
282,EN_INDCi2030_1600,POLES ENGAGE,0.011096045122577405,0.012472272741993348,0.012875257573031961,0.009398202022745652,0.007878209250291682,0.007838747734634643,0.007065459019343551,0.005103419357485213,0.009215951602762933,0.012147858479200906,0.0841034809180649,0.012489263079892586,C5
283,EN_INDCi2030_1600f,POLES ENGAGE,0.011096045122577405,0.012472272741993348,0.012875257573031961,0.009398202022745652,0.007878209250291682,0.007838747734634643,0.007065459019343551,0.005103419357485213,0.009215951602762933,0.012147858479200906,0.0841034809180649,0.012489263079892586,C5
284,EN_INDCi2030_1800,POLES ENGAGE,0.0113768930577003,0.011776747515481488,0.0121383727798311,0.010159341979058645,0.008403390498115384,0.008221201653258134,0.006230600875300555,0.007745195280584039,0.009506467954916206,0.011764004451004298,0.08410348091806483,0.017691127238439196,C5
285,EN_INDCi2030_1800f,POLES ENGAGE,0.0113768930577003,0.011776747515481488,0.0121383727798311,0.010159341979058645,0.008403390498115384,0.008221201653258134,0.006230600875300555,0.007745195280584039,0.009506467954916206,0.011764004451004298,0.08410348091806483,0.017691127238439196,C5
286,EN_INDCi2030_2000,POLES ENGAGE,0.011080582662071962,0.010529412256485045,0.011532483744750077,0.009700697843451633,0.008418365292630263,0.008180191216081411,0.006363495886955517,0.004874128452456949,0.008834919669360357,0.01104749288776903,0.08410348091806491,0.011884738899728128,C5
287,EN_INDCi2030_2000f,POLES ENGAGE,0.011080582662071962,0.010529412256485045,0.011532483744750077,0.009700697843451633,0.008418365292630263,0.008180191216081411,0.006363495886955517,0.004874128452456949,0.008834919669360357,0.01104749288776903,0.08410348091806491,0.011884738899728128,C5
288,EN_INDCi2030_2500,POLES ENGAGE,0.0111607064411279,0.009144029939043443,0.009981204747692717,0.010382916005778675,0.007108143451850669,0.007366965006501892,0.006232139359525533,0.0052222068529926,0.00832478897556418,0.01009531370928802,0.08410348091806495,0.01279283999433201,C6
289,EN_INDCi2030_2500f,POLES ENGAGE,0.0111607064411279,0.009144029939043443,0.009981204747692717,0.010382916005778675,0.007108143451850669,0.007366965006501892,0.006232139359525533,0.0052222068529926,0.00832478897556418,0.01009531370928802,0.08410348091806495,0.01279283999433201,C6
