Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
WITCH 5.0,EN_INDCi2030_3000_NDCp,C6,C6: limit warming to 3°C (>50%),C6,NA,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,34.94468382,31.6725216,FALSE,42597.74489,Low,46.81818117,46.49525081,39.65998953,14.10603559,6.250110123,14.69849279,12.52463444,-1.777572329,6.746832322,0.142118274,12.09690259,-3.238751083,4.910199131,13.81425033,17.37489965,23.28012603,32.27172872,7.628016201,10.19198562,19.09758004,44.3144833,79.51345777,81.85012628,-0.168918572,13.75503761,5.226499538,13.29671755,24.17550619,inf,38.97346586,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2035,2020,,inf,0,2904.504189,2904.504189,2.758546191,2.491554348,3.035681959,2.758546191,2100,2.758546191,3.035681959,0.998333333,0.908333333,0.358333333,C6,C6: limit warming to 3°C (>50%),2.553096302,2.336263269,2.801953009,2.553096302,2100,0.997317836,0.895842646,0.229772016,,,"250, 193, 130",FAC182
WITCH 5.0,EN_INDCi2030_3000f,C6,C6: limit warming to 3°C (>50%),C6,NA,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,34.71481503,31.33902376,FALSE,42593.67907,Low,50.13694778,46.22740838,39.29611059,7.99259266,6.200139226,15.16707376,4.633074116,-1.865125676,7.317573647,0.149091277,4.142316785,-3.325623836,5.509508016,14.69809731,15.52199547,23.32947656,32.49726737,8.213649732,10.20772727,19.37465859,39.0098472,79.57393949,81.85806418,-0.162161306,7.605671407,5.178531237,13.78468754,24.85602047,inf,39.14047318,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2035,2020,,inf,0,2905.304868,2905.304868,2.755672299,2.488674603,3.036558373,2.755672299,2100,2.755672299,3.036558373,0.998333333,0.908333333,0.358333333,C6,C6: limit warming to 3°C (>50%),2.555962843,2.336946655,2.803712571,2.555962843,2100,0.997317836,0.895842646,0.231113098,,,"250, 193, 130",FAC182
WITCH 5.0,EN_INDCi2030_3000f_NDCp,C6,C6: limit warming to 3°C (>50%),C6,NA,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,34.94468382,31.6725216,FALSE,42597.74489,Low,46.81818117,46.49525081,39.65998953,14.10603559,6.250110123,14.69849279,12.52463444,-1.777572329,6.746832322,0.142118274,12.09690259,-3.238751083,4.910199131,13.81425033,17.37489965,23.28012603,32.27172872,7.628016201,10.19198562,19.09758004,44.3144833,79.51345777,81.85012628,-0.168918572,13.75503761,5.226499538,13.29671755,24.17550619,inf,38.97346586,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2035,2020,,inf,0,2904.504189,2904.504189,2.758546191,2.491554348,3.035681959,2.758546191,2100,2.758546191,3.035681959,0.998333333,0.908333333,0.358333333,C6,C6: limit warming to 3°C (>50%),2.553096302,2.336263269,2.801953009,2.553096302,2100,0.997317836,0.895842646,0.229772016,,,"250, 193, 130",FAC182
WITCH 5.0,EN_INDCi2030_500f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,3.508804987,-14.54335379,FALSE,40140.14205,Low,50.13694778,10.08897288,-9.065498619,7.99259266,63.69775982,81.48550564,4.633074116,65.32088548,89.09186008,0.149091277,4.142316785,66.14873537,90.44935976,139.585654,15.52199547,62.28103253,64.51402647,8.213649732,39.80077479,46.15685032,39.0098472,81.72838321,83.47633929,-0.162161306,7.605671407,64.19204619,82.19215361,118.0419413,2036,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2058,2072,-345010.6841,731.3413837,386.3835372,1.719776061,1.577313625,1.861918677,1.491766765,2049,1.6945118,1.849126397,0.758333333,0.225,0.006666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.596055941,1.474247278,1.734535575,1.397448826,2049,0.630755476,0.133661153,0.005811354,,,"119, 134, 99",778663
WITCH 5.0,EN_INDCi2030_600f,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,5.315942132,-13.41929527,FALSE,40451.95125,Low,50.13694778,11.97184496,-7.844683711,7.99259266,60.35265646,78.03020598,4.633074116,60.74781219,84.34861592,0.149091277,4.142316785,61.43450993,85.53050083,136.5260714,15.52199547,61.9244847,64.20634635,8.213649732,39.5514405,45.91616166,39.0098472,81.69490058,83.47296488,-0.162161306,7.605671407,60.76560017,78.63184488,115.6895944,2037,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2062,2075,-288600.4823,776.0644841,487.6338336,1.733493787,1.586753355,1.880724578,1.538719546,2049,1.70180233,1.861766026,0.766666667,0.243333333,0.011666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.608526479,1.485478721,1.752616957,1.444578425,2049,0.648636567,0.15064819,0.007599464,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_600f_NDCp,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,6.181431763,-14.28270475,FALSE,40540.05847,Low,46.81818117,12.87228716,-8.698525887,14.10603559,59.71964261,76.38413651,12.52463444,59.87209623,82.08045656,0.142118274,12.09690259,60.53173995,83.17938378,138.8654125,17.37489965,61.90504282,64.07410452,7.628016201,39.50186613,45.85423398,44.3144833,81.60901911,83.47277879,-0.168918572,13.75503761,60.11699967,76.93641868,117.3301233,2037,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2063,2075,-291853.6127,778.8285518,487.1070834,1.731566868,1.581835443,1.875816425,1.534261106,2050,1.695456661,1.858766433,0.763333333,0.241666667,0.011666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.604618881,1.481801903,1.747774793,1.441315604,2049,0.643719267,0.14886008,0.007599464,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_700f,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,7.403031347,-12.26741353,FALSE,40692.16963,Low,50.13694778,14.14458453,-6.672261495,7.99259266,57.78189034,74.04296416,4.633074116,57.23518111,78.86955302,0.149091277,4.142316785,57.81086715,79.84963845,133.3907566,15.52199547,61.68244331,63.85815567,8.213649732,39.25865707,45.68347241,39.0098472,81.60377914,83.46758318,-0.162161306,7.605671407,58.13057311,74.52406429,113.4304862,2038,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2066,2079,-237879.2386,825.9052711,588.2436303,1.744491062,1.594904303,1.900439898,1.586122033,2059,1.713236208,1.879913679,0.776666667,0.253333333,0.015,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.6233013,1.495549293,1.769953778,1.492644852,2050,0.664282521,0.166741171,0.008493518,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_700f_NDCp,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,8.147730677,-13.12163452,FALSE,40759.85561,Low,46.81818117,14.91758515,-7.517261578,14.10603559,57.12487899,72.63177475,12.52463444,56.33983166,76.92152055,0.142118274,12.09690259,56.88724887,77.8287853,135.7059638,17.37489965,61.61744202,63.77383881,7.628016201,39.15960383,45.57169573,44.3144833,81.59147143,83.46758318,-0.168918572,13.75503761,57.45726149,73.06951031,115.0545969,2038,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2067,2079,-241471.2534,829.3302569,588.1506025,1.741136854,1.591303516,1.898619092,1.583013024,2059,1.714942405,1.88377164,0.77,0.253333333,0.015,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.62156979,1.491139357,1.767450949,1.489039057,2050,0.66115333,0.164953062,0.008493518,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_800,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,3.406006121,-1.641118671,FALSE,41657.82386,Low,50.13694778,10.02607213,4.07251342,7.99259266,62.98565516,81.60093616,4.633074116,64.39698239,89.35893064,0.149091277,4.142316785,65.19688309,90.72916869,104.4669721,15.52199547,62.04566341,64.2048415,8.213649732,39.69406,45.94249453,39.0098472,81.71855426,83.47628237,-0.162161306,7.605671407,63.4630548,82.31336825,92.72668333,2036,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2020,2059,inf,-47933.98582,736.8526088,688.9525978,1.725395167,1.577848604,1.872423682,1.623957869,2049,1.693261746,1.848794586,0.758333333,0.24,0.015,C3,C3: limit warming to 2°C (>67%),1.618682,1.48722487,1.760942592,1.535271633,2049,0.655789003,0.165847117,0.0098346,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_800_NDCp,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,4.10802905,-1.730386476,FALSE,41658.85505,Low,46.81818117,10.75169332,3.985604406,14.10603559,62.42948099,80.27463818,12.52463444,63.63752191,87.5202172,0.142118274,12.09690259,64.41383538,88.82142799,104.7086448,17.37489965,61.98483385,64.13587389,7.628016201,39.65333851,45.89843201,44.3144833,81.6949155,83.47580949,-0.168918572,13.75503761,62.8931342,80.94604729,92.8960791,2036,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2060,inf,-49576.61041,735.2086862,685.7240095,1.720099267,1.572747336,1.864877768,1.619453323,2049,1.688595555,1.845381742,0.758333333,0.23,0.015,C3,C3: limit warming to 2°C (>67%),1.613154557,1.481675888,1.754406894,1.530840241,2049,0.647742512,0.162270899,0.009387573,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_800f,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,9.400397881,-11.12496166,FALSE,40889.24943,Low,50.13694778,16.22276434,-5.502819851,7.99259266,55.38496192,70.22925103,4.633074116,54.0857275,73.62717186,0.149091277,4.142316785,54.56269691,74.41299284,130.2811091,15.52199547,61.03523055,63.55942054,8.213649732,38.87985384,45.36394021,39.0098472,81.58610965,83.45673071,-0.162161306,7.605671407,55.67485649,70.59425692,111.1771189,2039,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2069,2083,-193025.0025,881.9496784,688.9972752,1.760441075,1.605314525,1.928212481,1.636630094,2059,1.744562993,1.920269183,0.791666667,0.273333333,0.016666667,C3,C3: limit warming to 2°C (>67%),1.645074114,1.509585792,1.796565654,1.538149108,2070,0.68082253,0.185516316,0.012069736,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,10.04089738,-12.08461502,FALSE,40925.86493,Low,46.81818117,16.88599198,-6.457215316,14.10603559,54.79326469,69.02047969,12.52463444,53.41953649,71.95395626,0.142118274,12.09690259,53.87489565,72.6771907,132.8840759,17.37489965,60.60164982,63.51036532,7.628016201,38.36646755,45.25535386,44.3144833,81.58610965,83.430535,-0.168918572,13.75503761,55.06877666,69.34817368,113.0125823,2039,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2071,2083,-198862.2213,887.7911562,689.3924715,1.757609917,1.601946556,1.927812223,1.630463982,2064,1.73943245,1.918687877,0.788333333,0.273333333,0.016666667,C3,C3: limit warming to 2°C (>67%),1.64028383,1.506047994,1.791928746,1.535597768,2070,0.676799285,0.18328118,0.012069736,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_900,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,7.46889821,-1.712261252,FALSE,41634.73362,Low,50.13694778,14.22389435,4.014412498,7.99259266,57.76592228,73.89742098,4.633074116,57.23211002,78.69607557,0.149091277,4.142316785,57.80777186,79.67035498,104.6606156,15.52199547,61.64532749,63.758997,8.213649732,39.15576194,45.6503066,39.0098472,81.59352798,83.46758318,-0.162161306,7.605671407,58.11446836,74.37456259,92.8386364,2038,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2020,2067,inf,-42048.97618,831.6860103,789.6825641,1.747500683,1.595230825,1.911081115,1.674932209,2059,1.71265031,1.87964153,0.775,0.266666667,0.016666667,C3,C3: limit warming to 2°C (>67%),1.643431539,1.505688519,1.794976607,1.579754766,2050,0.675458203,0.189539562,0.012516764,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_900_NDCp,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,8.117028823,-1.748647593,FALSE,41675.6413,Low,46.81818117,14.88873811,3.955774327,14.10603559,57.35773373,72.68469835,12.52463444,56.66614902,77.00217683,0.142118274,12.09690259,57.22358931,77.91232971,104.7583361,17.37489965,61.6242553,63.76462008,7.628016201,39.14225619,45.5285637,44.3144833,81.59147143,83.45763584,-0.168918572,13.75503761,57.69577821,73.12391261,92.95354171,2038,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2068,inf,-41971.90082,830.6048504,789.0425873,1.742582973,1.590654724,1.910924645,1.674775043,2059,1.718647399,1.889331063,0.77,0.266666667,0.016666667,C3,C3: limit warming to 2°C (>67%),1.639132005,1.501330149,1.789961311,1.576152173,2060,0.671434958,0.185516316,0.012516764,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_900f,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,35.21710674,11.11690878,-10.11034847,FALSE,41031.03409,Low,50.13694778,17.99614677,-4.47437647,7.99259266,53.04506767,66.97487821,4.633074116,51.34572115,69.12267196,0.149091277,4.142316785,51.73570823,69.74081012,127.5194265,15.52199547,59.51236569,63.40497617,8.213649732,37.49361226,45.13046564,39.0098472,81.57252129,83.43051852,-0.162161306,7.605671407,53.2783291,67.24018996,109.1954446,2040,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2073,2087,-152594.2989,943.2756586,790.7499934,1.778836479,1.619392944,1.960871502,1.682672812,2069,1.759133164,1.944373045,0.796666667,0.296666667,0.02,C3,C3: limit warming to 2°C (>67%),1.664768928,1.523985646,1.824843377,1.585316769,2071,0.697362539,0.209208762,0.013410818,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,32.30363212,11.72519434,-11.0648519,FALSE,41063.47502,Low,46.81818117,18.62893868,-5.423272153,14.10603559,52.43609044,65.8228202,12.52463444,50.67389481,67.53603763,0.142118274,12.09690259,51.04192149,68.09396242,130.1091453,17.37489965,58.99940196,63.32425456,7.628016201,37.04618918,45.08295475,44.3144833,81.51955637,83.33682759,-0.168918572,13.75503761,52.65366192,66.05187077,111.0208465,2040,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2074,2086,-159254.3394,947.2537417,788.1389626,1.779138567,1.617605659,1.959342977,1.67815237,2070,1.756803051,1.943446919,0.793333333,0.295,0.016666667,C3,C3: limit warming to 2°C (>67%),1.66319823,1.521438945,1.823513442,1.580987096,2071,0.692892266,0.20786768,0.013410818,,,"111, 120, 153",6F7899
WITCH 5.0,EN_INDCi2100,C6,C6: limit warming to 3°C (>50%),C6,NDCs announced prior to COP26,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1c,P1c: NDC,ENGAGE,35.21710674,34.32656817,35.3063459,FALSE,42509.94023,Low,50.13694778,47.94799098,48.22345279,7.99259266,8.166152341,12.00959506,4.633074116,3.567367623,8.442901935,0.149091277,4.142316785,3.478223643,6.566279802,3.899416103,15.52199547,17.00002644,19.10106244,8.213649732,9.114459678,14.44097763,39.0098472,59.98314952,47.93048836,-0.162161306,7.605671407,7.097327253,10.35763003,7.411477701,inf,37.10345576,54.53788599,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,,inf,0,2944.517779,2944.517779,2.955307523,2.677803578,3.249647245,2.955307523,2100,2.955307523,3.249647245,1,0.958333333,0.478333333,C6,C6: limit warming to 3°C (>50%),2.69411598,2.46906835,2.948068452,2.69411598,2100,0.997764864,0.940545373,0.304872597,,,"250, 193, 130",FAC182
WITCH 5.0,EN_INDCi2100_NDCp,C6,C6: limit warming to 3°C (>50%),C6,NA,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1c,P1c: NDC,ENGAGE,32.30363212,32.33820484,32.52812482,FALSE,42577.05554,Low,46.81818117,46.22454172,45.50016304,14.10603559,13.15895384,15.19514337,12.52463444,11.36938429,13.6375353,0.142118274,12.09690259,10.30321646,12.00282495,11.48602379,17.37489965,17.41941486,19.91818384,7.628016201,9.747646491,15.10788306,44.3144833,36.13216776,22.7999752,-0.168918572,13.75503761,12.18226249,13.60664973,12.66210701,inf,37.73234994,54.55619523,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,,inf,0,2751.834006,2751.834006,2.898016479,2.619895287,3.179147329,2.898016479,2100,2.898016479,3.179147329,1,0.941666667,0.433333333,C6,C6: limit warming to 3°C (>50%),2.634874389,2.41307494,2.886733895,2.634874389,2100,0.997764864,0.92311131,0.274474743,,,"250, 193, 130",FAC182
WITCH 5.0,EN_NPi2020_1000,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,22.23868091,12.73621112,-1.908209545,FALSE,41652.03709,Low,31.44424883,19.69014448,3.786613917,42.76148977,54.67023503,64.15768931,39.60349978,53.60248216,65.2391358,-0.117609446,40.11030745,54.05505522,65.7008538,105.1388877,52.89276107,59.65038053,63.21574603,28.16157709,37.47803101,44.89467513,80.17811004,81.51955637,83.32952655,-0.36616723,43.19052437,54.94072915,64.33159488,93.33278995,2037,37.17640675,55.09153055,9127.937884,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2083,inf,-25134.26904,907.7611105,882.6880791,1.720604609,1.548943536,1.926454582,1.696505466,2082,1.712639986,1.910038336,0.721666667,0.271666667,0.02,C3,C3: limit warming to 2°C (>67%),1.633862011,1.484527452,1.811191898,1.617087955,2095,0.652659812,0.205632544,0.013410818,,,"111, 120, 153",6F7899
