model,scenario,version,region,variable,unit,year,value,Climate Category|SCI 2025 [Tier III],Climate Category|SCI 2025 [Tier II],Climate Category|SCI 2025 [Tier I],Vetting|SCI 2025
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2045,18.25382921554096,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2100,20.27451276814937,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2035,18.76615408589626,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2040,18.45656905398899,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2025,23.62847235356204,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2030,20.11695311753755,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy,EJ/yr,2020,23.79505128687898,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2100,12.74967155885878,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2090,13.24102395384189,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2080,13.50673027101597,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2070,12.08063439060442,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2060,10.69997719071735,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2050,8.321176722310575,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2055,9.574747415436311,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2035,4.718993483908044,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2030,4.012357802420164,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2025,3.673784203363845,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2020,3.58139536299775,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2040,5.704877571351433,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Final Energy|Electricity,EJ/yr,2045,7.038912591236346,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2100,1269.533071087771,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2090,1270.216031687457,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2080,1269.464799953028,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2070,1265.270433877881,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2060,1272.501109043585,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2055,1280.062220149359,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2050,1287.595465892944,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2040,1309.423513905867,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2035,1316.068503474071,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2030,1321.716948495281,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2025,1324.1026,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2020,1325.3741,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Crops [per capita],kcal/cap/day,2045,1298.89882919831,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2100,811.6434695279404,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2090,758.5592511588628,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2080,703.2234617585032,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2070,640.166632866619,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2060,616.3844684292069,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2055,620.1748988039822,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2050,624.9203514835982,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2045,636.1721343349982,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2035,657.6559789960884,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2030,662.1289238785624,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2025,660.4202,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2020,644.675,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Food Availability|Livestock [per capita],kcal/cap/day,2040,647.1834991660837,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2055,7344.392312617588,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2100,19896.61928547627,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2090,16275.50878101853,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2080,13144.1069574946,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2070,10545.95189863572,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2060,8281.565947166968,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2050,6528.008806242467,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2040,5114.107538438569,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2020,2423.24966473164,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2045,5795.266282657568,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2030,3746.213831267581,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2035,4396.016329152426,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),GDP|MER,billion USD_2010/yr,2025,3143.39412431309,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2050,120.5526870349045,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2100,174.6200299393096,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2090,106.7467238071929,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2080,104.1957688122098,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2070,109.5674198314688,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2060,133.2433110387526,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2045,127.0931301402014,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2055,98.52824064112669,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2035,137.4506119072757,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2030,234.7592898921885,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2025,81.29372716816006,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2020,209.3271429141296,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Investment|Energy Supply,billion USD_2010/yr,2040,164.8182340373092,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2100,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2090,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2080,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2070,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2060,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2050,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2055,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2035,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2030,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2025,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2020,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2040,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover,million ha,2045,2131.0265,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2055,846.0927197390162,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2100,848.2606234194521,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2090,848.0005053919224,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2080,847.653269668115,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2070,847.1610945485174,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2060,846.5390194005079,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2050,845.648345157419,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2040,844.6675134096388,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2035,844.0748077000569,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2030,843.49096243075,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2025,842.7807,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2020,842.0746,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Land Cover|Forest,million ha,2045,845.1538591996483,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2090,293.9455,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2080,298.495,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2070,302.2473,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2060,304.7013,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2055,304.7811,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2050,303.8012,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2100,288.0764,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2045,301.7519,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2035,296.9523,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2030,294.3947,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2025,290.9567,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2020,293.5877,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Population,million,2040,299.3572,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2100,12.2685637971364,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2090,12.18928335317162,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2080,13.30228404334171,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2070,15.56425347548024,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2060,14.8253414742261,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2055,17.55691362998768,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2045,16.10903234570194,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2050,15.81265937616676,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2035,18.38235658139929,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2030,11.09349272491953,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2025,5.442903544354189,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2020,12.93526737460347,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2040,16.38770126001365,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Primary Energy|Biomass,EJ/yr,2050,3.772239262415355,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Primary Energy|Biomass,EJ/yr,2100,0.2042234513057997,GW2-I,GW2a,GW2,ok
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1,Reforming Economies (R10),Primary Energy|Biomass,EJ/yr,2090,0.0982035557402571,GW2-I,GW2a,GW2,ok
