model,scenario,version,region,variable,unit,year,value,Climate Category|SCI 2025 [Tier III],Climate Category|SCI 2025 [Tier II],Climate Category|SCI 2025 [Tier I],Vetting|SCI 2025
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Carbon Removal|Land Use,Mt CO2/yr,2025,336.5319,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Carbon Removal|Land Use,Mt CO2/yr,2020,318.7492,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Carbon Removal|Land Use,Mt CO2/yr,2040,351.997,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2050,20516.1234204,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2090,-10078.5719931,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2080,-1832.1485767,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2070,4596.471722099999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2060,12230.44,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2055,16284.7463216,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2045,25263.2816233,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2100,-18386.0950246,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2035,39899.5417167,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2030,44173.0846643,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2025,41954.52423510001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2020,42797.7163014,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Emissions|CO2,Mt CO2/yr,2040,31745.60437779999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2090,557.7837287000001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2080,528.3869347,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2070,501.589439,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2060,491.2544,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2055,477.3112093,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2050,481.0304664,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2045,485.5859083,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2100,589.6276270999998,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2035,515.7227661,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2030,504.0982576999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2025,468.0695341,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2020,437.3065756999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy,EJ/yr,2040,495.4865355999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2090,297.5564528,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2080,270.5725855,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2070,238.9775256,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2060,212.3713,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2055,201.5981234,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2050,189.0702765,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2045,169.2332143,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2100,309.8465968,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2035,138.7673666,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2030,116.3877078,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2025,97.85741920000001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2020,84.86722920000003,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Final Energy|Electricity,EJ/yr,2040,153.0673653,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2090,1481.7738,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2080,1502.4013,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2070,1529.9556,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2060,1563.7595,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2055,1581.9304,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2050,1600.7598,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2045,1619.8633,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2100,1465.3233,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2035,1656.9086,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2030,1675.2504,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2025,1695.9559,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2020,1714.7841,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Crops [per capita],kcal/cap/day,2040,1638.5453,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2090,792.7006,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2080,762.8924,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2070,727.98,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2060,690.2651999999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2055,670.3414999999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2050,650.6505999999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2045,631.2442,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2100,816.4963,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2035,591.4237,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2030,570.4788000000001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2025,545.933,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2020,522.0784000000001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2040,611.4604999999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2100,325140.749467296,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2090,279674.44801856,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2080,240763.6953764,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2070,204684.343231088,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2060,173429.872,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2055,160543.679264976,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2050,147691.482501808,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2045,135287.300128064,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2035,112520.271512656,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2030,100914.253387472,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2025,89192.88575870401,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2020,78126.446812064,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,GDP|MER,billion USD_2010/yr,2040,123460.775210976,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2100,7178.835375488001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2090,6412.321822592,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2080,5473.347770463999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2070,4648.644251104001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2060,3550.14912,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2055,3320.456293616001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2050,3075.705808560001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2045,2855.316884560001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2040,2416.364604416,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2035,2518.889780064001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2030,1917.391357840001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2025,1631.831339936,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Investment|Energy Supply,billion USD_2010/yr,2020,1316.258209952,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2055,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2100,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2090,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2080,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2070,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2060,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2050,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2045,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2040,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2035,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2030,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2025,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover,million ha,2020,12986.3818,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2090,4142.048,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2080,4098.425,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2070,4037.0834,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2060,3972.859,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2055,3943.9456,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2050,3913.1459,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2045,3897.6014,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2100,4174.407099999999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2035,3879.2079,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2030,3883.7781,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2025,3892.1441,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2020,3903.0742,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Land Cover|Forest,million ha,2040,3878.0229,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2090,9558.153312100001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2080,9704.9997312,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2070,9750.2188654,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2060,9674.384999999998,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2055,9582.6817976,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2050,9449.376711599998,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2045,9272.963936099999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2100,9333.856479899998,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2035,8801.503446100003,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2030,8510.663531,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2025,8175.612958600001,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2020,7824.2154039,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Population,million,2040,9055.894914299999,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2090,12.520848256,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2080,13.16636608,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2070,13.397934256,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2060,13.4873984,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2055,14.110891088,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2050,14.413300384,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2045,15.086004192,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2100,12.411710752,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2035,18.554441024,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2030,20.1955852,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2025,19.554011904,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2020,14.384605984,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2040,16.67473864,GW4-IIa,GW4,GW4,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1,World,Primary Energy|Biomass,EJ/yr,2100,239.9734441,GW4-IIa,GW4,GW4,ok
