Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Capacity|Electricity|Solar|PV,GW,66.30048370361328,111.32943725585938,200.0216827392578,340.92437744140625,472.7832336425781,618.9248657226562,773.6661987304688,,1055.5904541015625,,1230.7176513671875,,1276.4197998046875,,1301.1551513671875,,1381.7276611328125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Capacity|Electricity|Wind,GW,145.18260192871094,239.86334228515625,329.00836181640625,386.4839477539063,443.1883544921875,491.3441467285156,507.0162963867188,,548.9364013671875,,572.6908569335938,,548.9678344726562,,511.0321350097656,,493.97271728515625
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,9.6483950073889e-07,1.067624566530867e-06,1.0683885420803565e-06,0.9224509596824646,8.307446479797363,29.56622314453125,101.25074005126952,,349.7577209472656,,443.4801940917969,,478.4609375,,589.217041015625,,634.4006958007812
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.0,0.0,0.0,13.184548377990724,27.02288627624512,52.45204925537109,111.00198364257812,,328.2806396484375,,439.7641906738281,,447.3966369628906,,367.1109313964844,,360.2973327636719
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Carbon Sequestration|Land Use,Mt CO2/yr,513.857666015625,484.1607055664063,462.2599487304688,447.7501831054688,452.3110961914063,398.9348449707031,357.2538452148437,,319.6695556640625,,342.2175598144531,,389.4154357910156,,399.2328186035156,,398.9175109863281
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Emissions|CO2,Mt CO2/yr,4725.6953125,3922.438232421875,2816.958984375,1967.3902587890625,1155.60546875,776.5343627929688,599.0261840820312,,12.602736473083496,,-275.9742736816406,,-326.0239562988281,,-286.8083801269531,,-271.4742126464844
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Final Energy,EJ/yr,65.43425750732422,65.59390258789062,56.727516174316406,48.96821975708008,42.48941040039063,39.67256546020508,38.23238754272461,,36.81966400146485,,36.38206481933594,,36.52555465698242,,37.79849243164063,,38.92059326171875
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Final Energy|Electricity,EJ/yr,14.53563404083252,13.694417953491213,13.649771690368652,13.707465171813965,14.10960865020752,14.823486328125,15.190235137939451,,15.636018753051758,,16.10543441772461,,16.445268630981445,,16.93755531311035,,17.483736038208008
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,GDP|MER,billion USD_2010/yr,18133.00390625,20527.072265625,22383.5,24484.0,26872.99609375,29608.84765625,32680.7734375,,39804.0234375,,48162.87109375,,56541.5546875,,64808.31640625,,72935.59375
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Investment|Energy Supply,billion USD_2010/yr,113.98493957519533,126.7361568363511,134.1376946811026,183.0628052369445,271.5595135838127,205.2961407986177,357.77711149941524,,175.83734767879636,,189.7680455318384,,163.5478395353693,,164.4018513623528,,144.4204353426997
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Land Cover,million ha,1981.791015625,1981.791015625,1981.791015625,1981.791015625,1981.791015625,1981.791015625,1981.791015625,,1981.791015625,,1981.791015625,,1981.791015625,,1981.791015625,,1981.791015625
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Land Cover|Forest|Natural Forest,million ha,657.6619873046875,660.5906372070312,663.5181274414062,666.05029296875,668.529052734375,670.234130859375,672.153076171875,,675.4942626953125,,678.4715576171875,,682.2610473632812,,685.3211669921875,,688.6322021484375
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Population,million,368.6480102539063,381.5090026855469,394.2659912109375,406.0650024414063,416.8919982910156,427.0790100097656,436.56298828125,,456.9710083007813,,480.2130126953125,,502.60101318359375,,523.2880249023438,,544.5230102539062
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Biomass,EJ/yr,7.695250511169434,9.127336502075195,8.976828575134277,9.851642608642578,11.84113883972168,12.769815444946287,13.561372756958008,,14.870519638061523,,14.054617881774902,,12.106400489807127,,11.251572608947754,,10.228246688842772
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Coal,EJ/yr,14.47421646118164,6.9063720703125,4.449126720428467,3.0219645500183105,2.161695957183838,1.882495999336243,2.0023977756500244,,2.167759656906128,,2.0497965812683105,,1.9895679950714111,,2.413147211074829,,2.858317852020264
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Fossil|w/ CCS,EJ/yr,1.6179845019337336e-08,1.6010218928386166e-08,1.5924090490671006e-08,0.0335631370544433,0.1540431082248687,0.4028462767601013,0.8143149614334106,,1.364998459815979,,0.9323522448539734,,0.8171842694282532,,1.1324909925460815,,1.6551306247711182
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Fossil|w/o CCS,EJ/yr,77.04192352294922,70.34860229492188,55.351806640625,41.68746948242188,28.567272186279297,21.162731170654297,18.098901748657227,,16.155981063842773,,16.13252830505371,,17.039648056030273,,20.47052574157715,,23.65349006652832
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Gas,EJ/yr,29.01561737060547,29.88089370727539,24.86075592041016,20.18003845214844,14.35851764678955,10.649136543273926,9.872305870056152,,9.598739624023438,,10.034881591796877,,11.108891487121582,,14.00180435180664,,16.46287727355957
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Non-Biomass Renewables,EJ/yr,4.490614414215088,6.275609970092773,8.01300048828125,10.196627616882324,12.649625778198242,16.020387649536133,19.2921142578125,,21.033597946166992,,21.202028274536133,,20.64575386047364,,20.48573303222656,,21.092220306396484
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Nuclear,EJ/yr,3.1702234745025635,2.817892074584961,2.8130481243133545,2.906203031539917,3.269493579864502,3.7026047706604,3.648160219192505,,4.055711269378662,,4.446348667144775,,4.663350582122803,,4.150262355804443,,3.686538219451904
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10NORTH_AM,Primary Energy|Oil,EJ/yr,33.55208969116211,33.561336517333984,26.041921615600582,18.51902961730957,12.201102256774902,9.033945083618164,7.038512229919434,,5.754481315612793,,4.980201721191406,,4.758372783660889,,5.1880645751953125,,5.987425804138184
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Capacity|Electricity|Solar|PV,GW,94.08010864257812,114.04766845703124,154.8392333984375,258.0376892089844,321.6209716796875,373.0342712402344,435.8464965820313,,475.616943359375,,470.29400634765625,,405.0271911621094,,383.9642028808594,,374.4615478515625
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Capacity|Electricity|Wind,GW,21.029294967651367,40.56288528442383,67.37309265136719,119.01353454589844,166.7107696533203,200.32276916503903,236.4103546142578,,279.5248107910156,,296.21392822265625,,281.459716796875,,249.605697631836,,233.1069793701172
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,1.913512278406415e-06,1.982852836590609e-06,2.03478316507244e-06,0.8699780106544495,3.516183614730835,12.530444145202637,28.16514015197754,,83.41681671142578,,120.96519470214844,,151.2760009765625,,201.353759765625,,206.9364624023437
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.0,0.0,0.0,4.848164081573486,7.598634719848633,14.152493476867676,27.68924331665039,,84.074951171875,,112.49249267578124,,118.7400131225586,,97.6747589111328,,83.2772445678711
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Carbon Sequestration|Land Use,Mt CO2/yr,245.8058013916016,230.7239227294922,212.5977935791016,193.39044189453125,151.1051788330078,141.35118103027344,142.9307403564453,,153.2248992919922,,172.25173950195312,,202.463607788086,,233.99331665039065,,247.97935485839844
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Emissions|CO2,Mt CO2/yr,2051.470947265625,1848.864990234375,1523.5228271484375,974.0684814453124,592.3436279296875,419.3941345214844,309.31280517578125,,91.20916748046876,,-25.67441177368164,,-93.60707092285156,,-142.5003662109375,,-123.55622863769533
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Final Energy,EJ/yr,25.840967178344727,26.38931655883789,24.603105545043945,20.98984146118164,18.003223419189453,17.00826072692871,16.571271896362305,,15.792333602905272,,15.02630615234375,,14.464693069458008,,14.09432601928711,,13.771037101745604
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Final Energy|Electricity,EJ/yr,6.272716045379639,6.329941272735596,6.387222290039063,6.243550777435303,6.266630172729492,6.568019390106201,6.875747680664063,,7.226108074188232,,7.16098690032959,,6.958304405212402,,6.796929359436035,,6.787604331970215
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,GDP|MER,billion USD_2010/yr,6640.46728515625,7357.05224609375,7993.12158203125,8710.6884765625,9464.904296875,10252.103515625,11091.853515625,,13088.7255859375,,14381.01953125,,14987.6337890625,,15892.78515625,,17173.814453125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Investment|Energy Supply,billion USD_2010/yr,62.3975715637207,57.074773998386746,39.08514836189819,90.81419482476876,136.11514294860805,71.78515438821707,157.12079056042376,,111.98954664321153,,83.17171815747527,,57.19725240780497,,57.49717910851192,,50.58021427425068
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Land Cover,million ha,848.7172241210938,848.7172241210938,848.7172241210938,848.7172241210938,848.7172241210938,848.7172241210938,848.7172241210938,,848.7172241210938,,848.7172241210938,,848.7172241210938,,848.7172241210938,,848.7172241210938
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Land Cover|Forest|Natural Forest,million ha,164.521484375,168.2152557373047,172.8909454345703,176.54937744140625,180.04006958007812,183.10601806640625,185.96388244628903,,189.9037475585937,,194.2685546875,,197.3940277099609,,199.3504180908203,,200.8281707763672
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Population,million,207.46499633789065,206.9459991455078,205.56100463867188,203.375,200.4980010986328,197.2050018310547,193.70700073242188,,186.2270050048828,,178.05999755859375,,170.55099487304688,,164.83099365234375,,160.55499267578125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Biomass,EJ/yr,2.1280617713928223,2.776571989059448,3.23913311958313,4.431906223297119,5.19954252243042,5.386200904846191,5.337947368621826,,5.326699256896973,,4.893448829650879,,4.34208869934082,,4.378299236297607,,3.992181062698364
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Coal,EJ/yr,8.26707649230957,6.446492671966553,4.719020843505859,1.64206862449646,0.7004098296165466,0.5090185403823853,0.5249319076538086,,0.5859188437461853,,0.5102818608283997,,0.8070475459098816,,1.133919358253479,,1.1495152711868286
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Fossil|w/ CCS,EJ/yr,3.235969003867467e-08,3.202043785677233e-08,3.18048627434564e-08,0.0701182931661605,0.3533467948436737,0.6287973523139954,0.8959448337554932,,1.030385136604309,,0.6478492021560669,,0.6997525095939636,,0.9477355480194092,,0.9498947262763976
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Fossil|w/o CCS,EJ/yr,31.83972549438477,30.312959671020508,26.605281829833984,18.66177749633789,11.918017387390137,8.70467472076416,6.706720352172852,,5.270890235900879,,4.926528930664063,,5.813131809234619,,6.3218302726745605,,6.540143966674805
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Gas,EJ/yr,7.605371952056885,7.959062099456787,7.912509441375732,6.675328731536865,4.330995082855225,3.4366629123687744,2.791858434677124,,2.366203784942627,,2.398603677749634,,3.492297410964966,,4.236888408660889,,4.534884929656982
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Non-Biomass Renewables,EJ/yr,1.1150325536727903,1.4412397146224976,1.9563480615615845,3.2377419471740723,4.897285461425781,6.710133075714111,8.239611625671387,,8.868355751037598,,8.2418851852417,,7.387437343597412,,6.850379467010498,,6.709935665130615
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Nuclear,EJ/yr,0.9510046243667604,1.3175747394561768,1.302083969116211,1.2138628959655762,1.1758151054382324,1.1720346212387085,1.1841294765472412,,1.3007079362869265,,1.679532527923584,,1.5128686428070068,,1.0841172933578491,,1.0133605003356934
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10PAC_OECD,Primary Energy|Oil,EJ/yr,15.967277526855469,15.907403945922852,13.973751068115234,10.41449737548828,7.239958763122559,5.387790203094482,4.285874843597412,,3.3491528034210205,,2.665492534637451,,2.213539123535156,,1.898758053779602,,1.8056390285491943
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Capacity|Electricity|Solar|PV,GW,7.600161075592041,14.530181884765623,48.51367950439453,136.7321319580078,189.29209899902344,228.9015350341797,274.9964599609375,,358.5938720703125,,479.3271484375,,531.1837768554688,,497.7199401855469,,486.2637634277344
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Capacity|Electricity|Wind,GW,1.456143498420715,4.305169582366943,10.885993957519531,41.093238830566406,64.58455657958984,85.26512908935547,115.60225677490234,,176.86117553710938,,267.4165344238281,,314.8837585449219,,311.7756042480469,,307.5483703613281
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,1.4279038396125545e-06,1.4079317907089717e-06,1.398453491674445e-06,1.4289191961288452,3.610031127929688,7.747008323669434,13.908504486083984,,89.13994598388672,,140.8013153076172,,187.71121215820312,,203.2731170654297,,216.35264587402344
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.0,0.0,0.0,10.60710620880127,10.704560279846191,16.71930503845215,37.65660095214844,,159.64244079589844,,253.57557678222656,,259.9870910644531,,211.66368103027344,,191.16647338867188
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Carbon Sequestration|Land Use,Mt CO2/yr,1144.6239013671875,1079.0609130859375,1015.3958129882812,953.662353515625,903.5081787109376,846.7517700195312,794.6859130859375,,716.4317016601562,,652.3302612304688,,610.5117797851562,,590.860107421875,,570.4376220703125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Emissions|CO2,Mt CO2/yr,1227.5157470703125,1439.8885498046875,1394.1844482421875,587.5975952148438,4.343274116516113,-97.30960845947266,-155.2615966796875,,-375.3544921875,,-542.4581298828125,,-592.5175170898438,,-557.1441040039062,,-537.4776000976562
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Final Energy,EJ/yr,27.50646591186523,28.588796615600582,27.524518966674805,23.81142807006836,20.01670265197754,18.62763404846192,18.012331008911133,,17.29334259033203,,17.449127197265625,,17.717514038085938,,17.94778823852539,,18.103757858276367
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Final Energy|Electricity,EJ/yr,3.977839708328247,4.548429012298584,5.008264541625977,4.858165264129639,4.617667675018311,4.837378025054932,5.11998462677002,,5.901073932647705,,6.83405065536499,,7.483883380889893,,7.920979976654053,,8.333582878112793
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,GDP|MER,billion USD_2010/yr,1775.066650390625,2050.63037109375,2239.091552734375,2425.902099609375,2613.9892578125,2785.617431640625,2940.91748046875,,3343.681884765625,,3940.322998046875,,4592.96142578125,,5294.92578125,,6071.154296875
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Investment|Energy Supply,billion USD_2010/yr,44.39892959594727,56.45243886819035,74.69371126785808,107.9564647700716,145.01551008301482,99.01286410511126,53.38811890610771,,89.6976122164228,,93.04950396436304,,80.23306709359568,,61.63706510393232,,84.432501421573
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Land Cover,million ha,2213.107177734375,2213.107177734375,2213.107177734375,2213.107177734375,2213.107177734375,2213.107177734375,2213.107177734375,,2213.107177734375,,2213.107177734375,,2213.107177734375,,2213.107177734375,,2213.107177734375
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Land Cover|Forest|Natural Forest,million ha,854.895751953125,859.5988159179688,864.3013916015625,868.9234008789062,873.3640747070312,877.48193359375,881.9544067382812,,889.252197265625,,895.5240478515625,,901.4349975585938,,906.3660888671876,,910.7207641601562
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Population,million,287.16900634765625,288.81298828125,288.58599853515625,287.6180114746094,286.9960021972656,286.9419860839844,286.6669921875,,283.9169921875,,279.2229919433594,,274.7479858398437,,271.3030090332031,,268.5299987792969
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Biomass,EJ/yr,0.8114873170852661,1.2551873922348022,1.4369657039642334,3.33449649810791,5.0281662940979,4.488609313964844,2.816450357437134,,4.496850490570068,,1.493401288986206,,-1.5264650583267212,,-3.7190191745758057,,-4.780094146728516
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Coal,EJ/yr,6.394463539123535,7.101134300231934,6.9210710525512695,2.891441822052002,1.4375627040863037,1.3935898542404177,1.4708023071289062,,1.3796943426132202,,1.050399899482727,,0.9177300930023192,,1.2205615043640137,,1.5421735048294067
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Fossil|w/ CCS,EJ/yr,2.4269766640827584e-08,2.4015328392579253e-08,2.385364616941388e-08,0.0327046066522598,0.0787621438503265,0.1191110461950302,0.194907933473587,,0.5561043620109558,,0.798068106174469,,0.6258285045623779,,1.0095707178115845,,1.500019073486328
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Fossil|w/o CCS,EJ/yr,36.10566711425781,38.34235763549805,36.64482879638672,24.49532699584961,14.34296989440918,11.992375373840332,11.107772827148438,,10.24952220916748,,8.77572250366211,,8.61749267578125,,9.046197891235352,,9.405478477478027
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Gas,EJ/yr,20.770570755004883,21.53355598449707,20.39819526672364,14.23387622833252,7.702152252197266,6.371828079223633,5.768593788146973,,5.793895244598389,,5.287139892578125,,5.330225944519043,,5.9445648193359375,,6.542858600616455
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Non-Biomass Renewables,EJ/yr,0.9794447422027588,1.0740875005722046,1.4279271364212036,2.707727193832397,3.7190403938293457,4.941404342651367,6.186656475067139,,7.327541351318359,,8.904386520385742,,9.667709350585938,,9.542649269104004,,9.613791465759276
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Nuclear,EJ/yr,1.0444457530975342,0.9872217774391174,1.018990397453308,1.52291738986969,1.6861180067062378,1.47909677028656,1.3541053533554075,,1.956780910491944,,2.394464492797852,,2.634634256362915,,2.673146963119507,,2.5405542850494385
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REF_ECON,Primary Energy|Oil,EJ/yr,8.940632820129395,9.707666397094728,9.325563430786133,7.402714252471924,5.282017230987549,4.346067905426025,4.063283920288086,,3.632036685943604,,3.236250400543213,,2.9953651428222656,,2.890642166137696,,2.820465564727783
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Capacity|Electricity|Solar|PV,GW,15.432374954223633,38.53390121459961,106.0822525024414,246.6683807373047,371.2257385253906,474.6208190917969,578.2138671875,,752.1272583007812,,827.1915283203125,,750.7039184570312,,722.6480102539062,,690.091796875
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Capacity|Electricity|Wind,GW,15.47764492034912,29.148073196411133,38.54238128662109,75.95838165283203,114.87173461914062,139.9964599609375,183.6939392089844,,292.3022766113281,,402.3177185058594,,472.59906005859375,,499.122314453125,,505.1120910644531
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,2.384232402619091e-06,2.361577571718953e-06,2.3541585960629163e-06,2.018902540206909,10.458192825317385,25.514135360717773,49.16768264770508,,177.57359313964844,,325.2514953613281,,419.5666198730469,,450.3695068359375,,413.75677490234375
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.0,0.0,0.0,9.04598331451416,12.050265312194824,23.808977127075195,53.07241439819336,,179.95669555664062,,286.1619567871094,,310.1509704589844,,231.0036163330078,,186.6128692626953
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Carbon Sequestration|Land Use,Mt CO2/yr,436.38671875,430.4134216308594,434.0367431640625,436.8433837890625,442.7303466796875,461.8283386230469,484.08636474609375,,520.921142578125,,577.2662963867188,,617.0291137695312,,734.42431640625,,941.182861328125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Emissions|CO2,Mt CO2/yr,2918.508544921875,3160.13720703125,3120.73486328125,2430.511474609375,1874.054931640625,1574.7984619140625,1323.6287841796875,,929.737060546875,,528.0020751953125,,277.1764831542969,,39.61956405639648,,-177.5976104736328
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Final Energy,EJ/yr,23.93788719177246,27.179786682128903,27.529428482055664,26.08129119873047,23.604127883911133,23.13639259338379,23.26835823059082,,23.920373916625977,,24.77336311340332,,25.41768455505371,,25.974424362182617,,25.85431861877441
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Final Energy|Electricity,EJ/yr,4.183821201324463,5.058842182159424,5.744592666625977,6.00936222076416,6.610852241516113,7.779179573059082,8.96801471710205,,11.271639823913574,,13.103605270385742,,13.900371551513672,,14.56569480895996,,15.010266304016112
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,GDP|MER,billion USD_2010/yr,3228.694580078125,4222.9072265625,5042.931640625,5808.73486328125,6635.84375,7513.3896484375,8426.734375,,10409.88671875,,12453.7353515625,,14358.0751953125,,16272.306640625,,18274.67578125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Investment|Energy Supply,billion USD_2010/yr,31.929574966430664,37.806150378121366,48.38609420735198,101.2167616799795,199.98279635482817,223.2678379233189,222.3019304624582,,232.66071180940048,,162.4392124454498,,116.79285032294662,,108.97473517474644,,116.66761740870766
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Land Cover,million ha,651.6627197265625,651.6627197265625,651.6627197265625,651.6627197265625,651.6627197265625,651.6627197265625,651.6627197265625,,651.6627197265625,,651.6627197265625,,651.6627197265625,,651.6627197265625,,651.6627197265625
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Land Cover|Forest|Natural Forest,million ha,236.3726959228516,236.77618408203125,237.2811889648437,239.2763671875,239.7333526611328,242.1836853027344,244.5095977783203,,248.53746032714844,,252.9718017578125,,257.9716491699219,,262.4733581542969,,266.767578125
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Population,million,720.2860107421875,748.968994140625,772.8800048828125,791.3489990234375,805.030029296875,814.094970703125,818.6740112304688,,815.8159790039062,,801.0880126953125,,778.3779907226562,,749.0089721679688,,715.343994140625
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Primary Energy|Biomass,EJ/yr,5.786818027496338,5.29484224319458,4.706771373748779,5.802336692810059,6.809788703918457,7.424376487731934,7.663318157196045,,7.975118637084961,,8.55673599243164,,8.427665710449219,,7.881735801696777,,7.100852012634277
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Primary Energy|Coal,EJ/yr,6.425289154052734,7.491856575012207,7.297489166259766,3.0000269412994385,1.3391793966293335,1.169843673706055,1.0650233030319214,,1.2460614442825315,,1.2723535299301147,,1.3781613111495972,,1.527360439300537,,1.6561164855957031
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Primary Energy|Fossil|w/ CCS,EJ/yr,4.044961343652177e-08,4.0025547320965416e-08,3.975607754114208e-08,0.0447150357067585,0.1183757036924362,0.2195614278316497,0.3051872253417969,,1.029067873954773,,1.466183304786682,,1.3518856763839722,,1.2859690189361572,,1.2820464372634888
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Primary Energy|Fossil|w/o CCS,EJ/yr,27.6587028503418,32.97172164916992,33.639892578125,26.391979217529297,18.96878242492676,15.712400436401367,13.541112899780272,,12.03304386138916,,12.23822784423828,,13.482688903808594,,14.05396842956543,,14.51052188873291
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10REST_ASIA,Primary Energy|Gas,EJ/yr,7.210539817810059,9.072507858276367,9.955686569213867,8.932353973388672,6.157058238983154,5.619180202484131,5.649541854858398,,7.209141254425049,,8.372509002685547,,9.351226806640623,,9.82447624206543,,10.241649627685549
